,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_NZDUSD,PUT_NZDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
493,493,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-07,07.07.2015,0643BY,IFED,1,64,17513,3590,0,706,12703,15543,16999,16249,514,1264,17513,3590,0,706,12703,15543,16999,16249,514,1264,0,0,0,0,0,0,0,0,0,0,215.0,144.0,0.0,-41.0,90.0,209.0,193.0,168.0,22.0,47.0,100,20.5,0.0,4.0,72.5,88.8,97.1,92.8,2.9,7.2,100,20.5,0.0,4.0,72.5,88.8,97.1,92.8,2.9,7.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,5,0,4,18,23,23,27,29,5,0,4,18,23,23,27,0,0,0,0,0,0,0,0,46.2,51.1,65.9,66.9,39.2,47.9,55.6,58.6,46.2,51.1,65.9,66.9,39.2,47.9,55.6,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800MWh,3590,1.0,SHORT,-2840,-0.100545209941,LONG,2015-07-13,895.88,-2798.85,0.021717397964,895.88,-217514.5,-0.0507019521617,-0.0954473715165,-0.112877275169,895.88,-8484.49,0.145850529246,0.421297602238,895.88,-221032.29
494,494,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-14,14.07.2015,0643CB,IFED,1,64,23050,558,0,1313,21179,21737,23050,23050,0,0,23050,558,0,1313,21179,21737,23050,23050,0,0,0,0,0,0,0,0,0,0,0,0,217.0,-108.0,0.0,27.0,298.0,190.0,217.0,217.0,0.0,0.0,100,2.4,0.0,5.7,91.9,94.3,100.0,100.0,0.0,0.0,100,2.4,0.0,5.7,91.9,94.3,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,1,18,13,19,14,22,1,0,1,18,13,19,14,0,0,0,0,0,0,0,0,80.8,66.8,94.3,90.2,40.5,33.6,46.2,45.2,80.8,66.8,94.3,90.2,40.5,33.6,46.2,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400MWh,558,1.0,SHORT,-558,-0.0130021437226,LONG,2015-07-20,1353.75,1464.76,0.0875430662184,1353.75,-216160.75,0.0902637009923,-0.0141757653358,-0.0703159043292,0.0,-8484.49,0.244859737951,0.392690925693,1353.75,-219678.54
495,495,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-21,21.07.2015,0643D1,IFED,1,64,22629,250,0,0,22169,22629,22419,22629,210,0,22629,250,0,0,22169,22629,22419,22629,210,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,1.1,0.0,0.0,98.0,100.0,99.1,100.0,0.9,0.0,100,1.1,0.0,0.0,98.0,100.0,99.1,100.0,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,0,0,19,12,20,12,24,1,0,0,19,12,20,12,0,0,0,0,0,0,0,0,64.1,82.8,80.1,97.4,64.1,79.6,80.0,86.9,64.1,82.8,80.1,97.4,64.1,79.6,80.0,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,250,1.0,SHORT,-460,-0.0102683155498,LONG,2015-07-27,1033.12,1125.57,0.0027338281728,1033.12,-215127.63,-0.00951976062447,-0.0101705636437,-0.012011090695,0.0,-8484.49,0.16353241552,0.427172518367,1033.12,-218645.42
496,496,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-28,28.07.2015,0643DB,IFED,1,64,111886,1515,515,480,109741,110891,111736,111886,150,0,111886,1515,515,480,109741,110891,111736,111886,150,0,0,0,0,0,0,0,0,0,0,0,4034.0,0.0,-148.0,-227.0,4271.0,4409.0,4044.0,4034.0,-10.0,0.0,100,1.4,0.5,0.4,98.1,99.1,99.9,100.0,0.1,0.0,100,1.4,0.5,0.4,98.1,99.1,99.9,100.0,0.1,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2,2,3,35,32,38,36,45,2,2,3,35,32,38,36,0,0,0,0,0,0,0,0,47.1,62.0,68.4,83.7,42.0,56.2,57.4,69.2,47.1,62.0,68.4,83.7,42.0,56.2,57.4,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,1000,0.492610837438,SHORT,-1150,-0.00521229921317,LONG,2015-08-03,1200.22,1290.95,0.00505601633663,1200.22,-213927.41,-0.0357324738699,-0.00502605086773,-0.00843352291108,0.0,-8484.49,0.139947677143,0.267738085774,1200.22,-217445.2
497,497,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-04,04.08.2015,0643DM,IFED,1,64,19435,50,0,125,19230,19150,19405,19275,30,160,19435,50,0,125,19230,19150,19405,19275,30,160,0,0,0,0,0,0,0,0,0,0,250.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,0.0,0.0,100,0.3,0.0,0.6,98.9,98.5,99.8,99.2,0.2,0.8,100,0.3,0.0,0.6,98.9,98.5,99.8,99.2,0.2,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,0,1,24,10,25,11,27,1,0,1,24,10,25,11,0,0,0,0,0,0,0,0,57.0,80.2,77.2,97.2,57.0,76.9,76.8,89.9,57.0,80.2,77.2,97.2,57.0,76.9,76.8,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,50,1.0,SHORT,80,0.00208441896821,SHORT,2015-08-10,857.44,956.57,0.00729671818138,956.57,-212970.84,-0.00162642204274,0.00208102882325,-0.00265963440042,0.0,-8484.49,0.0991917461055,0.27286093101,956.57,-216488.63
498,498,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-11,11.08.2015,064A58,NYME,1,64,134984,3435,2350,2540,129009,130094,134984,134984,0,0,134984,3435,2350,2540,129009,130094,134984,134984,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2.5,1.7,1.9,95.6,96.4,100.0,100.0,0.0,0.0,100,2.5,1.7,1.9,95.6,96.4,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,1,1,19,19,20,21,28,1,1,1,19,19,20,21,0,0,0,0,0,0,0,0,63.1,73.1,84.4,86.2,33.4,46.9,50.2,53.0,63.1,73.1,84.4,86.2,33.4,46.9,50.2,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),1085,0.187554019015,SHORT,-1085,-0.00418752388046,LONG,2015-08-17,969.02,1088.95,-0.00627194284867,969.02,-212001.82,-0.0025443886756,-0.00417686919212,-0.000107031887905,0.0,-8484.49,0.0761726311394,0.0595009984721,0.0,-216488.63
499,499,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-18,18.08.2015,064BFI,NODX,1,64,20202,1297,570,0,18340,19012,19637,19582,565,620,20202,1297,570,0,18340,19012,19637,19582,565,620,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,6.4,2.8,0.0,90.8,94.1,97.2,96.9,2.8,3.1,100,6.4,2.8,0.0,90.8,94.1,97.2,96.9,2.8,3.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,1,0,12,14,13,15,24,1,1,0,12,14,13,15,0,0,0,0,0,0,0,0,76.1,56.5,91.8,81.2,70.2,56.5,85.9,80.0,76.1,56.5,91.8,81.2,70.2,56.5,85.9,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),727,0.389394750937,SHORT,-672,-0.0179910044978,LONG,2015-08-24,1139.68,1321.65,-0.0138034806173,1139.68,-210862.14,-0.00342333018265,-0.0179294153491,-0.00899718589448,0.0,-8484.49,0.064293423244,0.083919932862,1139.68,-215348.95
500,500,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-25,25.08.2015,064C77,IFED,1,64,23263,0,125,140,22713,22998,22853,23263,410,0,23263,0,125,140,22713,22998,22853,23263,410,0,0,0,0,0,0,0,0,0,0,0,186.0,0.0,0.0,0.0,186.0,186.0,186.0,186.0,0.0,0.0,100,0.0,0.5,0.6,97.6,98.9,98.2,100.0,1.8,0.0,100,0.0,0.5,0.6,97.6,98.9,98.2,100.0,1.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,1,1,26,26,27,27,34,0,1,1,26,26,27,27,0,0,0,0,0,0,0,0,55.4,64.0,72.6,83.9,47.5,59.7,60.9,71.6,55.4,64.0,72.6,83.9,47.5,59.7,60.9,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,-125,-1.0,LONG,-285,-0.00623482312791,LONG,2015-08-31,1124.54,1262.32,0.0117561813699,1124.54,-209737.6,0.00201347589706,-0.006247376794,-0.0138807348015,0.0,-8484.49,0.0588932903667,0.0803977693436,1124.54,-214224.41
501,501,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-01,01.09.2015,064C87,IFED,1,64,9751,975,0,0,7420,9616,8395,9616,1356,135,9751,975,0,0,7420,9616,8395,9616,1356,135,0,0,0,0,0,0,0,0,0,0,-405.0,0.0,0.0,0.0,-620.0,-445.0,-620.0,-445.0,215.0,40.0,100,10.0,0.0,0.0,76.1,98.6,86.1,98.6,13.9,1.4,100,10.0,0.0,0.0,76.1,98.6,86.1,98.6,13.9,1.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,0,15,17,16,17,22,1,0,0,15,17,16,17,0,0,0,0,0,0,0,0,43.3,66.4,68.6,83.5,43.1,57.5,62.3,73.2,43.3,66.4,68.6,83.5,43.1,57.5,62.3,73.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50MWh,975,1.0,SHORT,-2196,-0.128903498474,LONG,2015-09-07,1379.44,1540.96,-0.122668675346,1379.44,-208358.16,0.00500270858233,-0.129548365112,-0.0493945628224,0.0,-8484.49,0.0577525591156,0.318072891813,1379.44,-212844.97
502,502,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-08,08.09.2015,064EUY,NODX,1,64,14265,50,2410,50,13940,11650,14040,14110,225,155,14265,50,2410,50,13940,11650,14040,14110,225,155,0,0,0,0,0,0,0,0,0,0,470.0,0.0,0.0,0.0,590.0,570.0,590.0,570.0,-120.0,-100.0,100,0.4,16.9,0.4,97.7,81.7,98.4,98.9,1.6,1.1,100,0.4,16.9,0.4,97.7,81.7,98.4,98.9,1.6,1.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,2,1,14,8,15,11,21,1,2,1,14,8,15,11,0,0,0,0,0,0,0,0,59.9,77.0,85.2,97.7,55.1,67.7,72.9,77.1,59.9,77.0,85.2,97.7,55.1,67.7,72.9,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),-2360,-0.959349593496,LONG,2290,0.0894880812818,SHORT,2015-09-14,1484.89,1622.75,0.218391579756,1622.75,-206735.41,-0.00523606710462,0.0890195156831,-0.052630443519,0.0,-8484.49,0.0553476945349,0.42269852309,1622.75,-211222.22
503,503,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-15,15.09.2015,064FHL,NODX,1,64,66853,11825,0,0,53267,64967,65092,64967,1761,1886,66853,11825,0,0,53267,64967,65092,64967,1761,1886,0,0,0,0,0,0,0,0,0,0,2845.0,1320.0,0.0,-100.0,1625.0,2945.0,2845.0,2845.0,0.0,0.0,100,17.7,0.0,0.0,79.7,97.2,97.4,97.2,2.6,2.8,100,17.7,0.0,0.0,79.7,97.2,97.4,97.2,2.6,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3,0,0,20,23,23,23,33,3,0,0,20,23,23,23,0,0,0,0,0,0,0,0,64.8,59.3,83.9,80.4,63.3,59.0,80.3,80.1,64.8,59.3,83.9,80.4,63.3,59.0,80.3,80.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),11825,1.0,SHORT,-11700,-0.0989563069845,LONG,2015-09-21,1101.59,1198.02,-0.188444388266,1101.59,-205633.82,0.0484554800863,-0.103751282347,0.0218543040117,0.0,-8484.49,0.133755604308,0.406284296676,1101.59,-210120.63
504,504,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-22,22.09.2015,064FKE,NODX,1,64,26546,3940,4175,106,21185,21295,25231,25576,1315,970,26546,3940,4175,106,21185,21295,25231,25576,1315,970,0,0,0,0,0,0,0,0,0,0,0.0,-90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,100,14.8,15.7,0.4,79.8,80.2,95.0,96.3,5.0,3.7,100,14.8,15.7,0.4,79.8,80.2,95.0,96.3,5.0,3.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3,2,2,21,20,25,23,31,3,2,2,21,20,25,23,0,0,0,0,0,0,0,0,52.9,46.0,76.9,68.6,48.0,34.2,63.9,53.0,52.9,46.0,76.9,68.6,48.0,34.2,63.9,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),-235,-0.0289587184227,LONG,-110,-0.00258945386064,LONG,2015-09-28,-5191.76,1286.84,0.0963668531239,-5191.76,-210825.58,-0.0881902759552,-0.0023610892101,-0.0651479807635,0.0,-8484.49,0.231982515415,0.319439790259,-5191.76,-215312.39
505,505,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-29,29.09.2015,06665Q,NYME,1,66,22759,2717,2778,1088,18423,18494,22228,22360,531,399,22759,2717,2778,1088,18423,18494,22228,22360,531,399,0,0,0,0,0,0,0,0,0,0,515.0,157.0,709.0,877.0,-502.0,-1035.0,532.0,551.0,-17.0,-36.0,100,11.9,12.2,4.8,80.9,81.3,97.7,98.2,2.3,1.8,100,11.9,12.2,4.8,80.9,81.3,97.7,98.2,2.3,1.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,4,3,3,29,29,34,34,41,4,3,3,29,29,34,34,0,0,0,0,0,0,0,0,35.6,36.4,59.9,56.2,27.2,22.9,41.8,35.5,35.6,36.4,59.9,56.2,27.2,22.9,41.8,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",-61,-0.0111010009099,LONG,-71,-0.0019232331988,LONG,2015-10-05,-14511.8,900.52,0.00066622066184,-14511.8,-225337.38,0.0752685925538,-0.00206799225483,-0.00240694229861,0.0,-8484.49,0.241011299261,0.421088167586,-14511.8,-229824.19
506,506,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-06,06.10.2015,067651,NYME,1,67,1689966,478741,179351,552470,580414,877046,1611625,1608867,78341,81099,1689966,478741,179351,552470,580414,877046,1611625,1608867,78341,81099,0,0,0,0,0,0,0,0,0,0,-27627.0,-248.0,-28111.0,-8089.0,-21319.0,1294.0,-29656.0,-34906.0,2029.0,7279.0,100,28.3,10.6,32.7,34.3,51.9,95.4,95.2,4.6,4.8,100,28.3,10.6,32.7,34.3,51.9,95.4,95.2,4.6,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,126,107,159,96,98,310,298,364,126,107,159,96,98,310,298,0,0,0,0,0,0,0,0,12.9,14.6,23.2,24.9,11.9,11.1,18.4,17.6,12.9,14.6,23.2,24.9,11.9,11.1,18.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",299390,0.454936391872,SHORT,-296632,-0.203526683408,LONG,2015-10-12,1077.39,1152.92,-0.201603450209,1077.39,-224259.99,-0.039394589127,-0.195508833339,-0.0696781932478,0.0,-8484.49,0.183157378514,0.410182022022,1077.39,-228746.8
507,507,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-13,13.10.2015,075651,NYME,1,75,26853,17655,11081,201,7445,14037,25301,25319,1552,1534,26853,17655,11081,201,7445,14037,25301,25319,1552,1534,0,0,0,0,0,0,0,0,0,0,-1565.0,646.0,554.0,-23.0,-1434.0,-1268.0,-811.0,-737.0,-754.0,-828.0,100,65.7,41.3,0.7,27.7,52.3,94.2,94.3,5.8,5.7,100,65.7,41.3,0.7,27.7,52.3,94.2,94.3,5.8,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,58,59,13,33,29,97,95,172,58,59,13,33,29,97,95,0,0,0,0,0,0,0,0,31.8,32.2,48.0,50.8,31.8,31.8,48.0,50.3,31.8,32.2,48.0,50.8,31.8,31.8,48.0,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),6574,0.228772271715,SHORT,-6592,-0.306861558514,LONG,2015-10-19,1050.73,1143.89,-0.103334875106,1050.73,-223209.26,-0.000763467517958,-0.306627279682,-0.239611892104,1050.73,-7433.76,0.12383501423,0.384682627091,1050.73,-227696.07
508,508,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-20,20.10.2015,084691,CMX ,1,84,190226,66576,62331,20421,79791,90958,166788,173710,23438,16516,190226,66576,62331,20421,79791,90958,166788,173710,23438,16516,0,0,0,0,0,0,0,0,0,0,4510.0,184.0,5492.0,-1210.0,3845.0,-577.0,2819.0,3705.0,1691.0,805.0,100,35.0,32.8,10.7,41.9,47.8,87.7,91.3,12.3,8.7,100,35.0,32.8,10.7,41.9,47.8,87.7,91.3,12.3,8.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,93,65,42,50,36,165,124,217,93,65,42,50,36,165,124,0,0,0,0,0,0,0,0,18.4,28.8,28.1,46.2,15.1,25.8,24.2,42.1,18.4,28.8,28.1,46.2,15.1,25.8,24.2,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",4245,0.032930717494,SHORT,-11167,-0.0654000901909,LONG,2015-10-26,1477.1,1582.08,0.241461468323,1477.1,-221732.16,0.080294412035,-0.0706513519798,-0.224187986227,1477.1,-5956.66,0.217190830944,0.44065988118,1477.1,-226218.97
509,509,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-27,27.10.2015,090741,CME,0,90,158576,21001,53823,3667,112562,57523,137230,115013,21346,43563,158576,21001,53823,3667,112562,57523,137230,115013,21346,43563,0,0,0,0,0,0,0,0,0,0,11937.0,-1010.0,-7218.0,-12869.0,25826.0,31583.0,11947.0,11496.0,-10.0,441.0,100,13.2,33.9,2.3,71.0,36.3,86.5,72.5,13.5,27.5,100,13.2,33.9,2.3,71.0,36.3,86.5,72.5,13.5,27.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,23,26,11,23,21,51,54,84,23,26,11,23,21,51,54,0,0,0,0,0,0,0,0,44.5,39.4,58.9,47.2,27.4,19.0,36.6,25.5,44.5,39.4,58.9,47.2,27.4,19.0,36.6,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)",-32822,-0.438656046188,LONG,55039,0.323597025017,SHORT,2015-11-02,1071.37,-9407.84,0.388997115208,-9407.84,-231140.0,0.0402240078828,0.336613394302,0.0753046293817,0.0,-5956.66,0.177069177322,0.462407987605,-9407.84,-235626.81
510,510,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-11-03,03.11.2015,098662,ICUS,1,98,81495,47578,19375,1730,23374,58124,72682,79229,8813,2266,81495,47578,19375,1730,23374,58124,72682,79229,8813,2266,0,0,0,0,0,0,0,0,0,0,8761.0,-1471.0,9201.0,295.0,10415.0,227.0,9239.0,9723.0,-478.0,-962.0,100,58.4,23.8,2.1,28.7,71.3,89.2,97.2,10.8,2.8,100,58.4,23.8,2.1,28.7,71.3,89.2,97.2,10.8,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,90,33,14,12,9,111,51,145,90,33,14,12,9,111,51,0,0,0,0,0,0,0,0,43.4,82.0,57.9,87.6,42.9,82.0,56.0,86.8,43.4,82.0,57.9,87.6,42.9,82.0,56.0,86.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000),28203,0.421235792272,SHORT,-34750,-0.426390831677,LONG,2015-11-09,886.27,975.43,-0.749987856694,886.27,-230253.73,-0.0979565397469,-0.384623061226,0.0757199948319,0.0,-5956.66,0.261613630354,0.708337869751,886.27,-234740.54
511,511,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-11-10,10.11.2015,11165K,NYME,1,111,16725,5718,1763,766,7432,10310,13916,12839,2809,3886,16725,5718,1763,766,7432,10310,13916,12839,2809,3886,0,0,0,0,0,0,0,0,0,0,1294.0,1117.0,-324.0,-15.0,66.0,1173.0,1168.0,834.0,126.0,460.0,100,34.2,10.5,4.6,44.4,61.6,83.2,76.8,16.8,23.2,100,34.2,10.5,4.6,44.4,61.6,83.2,76.8,16.8,23.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,7,2,5,12,13,21,18,27,7,2,5,12,13,21,18,0,0,0,0,0,0,0,0,38.8,48.4,57.4,66.8,38.3,45.8,55.3,62.5,38.8,48.4,57.4,66.8,38.3,45.8,55.3,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",3955,0.528672637348,SHORT,-2878,-0.162213955586,LONG,2015-11-16,938.16,1015.53,0.264176876091,938.16,-229315.57,-0.154695651377,-0.137120162064,-0.325146097312,938.16,-5018.5,0.414118037882,0.650907506203,938.16,-233802.38
