,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
114,114,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-11,11.03.2008,02165I,NYME,1,21,2947,50,214,84,2057,2257,2191,2555,756,392,2947,50,214,84,2057,2257,2191,2555,756,392,0,0,0,0,0,0,0,0,0,0,185.0,0.0,0.0,0.0,155.0,160.0,155.0,160.0,30.0,25.0,100,1.7,7.3,2.9,69.8,76.6,74.3,86.7,25.7,13.3,100,1.7,7.3,2.9,69.8,76.6,74.3,86.7,25.7,13.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,1,1,19,16,21,17,23,1,1,1,19,16,21,17,0,0,0,0,0,0,0,0,30.3,47.2,48.3,69.8,15.1,33.6,26.5,47.0,30.3,47.2,48.3,69.8,15.1,33.6,26.5,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-164,-0.621212121212,LONG,-200,-0.0463606861382,LONG,2008-03-17,-6052.61,2114.28,0.378787878788,-6052.61,-19502.97,-0.1771494195,-0.511164754553,-0.731140615004,-6052.61,-9927.62,0.711994972604,0.943732346998,-6052.61,-23437.04
115,115,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-18,18.03.2008,02165I,NYME,1,21,2958,945,355,5,1353,2334,2303,2694,655,264,2958,945,355,5,1353,2334,2303,2694,655,264,0,0,0,0,0,0,0,0,0,0,-538.0,-85.0,15.0,-60.0,-532.0,-520.0,-677.0,-565.0,139.0,27.0,100,31.9,12.0,0.2,45.7,78.9,77.9,91.1,22.1,8.9,100,31.9,12.0,0.2,45.7,78.9,77.9,91.1,22.1,8.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,2,1,13,15,15,17,20,1,2,1,13,15,15,17,0,0,0,0,0,0,0,0,50.3,48.6,67.5,71.3,47.4,34.8,50.0,55.1,50.3,48.6,67.5,71.3,47.4,34.8,50.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",590,0.453846153846,SHORT,-981,-0.26606997559,LONG,2008-03-24,1925.67,1825.32,1.07505827506,1825.32,-17677.65,-0.500963939407,0.226485596731,-0.154978376344,1925.67,-8001.95,0.857415166885,0.913015197674,1825.32,-21611.72
116,116,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-25,25.03.2008,02165J,NYME,1,21,2710,135,200,10,1840,1789,1985,1999,725,711,2710,135,200,10,1840,1789,1985,1999,725,711,0,0,0,0,0,0,0,0,0,0,167.0,45.0,25.0,0.0,145.0,85.0,190.0,110.0,-23.0,57.0,100,5.0,7.4,0.4,67.9,66.0,73.2,73.8,26.8,26.2,100,5.0,7.4,0.4,67.9,66.0,73.2,73.8,26.8,26.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,2,1,14,13,16,15,22,1,2,1,14,13,16,15,0,0,0,0,0,0,0,0,47.2,46.2,62.5,63.2,36.5,42.7,48.5,51.5,47.2,46.2,62.5,63.2,36.5,42.7,48.5,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-65,-0.194029850746,LONG,51,0.014053458253,SHORT,2008-03-31,1760.43,-128.06,-0.647876004592,1760.43,-15917.22,0.300321221623,-0.252301132553,0.0654651463264,0.0,-8001.95,0.824815973976,0.903337674369,1760.43,-19851.29
117,117,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-01,01.04.2008,02165J,NYME,1,21,1567,0,35,0,1069,932,1069,967,498,600,1567,0,35,0,1069,932,1069,967,498,600,0,0,0,0,0,0,0,0,0,0,167.0,45.0,25.0,0.0,145.0,85.0,190.0,110.0,-23.0,57.0,100,0.0,2.2,0.0,68.2,59.5,68.2,61.7,31.8,38.3,100,0.0,2.2,0.0,68.2,59.5,68.2,61.7,31.8,38.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,1,0,16,15,16,16,21,0,1,0,16,15,16,16,0,0,0,0,0,0,0,0,35.0,33.9,50.6,51.2,28.8,27.9,41.5,36.4,35.0,33.9,50.6,51.2,28.8,27.9,41.5,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-35,-1.0,LONG,137,0.0684657671164,SHORT,2008-04-07,1619.29,1581.79,-0.805970149254,1619.29,-14297.93,0.373846076088,-1.37384607609,-0.842928774684,1619.29,-6382.66,0.845177975511,0.724903257467,0.0,-19851.29
118,118,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-08,08.04.2008,02165K,NYME,1,21,5040,292,339,57,3981,4379,4330,4775,710,265,5040,292,339,57,3981,4379,4330,4775,710,265,0,0,0,0,0,0,0,0,0,0,361.0,22.0,100.0,-16.0,367.0,296.0,373.0,380.0,-12.0,-19.0,100,5.8,6.7,1.1,79.0,86.9,85.9,94.7,14.1,5.3,100,5.8,6.7,1.1,79.0,86.9,85.9,94.7,14.1,5.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2,3,3,38,39,41,44,47,2,3,3,38,39,41,44,0,0,0,0,0,0,0,0,33.8,32.2,53.6,48.2,30.2,29.6,39.2,37.7,33.8,32.2,53.6,48.2,30.2,29.6,39.2,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-47,-0.0744849445325,LONG,-398,-0.0476076555024,LONG,2008-04-14,1609.18,-1366.99,0.925515055468,1609.18,-12688.75,-0.431415864239,-0.0423509578142,-0.473293026798,1609.18,-4773.48,0.879795627191,0.571407651406,0.0,-19851.29
119,119,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-15,15.04.2008,02165K,NYME,1,21,1854,40,2,76,1169,1502,1285,1580,569,274,1854,40,2,76,1169,1502,1285,1580,569,274,0,0,0,0,0,0,0,0,0,0,364.0,0.0,-36.0,46.0,322.0,369.0,368.0,379.0,-4.0,-15.0,100,2.2,0.1,4.1,63.1,81.0,69.3,85.2,30.7,14.8,100,2.2,0.1,4.1,63.1,81.0,69.3,85.2,30.7,14.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1,2,17,17,19,19,22,1,1,2,17,17,19,19,0,0,0,0,0,0,0,0,37.3,49.0,52.0,62.4,29.7,43.2,37.2,51.7,37.3,49.0,52.0,62.4,29.7,43.2,37.2,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",38,0.904761904762,SHORT,-333,-0.124672407338,LONG,2008-04-21,1682.92,1664.96,0.979246849295,1664.96,-11023.79,-0.456404913199,0.491824126153,0.236985044345,1664.96,-3108.52,0.914884544017,0.514679448081,0.0,-19851.29
120,120,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-22,22.04.2008,02165T,NYME,1,21,4508,0,25,0,4319,4483,4319,4508,189,0,4508,0,25,0,4319,4483,4319,4508,189,0,0,0,0,0,0,0,0,0,0,0,-1131.0,-75.0,25.0,0.0,-1161.0,-1146.0,-1236.0,-1121.0,105.0,-10.0,100,0.0,0.6,0.0,95.8,99.4,95.8,100.0,4.2,0.0,100,0.0,0.6,0.0,95.8,99.4,95.8,100.0,4.2,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,1,0,15,12,15,13,22,0,1,0,15,12,15,13,0,0,0,0,0,0,0,0,53.0,62.7,77.0,89.5,48.3,58.5,67.1,78.1,53.0,62.7,77.0,89.5,48.3,58.5,67.1,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 GALLONS)",-25,-1.0,LONG,-164,-0.0186321290616,LONG,2008-04-28,1705.37,1642.48,-1.90476190476,1705.37,-9318.42,0.88486123154,-1.88486123154,-0.629530820204,1705.37,-1403.15,1.28512310897,0.954908691372,0.0,-19851.29
121,121,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-29,29.04.2008,02165T,NYME,1,21,8828,0,0,0,8759,8798,8759,8798,69,30,8828,0,0,0,8759,8798,8759,8798,69,30,0,0,0,0,0,0,0,0,0,0,290.0,0.0,0.0,0.0,290.0,290.0,290.0,290.0,0.0,0.0,100,0.0,0.0,0.0,99.2,99.7,99.2,99.7,0.8,0.3,100,0.0,0.0,0.0,99.2,99.7,99.2,99.7,0.8,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,20,20,20,20,30,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,59.0,60.4,83.3,85.8,52.7,55.6,65.9,66.3,59.0,60.4,83.3,85.8,52.7,55.6,65.9,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 GALLONS)",0,-1.0,LONG,-39,-0.00222133621917,LONG,2008-05-05,1494.91,1456.76,0.0,1494.91,-7823.51,-0.00098651529921,-0.999013484701,-0.999457416585,1494.91,91.76,1.04456177189,1.18424003773,1494.91,-18356.38
122,122,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-06,06.05.2008,02165T,NYME,1,21,16515,500,0,0,15875,16420,16375,16420,140,95,16515,500,0,0,15875,16420,16375,16420,140,95,0,0,0,0,0,0,0,0,0,0,5.0,200.0,0.0,0.0,-245.0,5.0,-45.0,5.0,50.0,0.0,100,3.0,0.0,0.0,96.1,99.4,99.2,99.4,0.8,0.6,100,3.0,0.0,0.0,96.1,99.4,99.2,99.4,0.8,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0,0,24,23,25,23,30,1,0,0,24,23,25,23,0,0,0,0,0,0,0,0,66.2,46.8,81.8,69.7,51.6,37.4,62.3,54.5,66.2,46.8,81.8,69.7,51.6,37.4,62.3,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 GALLONS)",500,1.0,SHORT,-545,-0.0168756773494,LONG,2008-05-12,1563.87,264.81,2.0,264.81,-7558.7,-0.931126649481,0.0688733505192,-0.412119657214,1563.87,1655.63,1.36499964891,1.29842625311,0.0,-18356.38
123,123,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-13,13.05.2008,021A17,NYME,1,21,7837,190,782,222,7019,6530,7431,7534,406,303,7837,190,782,222,7019,6530,7431,7534,406,303,0,0,0,0,0,0,0,0,0,0,177.0,30.0,-8.0,84.0,124.0,131.0,238.0,207.0,-61.0,-30.0,100,2.4,10.0,2.8,89.6,83.3,94.8,96.1,5.2,3.9,100,2.4,10.0,2.8,89.6,83.3,94.8,96.1,5.2,3.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2,7,4,28,29,33,37,47,2,7,4,28,29,33,37,0,0,0,0,0,0,0,0,45.2,54.3,64.4,66.2,44.3,51.9,54.5,61.0,45.2,54.3,64.4,66.2,44.3,51.9,54.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 METRIC TONS),-592,-0.609053497942,LONG,489,0.0360912244446,SHORT,2008-05-19,1424.26,1413.7,-1.60905349794,1424.26,-6134.44,0.747336102941,-1.06422116558,-0.135321641067,1424.26,3079.89,1.39881806615,1.29755611018,0.0,-18356.38
124,124,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-20,20.05.2008,021A17,NYME,1,21,7491,0,87,0,7153,7062,7153,7149,338,342,7491,0,87,0,7153,7062,7153,7149,338,342,0,0,0,0,0,0,0,0,0,0,-1187.0,0.0,-89.0,0.0,-1135.0,-1021.0,-1135.0,-1110.0,-52.0,-77.0,100,0.0,1.2,0.0,95.5,94.3,95.5,95.4,4.5,4.6,100,0.0,1.2,0.0,95.5,94.3,95.5,95.4,4.5,4.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,1,0,15,15,15,16,20,0,1,0,15,15,15,16,0,0,0,0,0,0,0,0,68.8,59.0,86.6,81.0,54.8,44.1,64.2,57.1,68.8,59.0,86.6,81.0,54.8,44.1,64.2,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 METRIC TONS),-87,-1.0,LONG,91,0.00640168835737,SHORT,2008-05-26,1296.99,1321.88,-0.390946502058,1296.99,-4837.45,0.180831000642,-1.18083100064,-0.923531124427,1296.99,4376.88,1.14725809301,1.31281377683,1296.99,-17059.39
125,125,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-27,27.05.2008,021A28,NYME,1,21,24840,583,2376,72,23829,22272,24484,24720,356,120,24840,583,2376,72,23829,22272,24484,24720,356,120,0,0,0,0,0,0,0,0,0,0,565.0,0.0,-25.0,30.0,535.0,560.0,565.0,565.0,0.0,0.0,100,2.3,9.6,0.3,95.9,89.7,98.6,99.5,1.4,0.5,100,2.3,9.6,0.3,95.9,89.7,98.6,99.5,1.4,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2,2,1,31,26,34,28,41,2,2,1,31,26,34,28,0,0,0,0,0,0,0,0,44.8,73.2,62.6,86.2,28.0,51.4,38.6,54.7,44.8,73.2,62.6,86.2,28.0,51.4,38.6,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-1793,-0.60594795539,LONG,1557,0.0337736708531,SHORT,2008-06-02,-7839.43,1433.65,0.39405204461,-7839.43,-12676.88,-0.184248326123,-0.494303058892,-0.72186668239,-7839.43,-3462.55,0.966773886754,1.22375932746,-7839.43,-24898.82
126,126,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-03,03.06.2008,021A28,NYME,1,21,22820,0,1825,75,22595,20920,22670,22820,150,0,22820,0,1825,75,22595,20920,22670,22820,150,0,0,0,0,0,0,0,0,0,0,0,1629.0,0.0,-10.0,0.0,1579.0,1639.0,1579.0,1629.0,50.0,0.0,100,0.0,8.0,0.3,99.0,91.7,99.3,100.0,0.7,0.0,100,0.0,8.0,0.3,99.0,91.7,99.3,100.0,0.7,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,1,1,30,26,31,27,34,0,1,1,30,26,31,27,0,0,0,0,0,0,0,0,42.5,46.0,64.0,71.9,41.2,37.4,57.3,56.3,42.5,46.0,64.0,71.9,41.2,37.4,57.3,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-1825,-1.0,LONG,1675,0.0384924738596,SHORT,2008-06-09,1415.38,1360.97,-0.39405204461,1415.38,-11261.5,0.182275295525,-1.18227529552,-0.922927992464,1415.38,-2047.17,0.848580545212,1.04695930515,1415.38,-23483.44
127,127,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-10,10.06.2008,021A35,NYME,1,21,5465,187,1128,115,4496,3925,4798,5168,667,297,5465,187,1128,115,4496,3925,4798,5168,667,297,0,0,0,0,0,0,0,0,0,0,288.0,30.0,152.0,-9.0,236.0,145.0,257.0,288.0,31.0,0.0,100,3.4,20.6,2.1,82.3,71.8,87.8,94.6,12.2,5.4,100,3.4,20.6,2.1,82.3,71.8,87.8,94.6,12.2,5.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2,3,4,18,19,23,23,31,2,3,4,18,19,23,23,0,0,0,0,0,0,0,0,48.8,61.4,65.1,81.3,48.1,55.2,62.5,74.5,48.8,61.4,65.1,81.3,48.1,55.2,62.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 METRIC TONS),-941,-0.715589353612,LONG,571,0.0678066737917,SHORT,2008-06-16,1304.76,1250.81,0.284410646388,1304.76,-9956.74,-0.133257393696,-0.620231781393,-0.791127479766,1304.76,-742.41,0.752901576294,0.312940713717,0.0,-23483.44
128,128,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-17,17.06.2008,022651,NYME,1,22,277753,46194,66802,37945,153189,147000,237328,251747,40425,26006,277753,46194,66802,37945,153189,147000,237328,251747,40425,26006,0,0,0,0,0,0,0,0,0,0,-1347.0,-9150.0,1561.0,9062.0,649.0,-16859.0,561.0,-6236.0,-1908.0,4889.0,100,16.6,24.1,13.7,55.2,52.9,85.4,90.6,14.6,9.4,100,16.6,24.1,13.7,55.2,52.9,85.4,90.6,14.6,9.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,35,35,41,65,75,126,129,154,35,35,41,65,75,126,129,0,0,0,0,0,0,0,0,14.2,20.3,24.0,30.5,11.1,15.9,18.8,22.2,14.2,20.3,24.0,30.5,11.1,15.9,18.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",-20608,-0.182378137279,LONG,6189,0.0206170112829,SHORT,2008-06-23,1297.15,1286.77,0.533211216333,1297.15,-8659.59,-0.248967091453,-0.136971982896,-0.397349799718,1297.15,554.74,0.729214409473,0.428667099022,0.0,-23483.44
129,129,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-24,24.06.2008,022651,NYME,1,22,271199,52991,33821,26530,149767,185246,229288,245597,41911,25602,271199,52991,33821,26530,149767,185246,229288,245597,41911,25602,0,0,0,0,0,0,0,0,0,0,-15549.0,-5424.0,-3688.0,-3875.0,-3680.0,-8594.0,-12979.0,-16157.0,-2570.0,608.0,100,19.5,12.5,9.8,55.2,68.3,84.5,90.6,15.5,9.4,100,19.5,12.5,9.8,55.2,68.3,84.5,90.6,15.5,9.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,44,19,36,76,85,136,127,159,44,19,36,76,85,136,127,0,0,0,0,0,0,0,0,14.0,26.3,23.7,39.2,10.5,17.5,18.6,24.9,14.0,26.3,23.7,39.2,10.5,17.5,18.6,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",19170,0.220822006174,SHORT,-35479,-0.105903353004,LONG,2008-06-30,1198.27,1195.43,0.403200143453,1195.43,-7464.16,-0.188502833066,0.179196432407,0.0164878760482,0.0,554.74,0.691747931361,0.428418466923,0.0,-23483.44
130,130,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-01,01.07.2008,022651,NYME,1,22,310116,52000,15543,35702,181844,230081,269546,281326,40570,28790,310116,52000,15543,35702,181844,230081,269546,281326,40570,28790,0,0,0,0,0,0,0,0,0,0,1789.0,2460.0,-1573.0,-2891.0,-3072.0,7944.0,-3503.0,3480.0,5292.0,-1691.0,100,16.8,5.0,11.5,58.6,74.2,86.9,90.7,13.1,9.3,100,16.8,5.0,11.5,58.6,74.2,86.9,90.7,13.1,9.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,35,29,45,65,76,126,130,153,35,29,45,65,76,126,130,0,0,0,0,0,0,0,0,24.2,24.8,36.6,37.0,17.9,16.8,27.6,25.1,24.2,24.8,36.6,37.0,17.9,16.8,27.6,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",36457,0.539759856684,SHORT,-48237,-0.117101414092,LONG,2008-07-07,1338.91,419.24,0.31893785051,419.24,-7044.92,-0.149314962834,0.459165633744,0.351911001338,419.24,973.98,0.656708024362,0.446780397817,0.0,-23483.44
131,131,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-08,08.07.2008,022651,NYME,1,22,223064,40528,14545,19040,130434,164768,190002,198353,33062,24711,223064,40528,14545,19040,130434,164768,190002,198353,33062,24711,0,0,0,0,0,0,0,0,0,0,5064.0,8215.0,1061.0,348.0,-3440.0,6718.0,5123.0,8127.0,-59.0,-3063.0,100,18.2,6.5,8.5,58.5,73.9,85.2,88.9,14.8,11.1,100,18.2,6.5,8.5,58.5,73.9,85.2,88.9,14.8,11.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,41,22,35,66,70,124,114,142,41,22,35,66,70,124,114,0,0,0,0,0,0,0,0,21.3,20.9,33.1,32.8,16.4,15.7,25.8,25.0,21.3,20.9,33.1,32.8,16.4,15.7,25.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",25983,0.471791985183,SHORT,-34334,-0.116306800089,LONG,2008-07-14,1261.92,1249.27,-0.067967871501,1249.27,-5795.65,0.0306233072598,0.486239816108,0.510323834367,1249.27,2223.25,0.616867624838,0.594666546794,0.0,-23483.44
132,132,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-15,15.07.2008,02265J,NYME,1,22,15194,2826,530,175,12093,14389,15094,15094,100,100,15194,2826,530,175,12093,14389,15094,15094,100,100,0,0,0,0,0,0,0,0,0,0,224.0,-50.0,130.0,-250.0,424.0,359.0,124.0,239.0,100.0,-15.0,100,18.6,3.5,1.2,79.6,94.7,99.3,99.3,0.7,0.7,100,18.6,3.5,1.2,79.6,94.7,99.3,99.3,0.7,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,7,3,2,42,37,50,42,61,7,3,2,42,37,50,42,0,0,0,0,0,0,0,0,32.5,36.9,52.1,54.9,27.9,36.6,37.7,48.0,32.5,36.9,52.1,54.9,27.9,36.6,37.7,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 1000 BARRELS),2296,0.684147794994,SHORT,-2296,-0.0867004002719,LONG,2008-07-21,-9995.04,1098.71,0.212355809811,1098.71,-4696.94,-0.0997468460151,0.615906210235,0.551054808962,1098.71,3321.96,0.599415667168,0.510664229271,0.0,-23483.44
