,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
270,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-16,16.08.2011,097741,CME,0,97,126262,6283,74125,993,32983,8835,1070,50822,13007,65,1000,1740,0,93216,99835,33046,26427,6358.0,507.0,5647.0,171.0,1521.0,-546.0,-170.0,4550.0,343.0,19.0,0.0,0.0,0.0,6598.0,5464.0,-240.0,894.0,100,5.0,58.7,0.8,26.1,7.0,0.8,40.3,10.3,0.1,0.8,1.4,0.0,73.8,79.1,26.2,20.9,80,8.0,13.0,5.0,10.0,7.0,4.0,28.0,11.0,4.0,,,0.0,55.0,38.0,35.4,45.6,46.4,61.7,35.4,45.3,46.1,61.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.592442306788,SHORT,-0.84372201771,LONG,0.577454684586,LONG
271,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-23,23.08.2011,097741,CME,0,97,131217,6554,74623,1162,34936,9570,1056,56213,14276,131,1498,2297,0,101550,103115,29667,28102,4955.0,271.0,498.0,169.0,1953.0,735.0,-14.0,5391.0,1269.0,66.0,498.0,557.0,0.0,8334.0,3280.0,-3379.0,1675.0,100,5.0,56.9,0.9,26.6,7.3,0.8,42.8,10.9,0.1,1.1,1.8,0.0,77.4,78.6,22.6,21.4,95,9.0,13.0,5.0,11.0,7.0,,36.0,13.0,6.0,,,0.0,65.0,44.0,37.8,45.8,46.5,60.3,37.8,45.7,46.3,59.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.594943891955,SHORT,-0.838525690774,LONG,0.569945625309,LONG
272,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-30,30.08.2011,097741,CME,0,97,126128,6377,73539,1151,34816,9195,1038,49879,10254,133,1000,2252,0,94394,97562,31734,28566,-5089.0,-177.0,-1084.0,-11.0,-120.0,-375.0,-18.0,-6334.0,-4022.0,2.0,-498.0,-45.0,0.0,-7156.0,-5553.0,2067.0,464.0,100,5.1,58.3,0.9,27.6,7.3,0.8,39.5,8.1,0.1,0.8,1.8,0.0,74.8,77.4,25.2,22.6,88,8.0,14.0,5.0,11.0,7.0,4.0,32.0,11.0,5.0,,4.0,0.0,59.0,43.0,37.7,49.3,46.7,60.2,37.7,49.0,46.4,59.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.658955980909,SHORT,-0.840407427799,LONG,0.582149917066,LONG
273,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-06,06.09.2011,097741,CME,0,97,123412,7270,67205,1302,35573,9104,1162,48378,9717,753,1695,2252,0,96133,91495,27279,31917,-2716.0,893.0,-6334.0,151.0,757.0,-91.0,124.0,-1501.0,-537.0,620.0,695.0,0.0,0.0,1739.0,-6067.0,-4455.0,3351.0,100,5.9,54.5,1.1,28.8,7.4,0.9,39.2,7.9,0.6,1.4,1.8,0.0,77.9,74.1,22.1,25.9,91,10.0,11.0,5.0,11.0,6.0,5.0,33.0,14.0,7.0,,4.0,0.0,64.0,44.0,33.5,47.8,43.6,58.3,33.5,47.7,43.3,57.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.665478956881,SHORT,-0.804766700235,LONG,0.592452492334,LONG
274,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-13,13.09.2011,097741,CME,0,97,151535,9802,70984,20469,36846,9245,1142,51903,13528,2644,1000,2400,0,123806,120412,27729,31123,28123.0,2532.0,3779.0,19167.0,1273.0,141.0,-20.0,3525.0,3811.0,1891.0,-695.0,148.0,0.0,27673.0,28917.0,450.0,-794.0,100,6.5,46.8,13.5,24.3,6.1,0.8,34.3,8.9,1.7,0.7,1.6,0.0,81.7,79.5,18.3,20.5,95,9.0,13.0,8.0,12.0,7.0,4.0,31.0,18.0,6.0,,4.0,0.0,62.0,51.0,36.0,51.1,48.0,60.3,30.3,40.3,38.2,49.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.586495697758,SHORT,-0.757334191568,LONG,0.598837083162,LONG
275,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-20,20.09.2011,097741,CME,0,97,127828,870,69996,5,37476,8676,1182,57364,18408,152,1920,2107,0,98969,100526,28859,27302,-23707.0,-8932.0,-988.0,-20464.0,630.0,-569.0,40.0,5461.0,4880.0,-2492.0,920.0,-293.0,0.0,-24837.0,-19886.0,1130.0,-3821.0,100,0.7,54.8,0.0,29.3,6.8,0.9,44.9,14.4,0.1,1.5,1.6,0.0,77.4,78.6,22.6,21.4,93,,15.0,,11.0,6.0,4.0,31.0,21.0,,,5.0,0.0,50.0,50.0,40.6,43.4,50.4,56.5,40.6,43.4,50.1,56.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.514121311302,SHORT,-0.97544661756,LONG,0.624024960998,LONG
276,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-27,27.09.2011,097741,CME,0,97,125732,2557,67539,9,37781,9366,1208,55258,15966,240,1454,2107,0,98507,96435,27225,29297,-2096.0,1687.0,-2457.0,4.0,305.0,690.0,26.0,-2106.0,-2442.0,88.0,-466.0,0.0,0.0,-462.0,-4091.0,-1634.0,1995.0,100,2.0,53.7,0.0,30.0,7.4,1.0,43.9,12.7,0.2,1.2,1.7,0.0,78.3,76.7,21.7,23.3,96,4.0,16.0,,11.0,7.0,4.0,27.0,24.0,,,5.0,0.0,49.0,54.0,40.2,41.8,51.9,54.2,40.2,41.8,51.6,54.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.551667977086,SHORT,-0.927042912577,LONG,0.602689460623,LONG
277,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-10-04,04.10.2011,097741,CME,0,97,134724,2023,76377,69,42433,10108,1169,59897,13562,295,1786,2092,0,107672,103672,27052,31052,8992.0,-534.0,8838.0,60.0,4652.0,742.0,-39.0,4639.0,-2404.0,55.0,332.0,-15.0,0.0,9165.0,7237.0,-173.0,1755.0,100,1.5,56.7,0.1,31.5,7.5,0.9,44.5,10.1,0.2,1.3,1.6,0.0,79.9,77.0,20.1,23.0,93,,14.0,,11.0,7.0,4.0,27.0,24.0,,,4.0,0.0,50.0,51.0,41.6,44.9,52.1,57.8,41.6,44.8,51.9,57.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.630760015791,SHORT,-0.948392857143,LONG,0.6152338174,LONG
278,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-10-11,11.10.2011,097741,CME,0,97,153849,2015,96442,72,60759,9141,1172,61251,15127,288,1786,2104,0,127343,124346,26506,29503,19125.0,-8.0,20065.0,3.0,18326.0,-967.0,3.0,1354.0,1565.0,-7.0,0.0,12.0,0.0,19671.0,20674.0,-546.0,-1549.0,100,1.3,62.7,0.0,39.5,5.9,0.8,39.8,9.8,0.2,1.2,1.4,0.0,82.8,80.8,17.2,19.2,95,,14.0,,11.0,7.0,4.0,28.0,24.0,,,5.0,0.0,52.0,52.0,50.6,52.7,62.0,63.6,50.6,52.7,61.8,63.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.603891172851,SHORT,-0.95906842581,LONG,0.738454935622,LONG
279,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-10-18,18.10.2011,097741,CME,0,97,152255,2438,90767,75,57531,9628,1282,64005,17957,332,1667,2342,0,127330,122383,24925,29872,-1594.0,423.0,-5675.0,3.0,-3228.0,487.0,110.0,2754.0,2830.0,44.0,-119.0,238.0,0.0,-13.0,-1963.0,-1581.0,369.0,100,1.6,59.6,0.0,37.8,6.3,0.8,42.0,11.8,0.2,1.1,1.5,0.0,83.6,80.4,16.4,19.6,100,,15.0,,11.0,7.0,4.0,29.0,27.0,,,5.0,0.0,53.0,57.0,51.6,52.3,63.3,62.2,51.6,52.3,63.0,62.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.561821331837,SHORT,-0.947685210021,LONG,0.713277446061,LONG
280,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-10-25,25.10.2011,097741,CME,0,97,165616,1337,106927,122,55311,8398,1424,71719,16668,431,2241,2596,0,132585,136566,33031,29050,13361.0,-1101.0,16160.0,47.0,-2220.0,-1230.0,142.0,7714.0,-1289.0,99.0,574.0,254.0,0.0,5255.0,14183.0,8106.0,-822.0,100,0.8,64.6,0.1,33.4,5.1,0.9,43.3,10.1,0.3,1.4,1.6,0.0,80.1,82.5,19.9,17.5,114,,16.0,4.0,12.0,6.0,4.0,41.0,25.0,4.0,4.0,7.0,0.0,68.0,58.0,45.2,52.4,53.5,62.4,45.2,52.3,53.2,62.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.622840462964,SHORT,-0.975301115791,LONG,0.736363779058,LONG
281,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-01,01.11.2011,097741,CME,0,97,138045,7493,85075,267,51899,7863,1605,50160,14677,1478,1000,1792,0,113902,112757,24143,25288,-27571.0,6156.0,-21852.0,145.0,-3412.0,-535.0,181.0,-21559.0,-1991.0,1047.0,-1241.0,-804.0,0.0,-18683.0,-23809.0,-8888.0,-3762.0,100,5.4,61.6,0.2,37.6,5.7,1.2,36.3,10.6,1.1,0.7,1.3,0.0,82.5,81.7,17.5,18.3,91,7.0,13.0,,10.0,5.0,4.0,30.0,21.0,4.0,,4.0,0.0,56.0,46.0,46.3,57.7,57.2,63.9,46.3,57.5,56.7,63.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.547264679118,SHORT,-0.838108201538,LONG,0.736856196245,LONG
282,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-08,08.11.2011,097741,CME,0,97,138981,9621,86815,367,53267,7441,1474,49153,14215,381,1000,1547,0,115263,112240,23718,26741,936.0,2128.0,1740.0,100.0,1368.0,-422.0,-131.0,-1007.0,-462.0,-1097.0,0.0,-245.0,0.0,1361.0,-517.0,-425.0,1453.0,100,6.9,62.5,0.3,38.3,5.4,1.1,35.4,10.2,0.3,0.7,1.1,0.0,82.9,80.8,17.1,19.2,85,6.0,13.0,,9.0,5.0,,29.0,18.0,4.0,,4.0,0.0,53.0,42.0,47.1,58.4,59.0,64.1,47.1,58.1,58.5,63.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.55135083954,SHORT,-0.800468704633,LONG,0.754859326613,LONG
283,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-15,15.11.2011,097741,CME,0,97,142233,9200,90374,282,54011,8114,1494,54801,14368,277,1000,2178,0,121065,117087,21168,25146,3252.0,-421.0,3559.0,-85.0,744.0,673.0,20.0,5648.0,153.0,-104.0,0.0,631.0,0.0,5802.0,4847.0,-2550.0,-1595.0,100,6.5,63.5,0.2,38.0,5.7,1.1,38.5,10.1,0.2,0.7,1.5,0.0,85.1,82.3,14.9,17.7,87,6.0,12.0,,9.0,6.0,,29.0,19.0,4.0,,5.0,0.0,51.0,45.0,49.3,59.2,62.0,65.3,49.3,59.0,61.5,65.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.58455377409,SHORT,-0.815212806556,LONG,0.738784708249,LONG
284,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-22,22.11.2011,097741,CME,0,97,149571,9554,99890,297,54635,9402,1508,61021,12165,394,1000,2206,0,128409,125862,21162,23709,7338.0,354.0,9516.0,15.0,624.0,1288.0,14.0,6220.0,-2203.0,117.0,0.0,28.0,0.0,7344.0,8775.0,-6.0,-1437.0,100,6.4,66.8,0.2,36.5,6.3,1.0,40.8,8.1,0.3,0.7,1.5,0.0,85.9,84.1,14.1,15.9,88,6.0,12.0,,10.0,7.0,,30.0,17.0,4.0,,5.0,0.0,54.0,44.0,49.6,60.7,61.9,68.6,49.6,60.6,61.4,68.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.667559369278,SHORT,-0.825408428055,LONG,0.706357262208,LONG
285,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-29,29.11.2011,097741,CME,0,97,166279,19526,113642,1489,60973,9406,1532,61943,13871,35,1220,1543,0,146718,141518,19561,24761,16708.0,9972.0,13752.0,1192.0,6338.0,4.0,24.0,922.0,1706.0,-359.0,220.0,-663.0,0.0,18309.0,15656.0,-1601.0,1052.0,100,11.7,68.3,0.9,36.7,5.7,0.9,37.3,8.3,0.0,0.7,0.9,0.0,88.2,85.1,11.8,14.9,90,6.0,13.0,,10.0,7.0,,29.0,19.0,,,4.0,0.0,52.0,47.0,51.8,60.5,65.4,69.2,51.1,60.3,64.5,69.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.634078138602,SHORT,-0.706746365493,LONG,0.732704357834,LONG
286,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-12-06,06.12.2011,097741,CME,0,97,178625,19319,118944,9035,63230,10102,1451,65312,12051,164,1285,2033,0,159796,153780,18829,24845,12346.0,-207.0,5302.0,7546.0,2257.0,696.0,-81.0,3369.0,-1820.0,129.0,65.0,490.0,0.0,13078.0,12262.0,-732.0,84.0,100,10.8,66.6,5.1,35.4,5.7,0.8,36.6,6.7,0.1,0.7,1.1,0.0,89.5,86.1,10.5,13.9,87,6.0,13.0,7.0,8.0,8.0,6.0,25.0,19.0,,,5.0,0.0,51.0,52.0,53.0,57.4,70.2,67.7,51.7,57.3,65.7,66.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.688455721727,SHORT,-0.720547073331,LONG,0.724485899744,LONG
287,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-12-13,13.12.2011,097741,CME,0,97,204818,18117,118137,24440,63825,10571,836,65328,10219,11949,2152,1850,0,186647,178002,18171,26816,26193.0,-1202.0,-807.0,15405.0,595.0,469.0,-615.0,16.0,-1832.0,11785.0,867.0,-183.0,0.0,26851.0,24222.0,-658.0,1971.0,100,8.8,57.7,11.9,31.2,5.2,0.4,31.9,5.0,5.8,1.1,0.9,0.0,91.1,86.9,8.9,13.1,79,6.0,12.0,10.0,7.0,7.0,,22.0,18.0,10.0,,,0.0,50.0,52.0,50.9,51.9,67.9,65.9,46.8,51.8,58.1,58.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.729466424875,SHORT,-0.734070192435,LONG,0.715818054734,LONG
288,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-12-20,20.12.2011,097741,CME,0,97,132006,362,63249,82,64602,10779,1331,47033,29458,137,1265,2630,0,114812,107666,17194,24340,-72812.0,-17755.0,-54888.0,-24358.0,777.0,208.0,495.0,-18295.0,19239.0,-11812.0,-887.0,780.0,0.0,-71835.0,-70336.0,-977.0,-2476.0,100,0.3,47.9,0.1,48.9,8.2,1.0,35.6,22.3,0.1,1.0,2.0,0.0,87.0,81.6,13.0,18.4,69,,12.0,,7.0,8.0,5.0,15.0,20.0,,,4.0,0.0,33.0,45.0,68.0,40.1,77.3,58.0,68.0,40.1,76.8,58.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.229765593338,SHORT,-0.988618320731,LONG,0.7140128149,LONG
289,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-12-27,27.12.2011,097741,CME,0,97,132557,167,58699,339,65557,11037,1491,48339,32683,136,1310,2552,0,117339,106937,15218,25620,551.0,-195.0,-4550.0,257.0,955.0,258.0,160.0,1306.0,3225.0,-1.0,45.0,-78.0,0.0,2527.0,-729.0,-1976.0,1280.0,100,0.1,44.3,0.3,49.5,8.3,1.1,36.5,24.7,0.1,1.0,1.9,0.0,88.5,80.7,11.5,19.3,75,,13.0,,7.0,8.0,5.0,17.0,23.0,,,4.0,0.0,34.0,49.0,68.3,37.3,77.9,53.6,68.3,37.3,77.2,53.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.193231467996,SHORT,-0.994326096558,LONG,0.711805102227,LONG
290,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-01-03,03.01.2012,097741,CME,0,97,158719,637,72126,84,66076,10700,1041,68131,46202,125,1230,2222,0,137324,132500,21395,26219,26162.0,470.0,13427.0,-255.0,519.0,-337.0,-450.0,19792.0,13519.0,-11.0,-80.0,-330.0,0.0,19985.0,25563.0,6177.0,599.0,100,0.4,45.4,0.1,41.6,6.7,0.7,42.9,29.1,0.1,0.8,1.4,0.0,86.5,83.5,13.5,16.5,84,,15.0,,9.0,7.0,4.0,24.0,22.0,,,,0.0,44.0,49.0,62.5,50.5,71.3,63.0,62.5,50.5,70.7,63.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.191799393001,SHORT,-0.982491101247,LONG,0.721267062624,LONG
291,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-01-10,10.01.2012,097741,CME,0,97,163533,638,73601,85,65056,10842,1094,72333,49153,170,750,2252,0,140126,137197,23407,26336,4814.0,1.0,1475.0,1.0,-1020.0,142.0,53.0,4202.0,2951.0,45.0,-480.0,30.0,0.0,2802.0,4697.0,2012.0,117.0,100,0.4,45.0,0.1,39.8,6.6,0.7,44.2,30.1,0.1,0.5,1.4,0.0,85.7,83.9,14.3,16.1,85,,17.0,,8.0,8.0,4.0,27.0,19.0,,,,0.0,45.0,48.0,61.7,49.9,70.2,61.4,61.7,49.9,69.6,61.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.190803878636,SHORT,-0.982812268484,LONG,0.714300772089,LONG
292,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-01-17,17.01.2012,097741,CME,0,97,168070,597,76658,150,65833,10776,1089,74036,52602,176,750,2203,0,142631,143654,25439,24416,4537.0,-41.0,3057.0,65.0,777.0,-66.0,-5.0,1703.0,3449.0,6.0,0.0,-49.0,0.0,2505.0,6457.0,2032.0,-1920.0,100,0.4,45.6,0.1,39.2,6.4,0.6,44.1,31.3,0.1,0.4,1.3,0.0,84.9,85.5,15.1,14.5,89,,19.0,4.0,8.0,8.0,4.0,26.0,23.0,,,,0.0,45.0,54.0,60.0,47.6,69.0,59.2,60.0,47.6,68.5,59.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.169254094348,SHORT,-0.984544689664,LONG,0.71867535146,LONG
293,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-01-24,24.01.2012,097741,CME,0,97,152061,597,61506,186,65802,10329,1028,61327,47906,231,1841,1123,0,131012,122309,21049,29752,-16009.0,0.0,-15152.0,36.0,-31.0,-447.0,-61.0,-12709.0,-4696.0,55.0,1091.0,-1080.0,0.0,-11619.0,-21345.0,-4390.0,5336.0,100,0.4,40.4,0.1,43.3,6.8,0.7,40.3,31.5,0.2,1.2,0.7,0.0,86.2,80.4,13.8,19.6,89,,17.0,5.0,8.0,8.0,,19.0,29.0,6.0,,,0.0,43.0,60.0,64.2,41.9,73.3,52.0,64.1,41.9,72.7,51.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.122865800628,SHORT,-0.980773875658,LONG,0.728651928912,LONG
294,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-01-31,31.01.2012,097741,CME,0,97,172967,1782,73664,557,65034,10058,1045,76797,54093,262,750,2940,0,146227,142619,26740,30348,20906.0,1185.0,12158.0,371.0,-768.0,-271.0,17.0,15470.0,6187.0,31.0,-1091.0,1817.0,0.0,15215.0,20310.0,5691.0,596.0,100,1.0,42.6,0.3,37.6,5.8,0.6,44.4,31.3,0.2,0.4,1.7,0.0,84.5,82.5,15.5,17.5,94,,19.0,4.0,8.0,8.0,4.0,20.0,29.0,4.0,,7.0,0.0,42.0,64.0,62.7,42.4,71.0,53.9,62.7,42.4,70.6,53.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.173458629383,SHORT,-0.952760915092,LONG,0.732115271933,LONG
295,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-02-07,07.02.2012,097741,CME,0,97,178512,1881,75448,581,66621,7189,958,81094,60817,377,750,1942,0,152262,147312,26250,31200,5545.0,99.0,1784.0,24.0,1587.0,-2869.0,-87.0,4297.0,6724.0,115.0,0.0,-998.0,0.0,6035.0,4693.0,-490.0,852.0,100,1.1,42.3,0.3,37.3,4.0,0.5,45.4,34.1,0.2,0.4,1.1,0.0,85.3,82.5,14.7,17.5,106,,21.0,4.0,9.0,6.0,,26.0,36.0,6.0,,4.0,0.0,48.0,70.0,61.6,40.6,69.1,52.4,61.6,40.6,68.6,52.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.142885329538,SHORT,-0.951350722239,LONG,0.80520254708,LONG
296,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-02-14,14.02.2012,097741,CME,0,97,153683,3093,52247,1332,65577,6833,538,60802,53826,749,1279,2785,0,133370,118310,20313,35373,-24829.0,1212.0,-23201.0,751.0,-1044.0,-356.0,-420.0,-20292.0,-6991.0,372.0,529.0,843.0,0.0,-18892.0,-29002.0,-5937.0,4173.0,100,2.0,34.0,0.9,42.7,4.4,0.4,39.6,35.0,0.5,0.8,1.8,0.0,86.8,77.0,13.2,23.0,98,,18.0,6.0,9.0,5.0,,17.0,38.0,6.0,,6.0,0.0,43.0,69.0,61.9,30.7,70.5,42.6,61.9,30.7,70.2,42.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.0608577310954,SHORT,-0.888218286953,LONG,0.811269161718,LONG
297,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-02-21,21.02.2012,097741,CME,0,97,150551,8073,40159,1333,64710,6444,536,58102,58335,805,1180,3474,0,134739,111086,15812,39465,-3132.0,4980.0,-12088.0,1.0,-867.0,-389.0,-2.0,-2700.0,4509.0,56.0,-99.0,689.0,0.0,1369.0,-7224.0,-4501.0,4092.0,100,5.4,26.7,0.9,43.0,4.3,0.4,38.6,38.7,0.5,0.8,2.3,0.0,89.5,73.8,10.5,26.2,106,7.0,14.0,6.0,9.0,5.0,,21.0,41.0,7.0,,7.0,0.0,48.0,73.0,59.5,23.8,68.6,34.7,59.5,23.8,68.2,34.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.00200108213025,LONG,-0.665242992204,LONG,0.81887174298,LONG
298,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-02-28,28.02.2012,097741,CME,0,97,148310,18353,30246,1818,63850,8117,564,47777,59593,1584,1676,3876,2,135624,105800,12686,42510,-2241.0,10280.0,-9913.0,485.0,-860.0,1673.0,28.0,-10325.0,1258.0,779.0,496.0,402.0,2.0,885.0,-5286.0,-3126.0,3045.0,100,12.4,20.4,1.2,43.1,5.5,0.4,32.2,40.2,1.1,1.1,2.6,0.0,91.4,71.3,8.6,28.7,108,7.0,14.0,6.0,9.0,7.0,,20.0,40.0,8.0,,8.0,,51.0,75.0,51.6,20.8,66.8,31.1,51.6,20.8,66.8,31.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.110049362019,LONG,-0.244716969485,LONG,0.774424388956,LONG
299,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-03-06,06.03.2012,097741,CME,0,97,147952,30005,26417,8671,63344,9757,670,29578,53323,3217,750,2421,4,136239,104480,11713,43472,-358.0,11652.0,-3829.0,6853.0,-506.0,1640.0,106.0,-18199.0,-6270.0,1633.0,-926.0,-1455.0,2.0,615.0,-1320.0,-973.0,962.0,100,20.3,17.9,5.9,42.8,6.6,0.5,20.0,36.0,2.2,0.5,1.6,0.0,92.1,70.6,7.9,29.4,105,8.0,13.0,10.0,8.0,8.0,,17.0,44.0,9.0,,6.0,,49.0,79.0,54.8,15.0,67.7,26.0,51.9,14.8,64.7,24.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.286425977974,LONG,0.0635922158023,SHORT,0.733054267383,LONG
300,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2012-03-13,13.03.2012,097741,CME,0,97,196396,47574,25360,31075,64153,8630,704,25032,61537,15389,750,2440,0,184677,145135,11719,51261,48444.0,17569.0,-1057.0,22404.0,809.0,-1127.0,34.0,-4546.0,8214.0,12172.0,0.0,19.0,-4.0,48438.0,40655.0,6.0,7789.0,100,24.2,12.9,15.8,32.7,4.4,0.4,12.7,31.3,7.8,0.4,1.2,0.0,94.0,73.9,6.0,26.1,102,10.0,13.0,10.0,8.0,7.0,,12.0,47.0,11.0,,4.0,0.0,47.0,79.0,54.9,17.8,69.8,30.9,46.2,11.9,57.8,18.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.421686746988,LONG,0.304576740615,SHORT,0.762856711045,LONG
