,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
137,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-01-27,27.01.2009,099741,CME,0,99,134554,42999,45425,751,12966,30650,1938,20159,19934,1320,18407,2012,81,98621,102111,35933,32443,2840.0,1433.0,1959.0,-396.0,288.0,5995.0,1.0,5412.0,198.0,247.0,1656.0,1605.0,50.0,8691.0,9659.0,-5851.0,-6819.0,100,32.0,33.8,0.6,9.6,22.8,1.4,15.0,14.8,1.0,13.7,1.5,0.1,73.3,75.9,26.7,24.1,106,14.0,13.0,5.0,9.0,11.0,4.0,26.0,21.0,10.0,9.0,,,65.0,63.0,31.7,39.1,44.5,51.8,31.7,37.9,44.0,50.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.00561195221111,SHORT,-0.0274359902289,LONG,-0.405447542186,SHORT
138,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-02-03,03.02.2009,099741,CME,0,99,145456,49939,45701,828,13206,36686,1948,19149,23849,1138,20793,2457,51,107052,112658,38404,32798,10902.0,6940.0,276.0,77.0,240.0,6036.0,10.0,-1010.0,3915.0,-182.0,2386.0,445.0,-30.0,8431.0,10547.0,2471.0,355.0,100,34.3,31.4,0.6,9.1,25.2,1.3,13.2,16.4,0.8,14.3,1.7,0.0,73.6,77.5,26.4,22.5,110,16.0,14.0,5.0,9.0,11.0,4.0,27.0,22.0,8.0,9.0,,,68.0,62.0,35.4,40.4,46.4,52.9,35.4,39.3,46.0,51.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.109307409647,LONG,0.0443120033459,SHORT,-0.470616531708,SHORT
139,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-02-10,10.02.2009,099741,CME,0,99,152419,50512,41423,1155,12839,38824,2014,22785,26947,1161,20832,3210,64,111362,114798,41057,37621,6963.0,573.0,-4278.0,327.0,-367.0,2138.0,66.0,3636.0,3098.0,23.0,39.0,753.0,13.0,4310.0,2140.0,2653.0,4823.0,100,33.1,27.2,0.8,8.4,25.5,1.3,14.9,17.7,0.8,13.7,2.1,0.0,73.1,75.3,26.9,24.7,111,16.0,13.0,6.0,11.0,12.0,5.0,26.0,23.0,10.0,8.0,,,71.0,64.0,34.6,42.0,45.3,52.5,34.4,40.9,44.9,51.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.0836885707392,LONG,0.0988633273508,SHORT,-0.5029711786,SHORT
140,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-02-17,17.02.2009,099741,CME,0,99,157952,64481,41946,1047,12787,39367,2020,15216,33365,622,23109,1274,60,119342,119701,38610,38251,5533.0,13969.0,523.0,-108.0,-52.0,543.0,6.0,-7569.0,6418.0,-539.0,2277.0,-1936.0,-4.0,7980.0,4903.0,-2447.0,630.0,100,40.8,26.6,0.7,8.1,24.9,1.3,9.6,21.1,0.4,14.6,0.8,0.0,75.6,75.8,24.4,24.2,115,18.0,14.0,5.0,11.0,12.0,5.0,23.0,27.0,7.0,8.0,,,66.0,68.0,41.4,40.5,51.5,50.2,41.3,39.3,51.1,49.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.373582264671,LONG,0.211741381416,SHORT,-0.509644514323,SHORT
141,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-02-24,24.02.2009,099741,CME,0,99,166903,76527,45069,2102,12709,50159,2499,13614,29583,614,20783,1386,33,128881,131445,38022,35458,8951.0,12046.0,3123.0,1055.0,-78.0,10792.0,479.0,-1602.0,-3782.0,-8.0,-2326.0,112.0,-27.0,9539.0,11744.0,-588.0,-2793.0,100,45.9,27.0,1.3,7.6,30.1,1.5,8.2,17.7,0.4,12.5,0.8,0.0,77.2,78.8,22.8,21.2,111,16.0,17.0,7.0,11.0,11.0,6.0,20.0,26.0,6.0,8.0,,,65.0,66.0,44.3,46.5,53.9,55.1,44.2,44.8,53.7,53.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.369678449892,LONG,0.258709168065,SHORT,-0.595692562194,SHORT
142,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-03,03.03.2009,099741,CME,0,99,183858,87670,45560,5147,11388,49296,2379,15189,40939,624,23280,1731,68,145745,145744,38113,38114,16955.0,11143.0,491.0,3045.0,-1321.0,-863.0,-120.0,1575.0,11356.0,10.0,2497.0,345.0,35.0,16864.0,14299.0,91.0,2656.0,100,47.7,24.8,2.8,6.2,26.8,1.3,8.3,22.3,0.3,12.7,0.9,0.0,79.3,79.3,20.7,20.7,119,18.0,17.0,10.0,9.0,11.0,5.0,22.0,32.0,9.0,8.0,,,67.0,78.0,47.3,43.1,55.5,51.8,47.2,41.3,55.3,49.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.458772805017,LONG,0.316069954215,SHORT,-0.624678663239,SHORT
143,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-10,10.03.2009,099741,CME,0,99,180278,79898,46192,9895,11419,49276,2356,17583,33078,2132,17301,2562,5,140589,145496,39689,34782,-3580.0,-7772.0,632.0,4748.0,31.0,-20.0,-23.0,2394.0,-7861.0,1508.0,-5979.0,831.0,-63.0,-5156.0,-248.0,1576.0,-3332.0,100,44.3,25.6,5.5,6.3,27.3,1.3,9.8,18.3,1.2,9.6,1.4,0.0,78.0,80.7,22.0,19.3,109,15.0,15.0,9.0,11.0,12.0,6.0,25.0,22.0,7.0,6.0,,,66.0,66.0,42.8,44.7,53.3,55.6,42.5,42.6,50.2,50.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.305856576064,LONG,0.267316995797,SHORT,-0.623725183294,SHORT
144,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-17,17.03.2009,099741,CME,0,99,111077,27323,16682,590,11014,25397,2306,20960,27809,411,8656,4913,0,71260,78108,39817,32969,-69201.0,-52575.0,-29510.0,-9305.0,-405.0,-23879.0,-50.0,3377.0,-5269.0,-1721.0,-8645.0,2351.0,-5.0,-69329.0,-67388.0,128.0,-1813.0,100,24.6,15.0,0.5,9.9,22.9,2.1,18.9,25.0,0.4,7.8,4.4,0.0,64.2,70.3,35.8,29.7,99,11.0,12.0,,8.0,12.0,5.0,27.0,17.0,4.0,7.0,5.0,0.0,60.0,51.0,22.3,31.6,34.2,42.5,22.3,29.6,34.2,40.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.140437573048,LONG,0.241813430292,SHORT,-0.395017989069,SHORT
145,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-24,24.03.2009,099741,CME,0,99,112887,21983,29787,1005,13177,23590,2834,23099,22456,445,8641,2850,0,71184,82967,41703,29920,1810.0,-5340.0,13105.0,415.0,2163.0,-1807.0,528.0,2139.0,-5353.0,34.0,-15.0,-2063.0,0.0,-76.0,4859.0,1886.0,-3049.0,100,19.5,26.4,0.9,11.7,20.9,2.5,20.5,19.9,0.4,7.7,2.5,0.0,63.1,73.5,36.9,26.5,102,12.0,16.0,5.0,11.0,11.0,5.0,23.0,19.0,4.0,7.0,,0.0,60.0,56.0,24.5,29.8,36.0,42.9,24.3,27.7,35.8,40.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.0141148062781,SHORT,-0.150743673942,LONG,-0.283215927326,SHORT
146,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-31,31.03.2009,099741,CME,0,99,104404,23655,28388,1208,11793,22830,2673,16447,16361,382,7447,3262,0,63605,75104,40799,29300,-8483.0,1672.0,-1399.0,203.0,-1384.0,-760.0,-161.0,-6652.0,-6095.0,-63.0,-1194.0,412.0,0.0,-7579.0,-7863.0,-904.0,-620.0,100,22.7,27.2,1.2,11.3,21.9,2.6,15.8,15.7,0.4,7.1,3.1,0.0,60.9,71.9,39.1,28.1,100,15.0,14.0,6.0,8.0,12.0,6.0,22.0,20.0,,6.0,,0.0,58.0,57.0,24.2,27.7,34.4,41.5,24.0,25.2,34.2,39.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.00262131187515,SHORT,-0.0909440270546,LONG,-0.318776535829,SHORT
147,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-04-07,07.04.2009,099741,CME,0,99,113508,25582,42155,1238,13213,21074,2754,21126,16285,378,8294,2987,0,72585,86871,40923,26637,9104.0,1927.0,13767.0,30.0,1420.0,-1756.0,81.0,4679.0,-76.0,-4.0,847.0,-275.0,0.0,8980.0,11767.0,124.0,-2663.0,100,22.5,37.1,1.1,11.6,18.6,2.4,18.6,14.3,0.3,7.3,2.6,0.0,63.9,76.5,36.1,23.5,97,17.0,12.0,5.0,9.0,11.0,5.0,20.0,20.0,4.0,6.0,,0.0,57.0,54.0,24.7,35.5,35.7,46.7,24.6,33.1,35.5,44.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.12940044372,SHORT,-0.244666873348,LONG,-0.22927056902,SHORT
148,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-04-14,14.04.2009,099741,CME,0,99,108304,28366,38568,1752,13345,20247,2798,17007,16058,416,7851,2987,0,71535,82826,36769,25478,-5204.0,2784.0,-3587.0,514.0,132.0,-827.0,44.0,-4119.0,-227.0,38.0,-443.0,0.0,0.0,-1050.0,-4045.0,-4154.0,-1159.0,100,26.2,35.6,1.6,12.3,18.7,2.6,15.7,14.8,0.4,7.2,2.8,0.0,66.1,76.5,33.9,23.5,99,15.0,13.0,6.0,9.0,11.0,5.0,23.0,19.0,4.0,6.0,,0.0,59.0,55.0,25.6,33.2,35.3,44.8,25.3,30.7,35.1,42.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.0287010433994,SHORT,-0.15241880061,LONG,-0.205465587045,SHORT
149,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-04-21,21.04.2009,099741,CME,0,99,106679,32538,26335,1752,12899,19760,2848,12767,19641,1091,8021,3427,0,71916,74854,34763,31825,-1625.0,4172.0,-12233.0,0.0,-446.0,-487.0,50.0,-4240.0,3583.0,675.0,170.0,440.0,0.0,381.0,-7972.0,-2006.0,6347.0,100,30.5,24.7,1.6,12.1,18.5,2.7,12.0,18.4,1.0,7.5,3.2,0.0,67.4,70.2,32.6,29.8,100,15.0,13.0,8.0,8.0,11.0,5.0,21.0,23.0,5.0,6.0,,0.0,58.0,60.0,28.9,25.7,39.0,36.1,28.6,23.1,38.5,33.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.212108121451,LONG,0.10536239023,SHORT,-0.210079916715,SHORT
150,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-04-28,28.04.2009,099741,CME,0,99,108592,36298,24474,1743,13719,19728,3162,10831,21193,704,7515,3347,0,73972,74351,34620,34241,1913.0,3760.0,-1861.0,-9.0,820.0,-32.0,314.0,-1936.0,1552.0,-387.0,-506.0,-80.0,0.0,2056.0,-503.0,-143.0,2416.0,100,33.4,22.5,1.6,12.6,18.2,2.9,10.0,19.5,0.6,6.9,3.1,0.0,68.1,68.5,31.9,31.5,98,16.0,12.0,8.0,9.0,13.0,5.0,19.0,20.0,4.0,6.0,,0.0,58.0,57.0,28.5,23.0,40.3,33.4,28.2,20.1,39.5,30.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.323569822633,LONG,0.194563285724,SHORT,-0.179657368374,SHORT
151,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-05-05,05.05.2009,099741,CME,0,99,110768,31798,33339,2099,14202,18872,3404,12971,17437,879,9569,3747,0,74922,79777,35846,30991,2176.0,-4500.0,8865.0,356.0,483.0,-856.0,242.0,2140.0,-3756.0,175.0,2054.0,400.0,0.0,950.0,5426.0,1226.0,-3250.0,100,28.7,30.1,1.9,12.8,17.0,3.1,11.7,15.7,0.8,8.6,3.4,0.0,67.6,72.0,32.4,28.0,104,15.0,15.0,9.0,9.0,13.0,5.0,20.0,19.0,6.0,8.0,4.0,0.0,64.0,60.0,27.5,24.9,37.6,36.5,27.2,22.8,37.2,33.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.146869244936,LONG,-0.0236578288837,LONG,-0.141198524521,SHORT
152,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-05-12,12.05.2009,099741,CME,0,99,124499,30778,45401,2082,14739,19512,3109,18659,16685,1170,11849,3874,0,82386,91833,42113,32666,13731.0,-1020.0,12062.0,-17.0,537.0,640.0,-295.0,5688.0,-752.0,291.0,2280.0,127.0,0.0,7464.0,12056.0,6267.0,1675.0,100,24.7,36.5,1.7,11.8,15.7,2.5,15.0,13.4,0.9,9.5,3.1,0.0,66.2,73.8,33.8,26.2,102,15.0,14.0,10.0,10.0,12.0,5.0,21.0,18.0,7.0,8.0,4.0,0.0,65.0,59.0,23.6,29.9,35.1,41.0,23.4,28.1,34.5,38.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.0558510638298,SHORT,-0.191955788341,LONG,-0.139353595515,SHORT
153,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-05-19,19.05.2009,099741,CME,0,99,125472,31708,49749,2374,15389,19631,3074,23142,15935,915,8741,3927,0,85343,95605,40129,29867,973.0,930.0,4348.0,292.0,650.0,119.0,-35.0,4483.0,-750.0,-255.0,-3108.0,53.0,0.0,2957.0,3772.0,-1984.0,-2799.0,100,25.3,39.6,1.9,12.3,15.6,2.4,18.4,12.7,0.7,7.0,3.1,0.0,68.0,76.2,32.0,23.8,108,15.0,16.0,9.0,11.0,13.0,5.0,23.0,18.0,8.0,8.0,4.0,0.0,68.0,62.0,23.9,33.5,35.6,45.0,23.6,31.5,35.1,42.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.18443073931,SHORT,-0.221478817045,LONG,-0.12113078241,SHORT
154,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-05-26,26.05.2009,099741,CME,0,99,139357,30469,56405,3801,15590,19393,3107,27952,17528,2296,9380,5648,0,92595,108178,46762,31179,13885.0,-1239.0,6656.0,1427.0,201.0,-238.0,33.0,4810.0,1593.0,1381.0,639.0,1721.0,0.0,7252.0,12573.0,6633.0,1312.0,100,21.9,40.5,2.7,11.2,13.9,2.2,20.1,12.6,1.6,6.7,4.1,0.0,66.4,77.6,33.6,22.4,115,15.0,18.0,9.0,12.0,12.0,5.0,29.0,16.0,7.0,8.0,5.0,0.0,73.0,63.0,21.4,34.3,32.6,44.3,20.6,32.3,31.8,41.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.229199648197,SHORT,-0.298547321408,LONG,-0.10870994483,SHORT
155,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-06-02,02.06.2009,099741,CME,0,99,151004,31363,61426,5549,19648,18270,4940,32713,23762,1924,8394,3871,0,104531,119742,46473,31262,11647.0,894.0,5021.0,1748.0,4058.0,-1123.0,1833.0,4761.0,6234.0,-372.0,-986.0,-1777.0,0.0,11936.0,11564.0,-289.0,83.0,100,20.8,40.7,3.7,13.0,12.1,3.3,21.7,15.7,1.3,5.6,2.6,0.0,69.2,79.3,30.8,20.7,124,15.0,18.0,9.0,12.0,12.0,4.0,36.0,18.0,10.0,7.0,6.0,0.0,78.0,69.0,21.1,33.8,32.7,45.0,19.3,31.4,29.8,41.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.158494909252,SHORT,-0.323993145739,LONG,0.0363415791972,LONG
156,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-06-09,09.06.2009,099741,CME,0,99,150683,33452,70886,3854,18365,14871,7221,33231,25014,2019,9816,1689,0,107958,125554,42725,25129,-321.0,2089.0,9460.0,-1695.0,-1283.0,-3399.0,2281.0,518.0,1252.0,95.0,1422.0,-2182.0,0.0,3427.0,5812.0,-3748.0,-6133.0,100,22.2,47.0,2.6,12.2,9.9,4.8,22.1,16.6,1.3,6.5,1.1,0.0,71.6,83.3,28.4,16.7,115,13.0,15.0,6.0,12.0,12.0,5.0,28.0,25.0,13.0,7.0,,0.0,72.0,67.0,22.4,39.3,34.6,51.1,20.3,38.3,30.4,48.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.141076487252,SHORT,-0.358776284767,LONG,0.105126970755,LONG
157,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-06-16,16.06.2009,099741,CME,0,99,106532,13432,37220,524,16190,19790,2311,21079,14566,312,10815,1689,0,64663,76412,41869,30120,-44151.0,-20020.0,-33666.0,-3330.0,-2175.0,4919.0,-4910.0,-12152.0,-10448.0,-1707.0,999.0,0.0,0.0,-43295.0,-49142.0,-856.0,4991.0,100,12.6,34.9,0.5,15.2,18.6,2.2,19.8,13.7,0.3,10.2,1.6,0.0,60.7,71.7,39.3,28.3,102,9.0,13.0,,12.0,14.0,4.0,26.0,17.0,,8.0,,0.0,58.0,52.0,17.8,29.5,28.3,43.5,17.3,28.0,27.3,41.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.182718473839,SHORT,-0.469635947248,LONG,-0.100055586437,SHORT
158,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-06-23,23.06.2009,099741,CME,0,99,118077,17601,40147,493,15973,22687,2162,29167,15897,372,9739,3269,0,75507,85027,42570,33050,11545.0,4169.0,2927.0,-31.0,-217.0,2897.0,-149.0,8088.0,1331.0,60.0,-1076.0,1580.0,0.0,10844.0,8615.0,701.0,2930.0,100,14.9,34.0,0.4,13.5,19.2,1.8,24.7,13.5,0.3,8.2,2.8,0.0,63.9,72.0,36.1,28.0,115,10.0,15.0,,12.0,15.0,4.0,35.0,17.0,7.0,6.0,5.0,0.0,69.0,58.0,16.1,28.3,27.2,41.5,15.7,27.0,26.8,40.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.294470086987,SHORT,-0.390420447461,LONG,-0.173667873771,SHORT
159,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-06-30,30.06.2009,099741,CME,0,99,114921,15028,37876,2587,17149,21731,2119,25941,16232,360,11105,1523,0,74289,82428,40632,32493,-3156.0,-2573.0,-2271.0,2094.0,1176.0,-956.0,-43.0,-3226.0,335.0,-12.0,1366.0,-1746.0,0.0,-1218.0,-2599.0,-1938.0,-557.0,100,13.1,33.0,2.3,14.9,18.9,1.8,22.6,14.1,0.3,9.7,1.3,0.0,64.6,71.7,35.4,28.3,110,10.0,14.0,,13.0,14.0,4.0,26.0,20.0,5.0,10.0,,0.0,64.0,58.0,18.9,27.2,29.2,41.2,18.5,25.9,27.8,39.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.230218386171,SHORT,-0.431876606684,LONG,-0.117849794239,SHORT
160,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-07-07,07.07.2009,099741,CME,0,99,124035,14783,36650,2803,17062,21143,2072,27838,26034,403,10656,2147,0,75617,91252,48418,32783,9114.0,-245.0,-1226.0,216.0,-87.0,-588.0,-47.0,1897.0,9802.0,43.0,-449.0,624.0,0.0,1328.0,8824.0,7786.0,290.0,100,11.9,29.5,2.3,13.8,17.0,1.7,22.4,21.0,0.3,8.6,1.7,0.0,61.0,73.6,39.0,26.4,112,10.0,15.0,,13.0,14.0,4.0,24.0,25.0,8.0,7.0,4.0,0.0,59.0,67.0,18.0,26.9,27.2,41.3,17.7,25.9,25.8,40.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.0334867834868,SHORT,-0.425155056092,LONG,-0.106818479257,SHORT
161,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-07-14,14.07.2009,099741,CME,0,99,116686,8936,38898,3874,16236,20135,2308,27218,18151,503,10712,1717,0,69787,85586,46899,31100,-7349.0,-5847.0,2248.0,1071.0,-826.0,-1008.0,236.0,-620.0,-7883.0,100.0,56.0,-430.0,0.0,-5830.0,-5666.0,-1519.0,-1683.0,100,7.7,33.3,3.3,13.9,17.3,2.0,23.3,15.6,0.4,9.2,1.5,0.0,59.8,73.3,40.2,26.7,115,10.0,18.0,4.0,14.0,13.0,5.0,23.0,26.0,7.0,8.0,,0.0,63.0,68.0,15.3,24.8,24.7,38.9,14.7,24.3,23.3,37.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.199850117922,SHORT,-0.626374545303,LONG,-0.10720079184,SHORT
162,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-07-21,21.07.2009,099741,CME,0,99,143414,8821,66300,3445,18103,19030,1976,49036,18667,533,9606,1777,3,91523,111731,51891,31683,26728.0,-115.0,27402.0,-429.0,1867.0,-1105.0,-332.0,21818.0,516.0,30.0,-1106.0,60.0,3.0,21736.0,26145.0,4992.0,583.0,100,6.2,46.2,2.4,12.6,13.3,1.4,34.2,13.0,0.4,6.7,1.2,0.0,63.8,77.9,36.2,22.1,123,9.0,19.0,,14.0,13.0,4.0,31.0,27.0,8.0,7.0,,,67.0,71.0,20.5,34.0,29.6,46.7,20.5,34.0,28.6,45.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.448562102123,SHORT,-0.765152221083,LONG,-0.0249643174535,SHORT
163,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-07-28,28.07.2009,099741,CME,0,99,136354,8032,53745,3333,17131,19282,2115,41816,20722,443,10159,1752,3,83032,101395,53322,34959,-7060.0,-789.0,-12555.0,-112.0,-972.0,252.0,139.0,-7220.0,2055.0,-90.0,553.0,-25.0,0.0,-8491.0,-10336.0,1431.0,3276.0,100,5.9,39.4,2.4,12.6,14.1,1.6,30.7,15.2,0.3,7.5,1.3,0.0,60.9,74.4,39.1,25.6,118,8.0,17.0,,14.0,14.0,4.0,27.0,27.0,8.0,8.0,,,63.0,70.0,21.8,26.5,30.3,40.0,21.5,26.5,29.1,38.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.337298922255,SHORT,-0.739967949237,LONG,-0.0590723093401,SHORT
164,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-08-04,04.08.2009,099741,CME,0,99,138237,8036,62227,3108,17033,17902,2275,46369,18954,883,7666,2385,3,85373,107737,52864,30500,1883.0,4.0,8482.0,-225.0,-98.0,-1380.0,160.0,4553.0,-1768.0,440.0,-2493.0,633.0,0.0,2341.0,6342.0,-458.0,-4459.0,100,5.8,45.0,2.2,12.3,13.0,1.6,33.5,13.7,0.6,5.5,1.7,0.0,61.8,77.9,38.2,22.1,123,10.0,17.0,4.0,14.0,13.0,5.0,33.0,26.0,10.0,6.0,4.0,,71.0,72.0,21.3,30.9,29.9,44.8,21.3,30.9,28.8,42.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.419683725487,SHORT,-0.77125941107,LONG,-0.0248747674252,SHORT
165,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-08-11,11.08.2009,099741,CME,0,99,130222,11311,50098,2885,17383,18725,2238,31829,17101,448,8139,1702,91,74324,93288,55898,36934,-8015.0,3275.0,-12129.0,-223.0,350.0,823.0,-37.0,-14540.0,-1853.0,-435.0,473.0,-683.0,88.0,-11049.0,-14449.0,3034.0,6434.0,100,8.7,38.5,2.2,13.3,14.4,1.7,24.4,13.1,0.3,6.3,1.3,0.1,57.1,71.6,42.9,28.4,117,13.0,16.0,,14.0,14.0,5.0,29.0,21.0,6.0,7.0,,,70.0,61.0,13.9,28.0,21.8,40.1,13.5,26.5,20.8,37.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.301001430615,SHORT,-0.631617515348,LONG,-0.037166278941,SHORT
166,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-08-18,18.08.2009,099741,CME,0,99,127640,21870,38015,4776,16903,17748,2153,22377,26675,790,7444,1822,91,76404,92070,51236,35570,-2582.0,10559.0,-12083.0,1891.0,-480.0,-977.0,-85.0,-9452.0,9574.0,342.0,-695.0,120.0,0.0,2080.0,-1218.0,-4662.0,-1364.0,100,17.1,29.8,3.7,13.2,13.9,1.7,17.5,20.9,0.6,5.8,1.4,0.1,59.9,72.1,40.1,27.9,114,14.0,14.0,6.0,14.0,13.0,5.0,23.0,26.0,8.0,7.0,,,69.0,65.0,19.7,26.4,28.1,39.3,19.2,25.2,26.2,36.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.0876212998451,LONG,-0.269600066795,LONG,-0.0243860206055,SHORT
