,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_GBPUSD,PUT_GBPUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
341,341,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-12-24,24.12.2012,96742,CME,0,96,181219,2217,62556,408,24204,30437,1922,105269,35373,241,4409,33175,192,138862,164304,42357,16915,-7253.0,298.0,5370.0,203.0,625.0,-283.0,503.0,-8183.0,-10794.0,131.0,-610.0,-2002.0,192.0,-6841.0,-6680.0,-412.0,-573.0,100,1.2,34.5,0.2,13.4,16.8,1.1,58.1,19.5,0.1,2.4,18.3,0.1,76.6,90.7,23.4,9.3,101,4.0,11.0,,7.0,13.0,4.0,35.0,17.0,5.0,7.0,7.0,,58.0,54.0,43.7,42.2,54.1,57.4,43.7,42.2,53.2,57.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.496978143087,SHORT,-0.931545551387,LONG,-0.114071850808,SHORT,2012-12-31,1178.37,-5489.77,0.00351916395,1178.37,-31179.2,0.00226655713751,-0.933656952605,-0.934726852281,1178.37,-34509.02,0.215600219782,0.511485874139,1178.37,-87542.99
342,342,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-12-31,31.12.2012,96742,CME,0,96,174676,3032,61122,390,23824,30245,2041,99277,30564,136,3520,32649,0,132220,157147,42456,17529,-6543.0,815.0,-1434.0,-18.0,-380.0,-192.0,119.0,-5992.0,-4809.0,-105.0,-889.0,-526.0,-192.0,-6642.0,-7157.0,99.0,614.0,100,1.7,35.0,0.2,13.6,17.3,1.2,56.8,17.5,0.1,2.0,18.7,0.0,75.7,90.0,24.3,10.0,98,,13.0,,6.0,12.0,4.0,35.0,17.0,4.0,5.0,7.0,0.0,55.0,52.0,41.1,41.1,51.9,56.6,41.1,41.1,51.2,56.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.529208801534,SHORT,-0.905477444898,LONG,-0.118755664059,SHORT,2013-01-07,940.35,993.15,0.026068106489,940.35,-30238.85,-0.0207701854416,-0.886670510454,-0.920775541563,940.35,-33568.67,0.220826087531,0.425184509541,940.35,-86602.64
343,343,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-01-08,08.01.2013,96742,CME,0,96,165584,9066,52204,839,22630,29207,2194,90660,30881,842,3317,30673,4,129552,146844,36032,18740,-9092.0,6034.0,-8918.0,449.0,-1194.0,-1038.0,153.0,-8617.0,317.0,706.0,-203.0,-1976.0,4.0,-2668.0,-10303.0,-6424.0,1211.0,100,5.5,31.5,0.5,13.7,17.6,1.3,54.8,18.6,0.5,2.0,18.5,0.0,78.2,88.7,21.8,11.3,97,6.0,10.0,,7.0,12.0,5.0,33.0,17.0,8.0,6.0,6.0,,59.0,54.0,43.3,39.8,54.3,54.1,43.3,39.8,53.4,54.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.491842258991,SHORT,-0.704063979109,LONG,-0.12687848448,SHORT,2013-01-14,1057.04,-9160.41,0.201413465789,1057.04,-29181.81,-0.000705946608007,-0.703566947531,-0.85701892553,1057.04,-32511.63,0.195132035938,0.452230597151,1057.04,-85545.6
344,344,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-01-15,15.01.2013,96742,CME,0,96,163295,11507,49501,833,22591,29198,2165,85202,31335,1479,2347,30220,848,126972,145579,36323,17716,-2289.0,2441.0,-2703.0,-6.0,-39.0,-9.0,-29.0,-5458.0,454.0,637.0,-970.0,-453.0,844.0,-2580.0,-1265.0,291.0,-1024.0,100,7.0,30.3,0.5,13.8,17.9,1.3,52.2,19.2,0.9,1.4,18.5,0.5,77.8,89.2,22.2,10.8,89,,14.0,,6.0,12.0,4.0,26.0,17.0,6.0,4.0,7.0,,47.0,55.0,45.6,39.9,57.3,53.0,45.6,39.9,56.3,53.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.462230879463,SHORT,-0.622770784159,LONG,-0.12757535384,SHORT,2013-01-21,1298.58,1397.92,0.08129319495,1298.58,-27883.23,0.00139021967594,-0.623636572357,-0.684761401488,1298.58,-31213.05,0.174809527396,0.399386057529,1298.58,-84247.02
345,345,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-01-22,22.01.2013,96742,CME,0,96,160820,27272,34548,1049,22057,30523,2126,73289,37110,2401,3649,29537,410,132253,137704,28567,23116,-2475.0,15765.0,-14953.0,216.0,-534.0,1325.0,-39.0,-11913.0,5775.0,922.0,1302.0,-683.0,-438.0,5281.0,-7875.0,-7756.0,5400.0,100,17.0,21.5,0.7,13.7,19.0,1.3,45.6,23.1,1.5,2.3,18.4,0.3,82.2,85.6,17.8,14.4,95,8.0,9.0,,5.0,14.0,4.0,24.0,23.0,10.0,6.0,6.0,,52.0,61.0,40.0,34.6,55.3,47.4,40.0,34.6,55.0,47.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.327711301733,SHORT,-0.117696538337,LONG,-0.161011791556,SHORT,2013-01-28,1318.98,1419.23,0.505074245822,1318.98,-26564.25,0.0177340744647,-0.119783777512,-0.502053902564,1318.98,-29894.07,0.190238132291,0.621100507028,1318.98,-82928.04
346,346,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-01-29,29.01.2013,96742,CME,0,96,166060,50932,31364,237,22401,30977,2186,61314,39362,4134,4280,26462,869,146353,135591,19707,30469,5240.0,23660.0,-3184.0,-812.0,344.0,454.0,60.0,-11975.0,2252.0,1733.0,631.0,-3075.0,459.0,14100.0,-2113.0,-8860.0,7353.0,100,30.7,18.9,0.1,13.5,18.7,1.3,36.9,23.7,2.5,2.6,15.9,0.5,88.1,81.7,11.9,18.3,98,11.0,8.0,,6.0,15.0,4.0,23.0,24.0,13.0,5.0,6.0,,53.0,66.0,43.4,30.3,60.0,43.1,43.4,30.3,59.2,43.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.218046008979,SHORT,0.237775833576,SHORT,-0.160665442692,SHORT,2013-02-04,1514.38,1608.06,0.355472371913,1608.06,-24956.19,0.00719551162857,0.239486752351,-0.0319725485718,0.0,-29894.07,0.175768954167,0.576384489426,1608.06,-81319.98
347,347,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-02-05,05.02.2013,96742,CME,0,96,165369,64645,26750,759,22274,29936,2693,50462,41858,3779,3705,24820,0,148317,130595,17052,34774,-691.0,13713.0,-4614.0,522.0,-127.0,-1041.0,507.0,-10852.0,2496.0,-355.0,-575.0,-1642.0,-869.0,1964.0,-4996.0,-2655.0,4305.0,100,39.1,16.2,0.5,13.5,18.1,1.6,30.5,25.3,2.3,2.2,15.0,0.0,89.7,79.0,10.3,21.0,97,13.0,9.0,4.0,6.0,13.0,5.0,21.0,24.0,10.0,5.0,6.0,0.0,50.0,66.0,47.7,28.5,61.7,41.8,47.7,28.5,60.8,41.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0931975736568,SHORT,0.414628809016,SHORT,-0.146753495499,SHORT,2013-02-11,1507.48,-1379.92,0.17685297544,-1379.92,-26336.11,0.0483852944474,0.434690746027,0.285035412564,-1379.92,-31273.99,0.308346130995,0.582780838839,-1379.92,-82699.9
348,348,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-02-12,12.02.2013,96742,CME,0,96,167100,79292,26106,1120,23184,28633,2734,37367,49736,2680,3077,22138,125,149579,133272,17521,33828,1731.0,14647.0,-644.0,361.0,910.0,-1303.0,41.0,-13095.0,7878.0,-1099.0,-628.0,-2682.0,125.0,1262.0,2677.0,469.0,-946.0,100,47.5,15.6,0.7,13.9,17.1,1.6,22.4,29.8,1.6,1.8,13.2,0.1,89.5,79.8,10.5,20.2,99,14.0,9.0,5.0,7.0,12.0,5.0,19.0,29.0,9.0,4.0,5.0,,52.0,67.0,48.9,26.5,61.0,38.2,48.9,26.4,60.5,38.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.142004293767,LONG,0.504620581036,SHORT,-0.105158538704,SHORT,2013-02-18,1440.3,-18125.43,0.08999177202,-18125.43,-44461.54,0.0388267042409,0.52421333509,0.440929095274,-18125.43,-49399.42,0.328354065809,0.578079509519,-18125.43,-100825.33
349,349,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-02-19,19.02.2013,96742,CME,0,96,187027,98303,24518,915,23596,30994,2717,35753,63476,2842,5423,21410,1216,170765,148088,16262,38939,19927.0,19011.0,-1588.0,-205.0,412.0,2361.0,-17.0,-1614.0,13740.0,162.0,2346.0,-728.0,1091.0,21186.0,14816.0,-1259.0,5111.0,100,52.6,13.1,0.5,12.6,16.6,1.5,19.1,33.9,1.5,2.9,11.4,0.7,91.3,79.2,8.7,20.8,108,13.0,10.0,6.0,7.0,15.0,5.0,17.0,32.0,10.0,7.0,7.0,,54.0,77.0,52.9,24.1,64.0,36.4,52.9,23.6,63.2,35.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.279384051033,LONG,0.600752314344,SHORT,-0.135519325884,SHORT,2013-02-25,1675.56,1856.88,0.096131733308,1856.88,-42604.66,0.0213245270937,0.613563073348,0.530766779191,1856.88,-47542.54,0.299875817475,0.472309828831,1856.88,-98968.45
350,350,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-02-26,26.02.2013,96742,CME,0,96,205183,125330,22261,1731,22830,33445,2806,27301,74244,2530,4986,20931,479,187993,158427,17190,46756,18156.0,27027.0,-2257.0,816.0,-766.0,2451.0,89.0,-8452.0,10768.0,-312.0,-437.0,-479.0,-737.0,17228.0,10339.0,928.0,7817.0,100,61.1,10.8,0.8,11.1,16.3,1.4,13.3,36.2,1.2,2.4,10.2,0.2,91.6,77.2,8.4,22.8,113,14.0,9.0,8.0,6.0,15.0,5.0,16.0,37.0,12.0,7.0,9.0,,58.0,81.0,56.8,25.1,66.3,35.2,56.8,24.6,65.7,34.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.462287655719,LONG,0.698342039826,SHORT,-0.188627276766,SHORT,2013-03-04,1609.08,-4940.15,0.097589725482,-4940.15,-47544.81,0.0123507871983,0.706967113752,0.626243866202,-4940.15,-52482.69,0.265806135457,0.272772814812,-4940.15,-103908.6
351,351,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-03-05,05.03.2013,96742,CME,0,96,236181,145032,22963,8286,20350,33446,673,32854,89525,5930,5009,19612,1451,219585,181886,16596,54295,30998.0,19702.0,702.0,6555.0,-2480.0,1.0,-2133.0,5553.0,15281.0,3400.0,23.0,-1319.0,972.0,31592.0,23459.0,-594.0,7539.0,100,61.4,9.7,3.5,8.6,14.2,0.3,13.9,37.9,2.5,2.1,8.3,0.6,93.0,77.0,7.0,23.0,115,14.0,10.0,9.0,6.0,15.0,4.0,16.0,38.0,13.0,7.0,9.0,,58.0,84.0,57.9,24.4,68.0,35.4,55.8,23.5,65.5,34.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.463077815638,LONG,0.726622816155,SHORT,-0.243438173842,SHORT,2013-03-11,-4341.88,1606.59,0.028280776329,1606.59,-45938.22,0.0132906803252,0.736280127722,0.707447180921,1606.59,-50876.1,0.238769840697,0.24504555225,1606.59,-102302.01
352,352,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-03-12,12.03.2013,96742,CME,0,96,297130,153896,26188,31606,20794,27653,882,23371,94686,24549,3804,20654,18664,277566,244882,19564,52248,60949.0,8864.0,3225.0,23320.0,444.0,-5793.0,209.0,-9483.0,5161.0,18619.0,-1205.0,1042.0,17213.0,57981.0,62996.0,2968.0,-2047.0,100,51.8,8.8,10.6,7.0,9.3,0.3,7.9,31.9,8.3,1.3,7.0,6.3,93.4,82.4,6.6,17.6,117,12.0,10.0,9.0,7.0,13.0,5.0,19.0,41.0,21.0,6.0,8.0,,63.0,92.0,53.5,31.8,66.9,41.6,48.2,20.6,55.6,29.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.604072608994,LONG,0.709157948513,SHORT,-0.141577393853,SHORT,2013-03-18,2075.07,2237.14,-0.017464867642,2237.14,-43701.08,0.0137343545513,0.718897775211,0.724768806328,2237.14,-48638.96,0.216954122155,0.278256750814,2237.14,-100064.87
353,353,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-03-19,19.03.2013,96742,CME,0,96,212517,105250,4520,139,21232,28116,768,35073,117759,4303,31201,10239,0,197966,165844,14551,46673,-84613.0,-48646.0,-21668.0,-31467.0,438.0,463.0,-114.0,11702.0,23073.0,-20246.0,27397.0,-10415.0,-18664.0,-79600.0,-79038.0,-5013.0,-5575.0,100,49.5,2.1,0.1,10.0,13.2,0.4,16.5,55.4,2.0,14.7,4.8,0.0,93.2,78.0,6.8,22.0,112,11.0,5.0,,8.0,14.0,5.0,14.0,41.0,9.0,8.0,11.0,0.0,48.0,80.0,52.9,32.8,68.2,43.3,52.9,32.3,68.2,42.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.541025439698,LONG,0.917645987064,SHORT,-0.139499067845,SHORT,2013-03-25,1185.6,1353.77,0.208488038551,1353.77,-42347.31,0.00628913330577,0.923417185004,0.760580165271,1353.77,-47285.19,0.193275406313,0.397953709683,1353.77,-98711.1
354,354,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-03-26,26.03.2013,96742,CME,0,96,214636,107795,4068,231,21025,27433,763,33962,124052,4436,31286,9629,0,199498,170612,15138,44024,2119.0,2545.0,-452.0,92.0,-207.0,-683.0,-5.0,-1111.0,6293.0,133.0,85.0,-610.0,0.0,1532.0,4768.0,587.0,-2649.0,100,50.2,1.9,0.1,9.8,12.8,0.4,15.8,57.8,2.1,14.6,4.5,0.0,92.9,79.5,7.1,20.5,112,12.0,5.0,4.0,7.0,13.0,5.0,15.0,42.0,8.0,8.0,10.0,0.0,49.0,80.0,51.1,34.7,66.9,45.0,51.0,34.2,66.8,44.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.570139354741,LONG,0.927268176251,SHORT,-0.132238226918,SHORT,2013-04-01,1363.12,1555.39,0.009622189187,1555.39,-40791.92,0.00127574734167,0.928451136162,0.920239222847,1555.39,-45729.8,0.173049168734,0.414544124677,1555.39,-97155.71
355,355,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-04-02,02.04.2013,96742,CME,0,96,208425,105358,3496,724,19908,28285,785,29218,111460,4248,32065,10465,0,192306,159463,16119,48962,-6211.0,-2437.0,-572.0,493.0,-1117.0,852.0,22.0,-4744.0,-12592.0,-188.0,779.0,836.0,0.0,-7192.0,-11149.0,981.0,4938.0,100,50.5,1.7,0.3,9.6,13.6,0.4,14.0,53.5,2.0,15.4,5.0,0.0,92.3,76.5,7.7,23.5,114,13.0,4.0,4.0,6.0,13.0,5.0,13.0,47.0,7.0,7.0,11.0,0.0,45.0,85.0,50.8,29.8,67.3,39.6,50.7,29.1,67.2,39.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.584611666359,LONG,0.93576717438,SHORT,-0.173821924346,SHORT,2013-04-08,1189.08,1372.92,0.008498998129,1372.92,-39419.0,0.0262290259368,0.960311435868,0.935198558559,1372.92,-44356.88,0.189639115703,0.42116751601,1372.92,-95782.79
356,356,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-04-09,09.04.2013,96742,CME,0,96,204827,103701,4436,1203,19564,28825,1055,28091,112717,4060,30686,10803,130,188490,163229,16337,41598,-3598.0,-1657.0,940.0,479.0,-344.0,540.0,270.0,-1127.0,1257.0,-188.0,-1379.0,338.0,130.0,-3816.0,3766.0,218.0,-7364.0,100,50.6,2.2,0.6,9.6,14.1,0.5,13.7,55.0,2.0,15.0,5.3,0.1,92.0,79.7,8.0,20.3,106,12.0,5.0,4.0,6.0,13.0,4.0,18.0,37.0,7.0,4.0,11.0,,46.0,76.0,52.8,33.5,68.0,44.3,52.7,32.8,67.8,43.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.601002783933,LONG,0.917955926279,SHORT,-0.191386472132,SHORT,2013-04-15,1240.8,1394.42,-0.017811248101,1394.42,-38024.58,0.00474110373418,0.922308050549,0.932536984661,1394.42,-42962.46,0.17023068246,0.421058417932,1394.42,-94388.37
357,357,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-04-16,16.04.2013,96742,CME,0,96,200884,100762,6514,862,18764,29998,1100,34093,108023,3758,25777,10035,43,185159,160333,15725,40551,-3943.0,-2939.0,2078.0,-341.0,-800.0,1173.0,45.0,6002.0,-4694.0,-302.0,-4909.0,-768.0,-87.0,-3331.0,-2896.0,-612.0,-1047.0,100,50.2,3.2,0.4,9.3,14.9,0.5,17.0,53.8,1.9,12.8,5.0,0.0,92.2,79.8,7.8,20.2,105,11.0,7.0,5.0,6.0,15.0,4.0,19.0,33.0,7.0,4.0,10.0,,45.0,77.0,54.3,35.7,68.9,45.6,54.2,35.0,68.8,45.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.52020884348,LONG,0.878556247437,SHORT,-0.230384315656,SHORT,2013-04-22,-8845.54,1367.62,-0.039399678842,1367.62,-36656.96,0.0046308364078,0.882624697694,0.909476431419,1367.62,-41594.84,0.154166500787,0.160703845816,1367.62,-93020.75
358,358,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-04-23,23.04.2013,96742,CME,0,96,199465,99517,7199,960,18681,30820,544,33351,101171,3527,28206,11764,10,184796,155995,14669,43470,-1419.0,-1245.0,685.0,98.0,-83.0,822.0,-556.0,-742.0,-6852.0,-231.0,2429.0,1729.0,-33.0,-363.0,-4338.0,-1056.0,2919.0,100,49.9,3.6,0.5,9.4,15.5,0.3,16.7,50.7,1.8,14.1,5.9,0.0,92.6,78.2,7.4,21.8,108,11.0,8.0,7.0,5.0,15.0,,20.0,34.0,9.0,5.0,10.0,,47.0,81.0,54.6,31.8,69.8,42.4,54.5,31.2,69.7,41.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.504155454126,LONG,0.865081149968,SHORT,-0.245227369144,SHORT,2013-04-29,1275.03,1410.38,-0.013475097469,1410.38,-35246.58,0.00173694644269,0.866583749594,0.875682847955,1410.38,-40184.46,0.141048269797,0.156647683187,1410.38,-91610.37
359,359,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-04-30,30.04.2013,96742,CME,0,96,189084,86882,11602,988,17611,29161,962,31480,89210,4445,25861,16836,10,168239,153214,20845,35870,-10381.0,-12635.0,4403.0,28.0,-1070.0,-1659.0,418.0,-1871.0,-11961.0,918.0,-2345.0,5072.0,0.0,-16557.0,-2781.0,6176.0,-7600.0,100,45.9,6.1,0.5,9.3,15.4,0.5,16.6,47.2,2.4,13.7,8.9,0.0,89.0,81.0,11.0,19.0,103,10.0,8.0,5.0,6.0,13.0,,18.0,29.0,10.0,4.0,15.0,,43.0,79.0,56.6,31.1,70.0,41.2,56.5,30.1,69.8,40.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.478332919049,LONG,0.764388123959,SHORT,-0.24694261524,SHORT,2013-05-06,1208.05,-5048.0,-0.100693026009,-5048.0,-40294.58,-0.000703708527888,0.763850217518,0.84078572618,-5048.0,-45232.46,0.131452008326,0.269197468996,-5048.0,-96658.37
360,360,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-05-07,07.05.2013,96742,CME,0,96,190781,88976,18090,839,17805,27464,233,33571,82984,4596,26683,16154,10,172713,150370,18068,40411,1697.0,2094.0,6488.0,-149.0,194.0,-1697.0,-729.0,2091.0,-6226.0,151.0,822.0,-682.0,0.0,4474.0,-2844.0,-2777.0,4541.0,100,46.6,9.5,0.4,9.3,14.4,0.1,17.6,43.5,2.4,14.0,8.5,0.0,90.5,78.8,9.5,21.2,104,8.0,10.0,6.0,6.0,14.0,,19.0,31.0,10.0,5.0,11.0,,45.0,78.0,56.3,28.2,69.3,38.8,56.2,27.2,69.2,37.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.423945776672,LONG,0.662077596996,SHORT,-0.213368972144,SHORT,2013-05-13,1401.85,1640.45,-0.102310526963,1640.45,-38654.13,0.00205091648747,0.663435462856,0.740159485294,1640.45,-43592.01,0.122200230487,0.283609453992,1640.45,-95017.92
361,361,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-05-14,14.05.2013,96742,CME,0,96,198068,90202,18917,1416,18034,29135,166,38498,90807,4429,26961,15022,10,179716,159902,18352,38166,7287.0,1226.0,827.0,577.0,229.0,1671.0,-67.0,4927.0,7823.0,-167.0,278.0,-1132.0,0.0,7003.0,9532.0,284.0,-2245.0,100,45.5,9.6,0.7,9.1,14.7,0.1,19.4,45.8,2.2,13.6,7.6,0.0,90.7,80.7,9.3,19.3,110,8.0,10.0,5.0,6.0,17.0,,20.0,32.0,10.0,5.0,12.0,,46.0,82.0,53.9,30.5,66.9,41.3,53.6,29.8,66.6,40.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.404539654306,LONG,0.653277614348,SHORT,-0.235345247938,SHORT,2013-05-20,1396.82,1440.22,-0.008799982648,1440.22,-37213.91,-0.00764046904514,0.648286266958,0.658767677787,1440.22,-42151.79,0.125850441293,0.306797203564,1440.22,-93577.7
362,362,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-05-21,21.05.2013,96742,CME,0,96,211098,107718,10078,3026,17989,30169,180,34659,110407,3631,28078,10768,33,195314,168292,15784,42806,13030.0,17516.0,-8839.0,1610.0,-45.0,1034.0,14.0,-3839.0,19600.0,-798.0,1117.0,-4254.0,23.0,15598.0,8390.0,-2568.0,4640.0,100,51.0,4.8,1.4,8.5,14.3,0.1,16.4,52.3,1.7,13.3,5.1,0.0,92.5,79.7,7.5,20.3,108,11.0,7.0,7.0,6.0,18.0,,17.0,34.0,11.0,5.0,10.0,,47.0,82.0,52.6,31.2,65.5,43.9,52.1,30.7,65.0,43.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.522162326114,LONG,0.828890624469,SHORT,-0.252917479962,SHORT,2013-05-27,-1165.16,1399.13,0.175613010121,1399.13,-35814.78,-0.00814514342461,0.822139191449,0.693804392852,1399.13,-40752.66,0.128652759231,0.350937935798,1399.13,-92178.57
363,363,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-05-28,28.05.2013,96742,CME,0,96,221612,114103,10451,3090,17276,30280,187,37150,119000,4344,28710,10670,67,204927,178089,16685,43523,10514.0,6385.0,373.0,64.0,-713.0,111.0,7.0,2491.0,8593.0,713.0,632.0,-98.0,34.0,9613.0,9797.0,901.0,717.0,100,51.5,4.7,1.4,7.8,13.7,0.1,16.8,53.7,2.0,13.0,4.8,0.0,92.5,80.4,7.5,19.6,114,12.0,6.0,6.0,5.0,17.0,,19.0,38.0,11.0,5.0,12.0,,46.0,87.0,50.5,33.0,65.7,45.0,50.0,32.6,65.2,44.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.524175472302,LONG,0.832185236925,SHORT,-0.27344604256,SHORT,2013-06-03,-2203.4,1902.0,0.003294612456,1902.0,-33912.78,0.001993683176,0.833844350631,0.830079518748,1902.0,-38850.66,0.119723273395,0.385414302114,1902.0,-90276.57
364,364,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2013-06-04,04.06.2013,96742,CME,0,96,210499,114402,12945,2221,17173,29447,252,28070,110868,5685,27544,9839,0,195347,171257,15152,39242,-11113.0,299.0,2494.0,-869.0,-103.0,-833.0,65.0,-9080.0,-8132.0,1341.0,-1166.0,-831.0,-67.0,-9580.0,-6832.0,-1533.0,-4281.0,100,54.3,6.1,1.1,8.2,14.0,0.1,13.3,52.7,2.7,13.1,4.7,0.0,92.8,81.4,7.2,18.6,108,10.0,7.0,6.0,6.0,18.0,,17.0,35.0,11.0,4.0,11.0,0.0,45.0,83.0,52.6,36.0,68.5,47.0,52.2,34.9,68.1,46.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.595934877427,LONG,0.796697213126,SHORT,-0.263277563278,SHORT,2013-06-10,-3703.02,1457.62,-0.035488023799,1457.62,-32455.16,0.0224481276982,0.814581573903,0.8279603578,1457.62,-37393.04,0.146369969302,0.382377067156,1457.62,-88818.95
