,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
24,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2006-11-28,28.11.2006,043602,CBT,0,43,2560646,322255,157879,218276,380437,869459,258830,570435,237995,153638,166304,107993,8556,2078731,2012626,481915,548020,260260.0,2327.0,-16281.0,43868.0,-37043.0,19926.0,37654.0,-42476.0,-9295.0,30364.0,8802.0,-8156.0,8182.0,51678.0,106262.0,208582.0,153998.0,100,12.6,6.2,8.5,14.9,34.0,10.1,22.3,9.3,6.0,6.5,4.2,0.3,81.2,78.6,18.8,21.4,292,27.0,33.0,29.0,39.0,42.0,50.0,63.0,50.0,54.0,13.0,23.0,6.0,217.0,214.0,18.7,22.1,31.0,33.4,11.8,19.8,20.0,27.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,332440,0.411216802939,SHORT,164376,0.342354426056,SHORT,-489022,-0.391250152013,SHORT
25,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2006-12-05,05.12.2006,043602,CBT,0,43,2269869,424517,201599,83861,376931,925299,224879,566475,230835,85448,153458,95996,25,1915594,1847942,354275,421927,-290777.0,102262.0,43720.0,-134415.0,-3506.0,55840.0,-33951.0,-3960.0,-7160.0,-68190.0,-12846.0,-11997.0,-8531.0,-163137.0,-164684.0,-127640.0,-126093.0,100,18.7,8.9,3.7,16.6,40.8,9.9,25.0,10.2,3.8,6.8,4.2,0.0,84.4,81.4,15.6,18.6,291,26.0,37.0,21.0,39.0,43.0,49.0,64.0,45.0,41.0,13.0,25.0,6.0,199.0,204.0,22.6,25.2,34.7,35.7,16.7,24.1,26.3,32.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,335640,0.420965496482,SHORT,222918,0.356033067355,SHORT,-548368,-0.421099191387,SHORT
26,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2006-12-12,12.12.2006,043602,CBT,0,43,2248701,414215,206622,80952,370119,900775,227848,551593,230402,82739,173080,119436,0,1900546,1848774,348155,399927,-21168.0,-10302.0,5023.0,-2909.0,-6812.0,-24524.0,2969.0,-14882.0,-433.0,-2709.0,19622.0,23440.0,-25.0,-15048.0,832.0,-6120.0,-22000.0,100,18.4,9.2,3.6,16.5,40.1,10.1,24.5,10.2,3.7,7.7,5.3,0.0,84.5,82.2,15.5,17.8,298,23.0,38.0,27.0,38.0,41.0,45.0,67.0,51.0,36.0,15.0,25.0,0.0,201.0,205.0,22.7,24.8,35.5,35.8,17.3,23.7,27.1,32.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,321191,0.410732805197,SHORT,207593,0.334376011739,SHORT,-530656,-0.417545444388,SHORT
27,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2006-12-19,19.12.2006,043602,CBT,0,43,2247263,458442,181654,88380,414873,936073,233146,527178,255005,66480,168948,112418,3341,1960788,1876497,286475,370766,-1438.0,44227.0,-24968.0,7428.0,44754.0,35298.0,5298.0,-24415.0,24603.0,-16259.0,-4132.0,-7018.0,3341.0,60242.0,27723.0,-61680.0,-29161.0,100,20.4,8.1,3.9,18.5,41.7,10.4,23.5,11.3,3.0,7.5,5.0,0.1,87.3,83.5,12.7,16.5,301,22.0,40.0,18.0,44.0,43.0,48.0,65.0,46.0,31.0,18.0,23.0,5.0,197.0,206.0,24.9,27.1,37.7,37.5,19.4,25.6,29.0,33.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,272173,0.347965885221,SHORT,276788,0.432416387542,SHORT,-521200,-0.385803725686,SHORT
28,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2006-12-26,26.12.2006,043602,CBT,0,43,2143478,448244,135048,67607,415126,919259,230357,482631,231587,68596,162571,124913,3415,1878547,1780782,264931,362696,-103785.0,-10198.0,-46606.0,-20773.0,253.0,-16814.0,-2789.0,-44547.0,-23418.0,2116.0,-6377.0,12495.0,74.0,-82241.0,-95715.0,-21544.0,-8070.0,100,20.9,6.3,3.2,19.4,42.9,10.7,22.5,10.8,3.2,7.6,5.8,0.2,87.6,83.1,12.4,16.9,283,26.0,33.0,16.0,40.0,42.0,49.0,63.0,41.0,27.0,15.0,23.0,6.0,191.0,190.0,24.5,28.1,38.2,39.3,19.1,26.5,29.6,35.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,251044,0.351494921719,SHORT,313196,0.536945474994,SHORT,-504133,-0.377801758863,SHORT
29,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-01-03,03.01.2007,043602,CBT,0,43,2257271,499849,145586,81609,448486,939887,227264,487483,282717,69099,163962,123267,5210,1982962,1874639,274309,382632,113793.0,51605.0,10538.0,14002.0,33360.0,20628.0,-3093.0,4852.0,51130.0,503.0,1391.0,-1646.0,1795.0,104415.0,93857.0,9378.0,19936.0,100,22.1,6.4,3.6,19.9,41.6,10.1,21.6,12.5,3.1,7.3,5.5,0.2,87.8,83.0,12.2,17.0,274,28.0,33.0,18.0,36.0,42.0,47.0,58.0,37.0,32.0,14.0,26.0,5.0,184.0,192.0,25.0,28.0,39.2,39.5,19.8,25.9,31.1,35.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,204766,0.265860815373,SHORT,354263,0.54887478987,SHORT,-491401,-0.353940187543,SHORT
30,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-01-09,09.01.2007,043602,CBT,0,43,2296061,494566,163102,101439,471205,956645,214818,510040,296526,59919,168780,108823,3607,2024374,1904879,271687,391182,38790.0,-5283.0,17516.0,19830.0,22719.0,16758.0,-12446.0,22557.0,13809.0,-9180.0,4818.0,-14444.0,-1603.0,41412.0,30240.0,-2622.0,8550.0,100,21.5,7.1,4.4,20.5,41.7,9.4,22.2,12.9,2.6,7.4,4.7,0.2,88.2,83.0,11.8,17.0,278,23.0,35.0,16.0,36.0,41.0,48.0,58.0,48.0,34.0,14.0,23.0,5.0,179.0,200.0,26.4,27.5,40.1,38.5,19.1,25.7,31.5,35.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,213514,0.264719812142,SHORT,331464,0.503998978208,SHORT,-485440,-0.339979689743,SHORT
31,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-01-16,16.01.2007,043602,CBT,0,43,2314838,485657,169645,152441,433094,870149,212410,491164,319521,61584,184043,91323,3697,2024090,1880770,290748,434068,18777.0,-8909.0,6543.0,51002.0,-38111.0,-86496.0,-2408.0,-18876.0,22995.0,1665.0,15263.0,-17500.0,90.0,-284.0,-24109.0,19061.0,42886.0,100,21.0,7.3,6.6,18.7,37.6,9.2,21.2,13.8,2.7,8.0,3.9,0.2,87.4,81.2,12.6,18.8,285,25.0,36.0,19.0,32.0,46.0,48.0,57.0,49.0,33.0,19.0,21.0,4.0,186.0,203.0,26.2,23.8,39.8,34.9,17.7,22.0,30.2,31.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,171643,0.211725886133,SHORT,316012,0.48223872352,SHORT,-437055,-0.335359560727,SHORT
32,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-01-23,23.01.2007,043602,CBT,0,43,2399069,475447,140853,195307,357523,795229,264342,521195,374626,60102,203933,96473,4558,2082407,1931490,316662,467579,84231.0,-10210.0,-28792.0,42866.0,-75571.0,-74920.0,51932.0,30031.0,55105.0,-1482.0,19890.0,5150.0,861.0,58317.0,50720.0,25914.0,33511.0,100,19.8,5.9,8.1,14.9,33.1,11.0,21.7,15.6,2.5,8.5,4.0,0.2,86.8,80.5,13.2,19.5,303,30.0,31.0,16.0,33.0,48.0,48.0,62.0,54.0,32.0,18.0,26.0,4.0,195.0,209.0,23.4,22.8,36.5,35.5,15.5,21.2,25.8,28.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,146569,0.163614159525,SHORT,334594,0.542907674834,SHORT,-437706,-0.379705261843,SHORT
33,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-01-30,30.01.2007,043602,CBT,0,43,2412726,444282,144039,232227,416413,760719,280407,453438,388035,77982,198476,96449,5107,2108332,1984965,304394,427761,13657.0,-31165.0,3186.0,36920.0,58890.0,-34510.0,16065.0,-67757.0,13409.0,17880.0,-5457.0,-24.0,549.0,25925.0,53475.0,-12268.0,-39818.0,100,18.4,6.0,9.6,17.3,31.5,11.6,18.8,16.1,3.2,8.2,4.0,0.2,87.4,82.3,12.6,17.7,285,29.0,28.0,17.0,35.0,45.0,48.0,56.0,49.0,31.0,18.0,25.0,5.0,190.0,196.0,23.4,24.2,37.3,37.0,16.2,21.7,25.3,29.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,65403,0.0777244189653,SHORT,300243,0.510338743645,SHORT,-344306,-0.292495658941,SHORT
34,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-02-06,06.02.2007,043602,CBT,0,43,2368690,530303,124926,225430,334356,863190,259951,464070,325756,80934,193991,96589,3059,2092094,1979835,276596,388855,-44036.0,86021.0,-19113.0,-6797.0,-82057.0,102471.0,-20456.0,10632.0,-62279.0,2952.0,-4485.0,140.0,-2048.0,-16238.0,-5130.0,-27798.0,-38906.0,100,22.4,5.3,9.5,14.1,36.4,11.0,19.6,13.8,3.4,8.2,4.1,0.1,88.3,83.6,11.7,16.4,295,28.0,37.0,17.0,34.0,48.0,47.0,60.0,45.0,35.0,19.0,24.0,6.0,194.0,206.0,24.4,24.2,36.4,37.9,15.9,20.7,26.5,29.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,138314,0.175119583301,SHORT,405377,0.618679881385,SHORT,-528834,-0.441598068049,SHORT
35,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-02-13,13.02.2007,043602,CBT,0,43,2453314,531833,128128,272553,379079,823756,266430,482551,385004,84691,175600,99525,6255,2198992,2066342,254322,386972,84624.0,1530.0,3202.0,47123.0,44723.0,-39434.0,6479.0,18481.0,59248.0,3757.0,-18391.0,2936.0,3196.0,106898.0,86507.0,-22274.0,-1883.0,100,21.7,5.2,11.1,15.5,33.6,10.9,19.7,15.7,3.5,7.2,4.1,0.3,89.6,84.2,10.4,15.8,301,33.0,34.0,25.0,37.0,48.0,49.0,61.0,45.0,42.0,19.0,24.0,7.0,202.0,222.0,25.2,23.8,37.7,38.2,17.1,21.2,26.4,28.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,97547,0.112438980814,SHORT,403705,0.611710388947,SHORT,-444677,-0.369690772217,SHORT
36,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-02-20,20.02.2007,043602,CBT,0,43,2333068,439082,151043,224061,388933,817107,247261,472912,313181,113602,161893,100350,6691,2054435,1973296,278633,359772,-120246.0,-92751.0,22915.0,-48492.0,9854.0,-6649.0,-19169.0,-9639.0,-71823.0,28911.0,-13707.0,825.0,436.0,-144557.0,-93046.0,24311.0,-27200.0,100,18.8,6.5,9.6,16.7,35.0,10.6,20.3,13.4,4.9,6.9,4.3,0.3,88.1,84.6,11.9,15.4,306,29.0,38.0,28.0,37.0,48.0,49.0,55.0,54.0,44.0,16.0,28.0,11.0,203.0,235.0,21.6,24.4,34.0,36.2,16.0,20.4,24.8,28.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,159731,0.203196059499,SHORT,288039,0.488098284262,SHORT,-428174,-0.355024708965,SHORT
37,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-02-27,27.02.2007,043602,CBT,0,43,2320566,434182,140859,155495,375518,847356,269375,487703,277978,69098,161857,102604,9737,1962965,1872502,357601,448064,-12502.0,-4900.0,-10184.0,-68566.0,-13415.0,30249.0,22114.0,14791.0,-35203.0,-44504.0,-36.0,2254.0,3046.0,-91470.0,-100794.0,78968.0,88292.0,100,18.7,6.1,6.7,16.2,36.5,11.6,21.0,12.0,3.0,7.0,4.4,0.4,84.6,80.7,15.4,19.3,282,24.0,38.0,27.0,37.0,45.0,52.0,52.0,47.0,40.0,17.0,24.0,10.0,190.0,220.0,19.3,24.3,31.8,35.0,16.3,20.7,27.7,29.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,209725,0.273906496309,SHORT,293323,0.510090584845,SHORT,-471838,-0.385843512905,SHORT
38,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-03-06,06.03.2007,043602,CBT,0,43,2164423,483022,156982,97272,363998,909639,245123,493679,236427,32720,142839,104726,1113,1859766,1784002,304657,380421,-156143.0,48840.0,16123.0,-58223.0,-11520.0,62283.0,-24252.0,5976.0,-41551.0,-36378.0,-19018.0,2122.0,-8624.0,-103199.0,-88500.0,-52944.0,-67643.0,100,22.3,7.3,4.5,16.8,42.0,11.3,22.8,10.9,1.5,6.6,4.8,0.1,85.9,82.4,14.1,17.6,298,32.0,44.0,28.0,33.0,47.0,44.0,48.0,54.0,34.0,16.0,24.0,6.0,190.0,220.0,21.3,25.7,33.3,37.9,19.5,22.0,30.6,32.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,257252,0.352348837018,SHORT,326040,0.509434316036,SHORT,-545641,-0.428411706004,SHORT
39,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-03-13,13.03.2007,043602,CBT,0,43,2244799,510634,150874,97928,355429,1013138,236317,541796,221504,31683,137243,119313,1897,1912927,1872654,331872,372145,80376.0,27612.0,-6108.0,656.0,-8569.0,103499.0,-8806.0,48117.0,-14923.0,-1037.0,-5596.0,14587.0,784.0,53161.0,88652.0,27215.0,-8276.0,100,22.7,6.7,4.4,15.8,45.1,10.5,24.1,9.9,1.4,6.1,5.3,0.1,85.2,83.4,14.8,16.6,305,34.0,35.0,23.0,34.0,48.0,44.0,53.0,53.0,27.0,18.0,30.0,6.0,192.0,213.0,20.8,27.9,31.9,40.1,18.3,23.2,28.8,35.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,320292,0.419614830342,SHORT,359760,0.543848298131,SHORT,-657709,-0.480582244055,SHORT
40,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-03-20,20.03.2007,043602,CBT,0,43,2307271,521453,152574,99906,364905,1105880,232712,592241,222272,36347,140653,109674,1298,1989515,1960663,317756,346608,62472.0,10819.0,1700.0,1978.0,9476.0,92742.0,-3605.0,50445.0,768.0,4664.0,3410.0,-9639.0,-599.0,76588.0,88009.0,-14116.0,-25537.0,100,22.6,6.6,4.3,15.8,47.9,10.1,25.7,9.6,1.6,6.1,4.8,0.1,86.2,85.0,13.8,15.0,305,37.0,36.0,21.0,34.0,48.0,41.0,55.0,52.0,31.0,18.0,26.0,7.0,197.0,208.0,23.3,31.3,34.1,43.4,21.3,26.2,30.6,37.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,369969,0.454221111265,SHORT,368879,0.547276296053,SHORT,-740975,-0.50379559215,SHORT
41,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-03-27,27.03.2007,043602,CBT,0,43,2407018,636235,156765,90597,354798,1178026,231605,634869,248090,32139,140843,115275,1253,2122339,2053750,284679,353268,99747.0,114782.0,4191.0,-9309.0,-10107.0,72146.0,-1107.0,42628.0,25818.0,-4208.0,190.0,5601.0,-45.0,132824.0,93087.0,-33077.0,6660.0,100,26.4,6.5,3.8,14.7,48.9,9.6,26.4,10.3,1.3,5.9,4.8,0.1,88.2,85.3,11.8,14.7,298,34.0,32.0,16.0,32.0,51.0,43.0,54.0,48.0,32.0,18.0,29.0,7.0,190.0,206.0,27.2,31.9,37.9,43.3,24.8,27.3,35.1,38.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,386779,0.438048652316,SHORT,479470,0.604627994956,SHORT,-823228,-0.537066225477,SHORT
42,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-04-03,03.04.2007,043602,CBT,0,43,2525436,661984,158440,117424,332308,1226371,225500,716799,276309,35151,149783,111432,3780,2242729,2154407,282707,371029,118418.0,25749.0,1675.0,26827.0,-22490.0,48345.0,-6105.0,81930.0,28219.0,3012.0,8940.0,-3843.0,2527.0,120390.0,100657.0,-1972.0,17761.0,100,26.2,6.3,4.6,13.2,48.6,8.9,28.4,10.9,1.4,5.9,4.4,0.1,88.8,85.3,11.2,14.7,295,32.0,33.0,17.0,34.0,45.0,45.0,55.0,50.0,33.0,17.0,29.0,8.0,192.0,206.0,26.7,34.1,37.6,44.4,23.8,29.6,34.6,39.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,440490,0.44354692541,SHORT,503544,0.613760689595,SHORT,-894063,-0.573603031798,SHORT
43,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-04-10,10.04.2007,043602,CBT,0,43,2554632,700931,143145,109910,313583,1207278,245675,725851,301884,35580,155596,103421,5770,2292896,2152663,261736,401969,29196.0,38947.0,-15295.0,-7514.0,-18725.0,-19093.0,20175.0,9052.0,25575.0,429.0,5813.0,-8011.0,1990.0,50167.0,-1744.0,-20971.0,30940.0,100,27.4,5.6,4.3,12.3,47.3,9.6,28.4,11.8,1.4,6.1,4.0,0.2,89.8,84.3,10.2,15.7,300,32.0,34.0,16.0,35.0,48.0,48.0,50.0,58.0,35.0,20.0,23.0,9.0,195.0,213.0,28.2,32.9,39.5,43.8,25.9,28.0,36.7,38.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,423967,0.412525602417,SHORT,557786,0.660824380743,SHORT,-893695,-0.587624378559,SHORT
44,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-04-17,17.04.2007,043602,CBT,0,43,2591352,685956,183868,137975,323729,1117759,258863,710083,289252,47229,147379,112683,6472,2317686,2154101,273666,437251,36720.0,-14975.0,40723.0,28065.0,10146.0,-89519.0,13188.0,-15768.0,-12632.0,11649.0,-8217.0,9262.0,702.0,24790.0,1438.0,11930.0,35282.0,100,26.5,7.1,5.3,12.5,43.1,10.0,27.4,11.2,1.8,5.7,4.3,0.2,89.4,83.1,10.6,16.9,311,32.0,40.0,16.0,36.0,48.0,51.0,55.0,53.0,40.0,17.0,30.0,7.0,202.0,223.0,28.4,29.4,39.7,40.0,25.0,24.8,35.8,34.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,420831,0.421111038841,SHORT,502088,0.577229416526,SHORT,-794030,-0.550840520351,SHORT
45,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-04-24,24.04.2007,043602,CBT,0,43,2619188,654510,171370,173045,325530,1141114,252656,712292,255276,61212,141830,126328,5967,2327042,2186968,292146,432220,27836.0,-31446.0,-12498.0,35070.0,1801.0,23355.0,-6207.0,2209.0,-33976.0,13983.0,-5549.0,13645.0,-505.0,9356.0,32867.0,18480.0,-5031.0,100,25.0,6.5,6.6,12.4,43.6,9.6,27.2,9.7,2.3,5.4,4.8,0.2,88.8,83.5,11.2,16.5,286,27.0,32.0,20.0,36.0,46.0,47.0,54.0,48.0,44.0,14.0,30.0,5.0,188.0,213.0,29.0,30.0,40.4,41.1,24.8,25.1,35.9,33.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,457016,0.472334760968,SHORT,483140,0.585000242166,SHORT,-815584,-0.556088594096,SHORT
46,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-05-01,01.05.2007,043602,CBT,0,43,2681560,691884,153758,195592,312886,1181689,252600,711565,284091,74573,142072,114169,7502,2388674,2263974,292886,417586,62372.0,37374.0,-17612.0,22547.0,-12644.0,40575.0,-56.0,-727.0,28815.0,13361.0,242.0,-12159.0,1535.0,61632.0,77006.0,740.0,-14634.0,100,25.8,5.7,7.3,11.7,44.1,9.4,26.5,10.6,2.8,5.3,4.3,0.3,89.1,84.4,10.9,15.6,282,29.0,27.0,21.0,33.0,45.0,46.0,50.0,55.0,49.0,14.0,29.0,7.0,188.0,217.0,28.8,30.7,39.6,41.1,24.4,25.5,35.1,33.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,427474,0.429339048828,SHORT,538126,0.636352026035,SHORT,-868803,-0.581304384189,SHORT
47,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-05-08,08.05.2007,043602,CBT,0,43,2765399,646761,177338,245961,348252,1182315,284557,709973,275320,74009,135636,113333,7503,2452652,2360336,312747,405063,83839.0,-45123.0,23580.0,50369.0,35366.0,626.0,31957.0,-1592.0,-8771.0,-564.0,-6436.0,-836.0,1.0,63978.0,96362.0,19861.0,-12523.0,100,23.4,6.4,8.9,12.6,42.8,10.3,25.7,10.0,2.7,4.9,4.1,0.3,88.7,85.4,11.3,14.6,304,33.0,36.0,24.0,35.0,46.0,48.0,56.0,54.0,50.0,15.0,29.0,7.0,203.0,230.0,28.1,30.1,38.6,40.9,23.1,24.2,33.1,32.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,434653,0.441140858608,SHORT,469423,0.569619669481,SHORT,-834063,-0.544937268346,SHORT
48,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-05-15,15.05.2007,043602,CBT,0,43,2930887,694505,131557,293044,348037,1290837,294030,755365,314783,74646,146868,118274,9420,2615915,2526591,314972,404296,165488.0,47744.0,-45781.0,47083.0,-215.0,108522.0,9473.0,45392.0,39463.0,637.0,11232.0,4941.0,1917.0,163263.0,166255.0,2225.0,-767.0,100,23.7,4.5,10.0,11.9,44.0,10.0,25.8,10.7,2.5,5.0,4.0,0.3,89.3,86.2,10.7,13.8,313,42.0,23.0,24.0,36.0,44.0,46.0,58.0,59.0,50.0,19.0,32.0,9.0,212.0,230.0,27.6,33.4,37.2,44.5,21.2,25.9,30.1,34.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,440582,0.411701932817,SHORT,562948,0.68148395641,SHORT,-942800,-0.575273022819,SHORT
49,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-05-22,22.05.2007,043602,CBT,0,43,2977848,775498,141309,282232,289178,1283317,300828,794982,366824,121415,151506,116219,4876,2720515,2617020,257333,360828,46961.0,80993.0,9752.0,-10812.0,-58859.0,-7520.0,6798.0,39617.0,52041.0,46769.0,4638.0,-2055.0,-4544.0,104600.0,90429.0,-57639.0,-43468.0,100,26.0,4.7,9.5,9.7,43.1,10.1,26.7,12.3,4.1,5.1,3.9,0.2,91.4,87.9,8.6,12.1,307,36.0,27.0,24.0,36.0,43.0,48.0,56.0,60.0,48.0,19.0,31.0,9.0,208.0,227.0,27.5,33.4,36.6,44.9,21.0,27.0,29.1,36.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,428158,0.368527964221,SHORT,634189,0.691736646862,SHORT,-994139,-0.632204871876,SHORT
50,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2007-05-29,29.05.2007,043602,CBT,0,43,2986247,836474,193763,207340,290122,1222629,299165,745778,378480,100475,162828,96928,4395,2646577,2503175,339670,483072,8399.0,60976.0,52454.0,-74892.0,944.0,-60688.0,-1663.0,-49204.0,11656.0,-20940.0,11322.0,-19291.0,-481.0,-73938.0,-113845.0,82337.0,122244.0,100,28.0,6.5,6.9,9.7,40.9,10.0,25.0,12.7,3.4,5.5,3.2,0.1,88.6,83.8,11.4,16.2,292,35.0,26.0,32.0,35.0,43.0,45.0,58.0,49.0,46.0,21.0,25.0,10.0,206.0,219.0,27.2,31.3,37.2,41.9,23.9,27.1,32.5,35.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,367298,0.326702589619,SHORT,642711,0.623847716593,SHORT,-932507,-0.616431256697,SHORT
