,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDJPY,PUT_USDJPY,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
149,149,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-04-21,21.04.2009,97741,CME,0,97,74215,27126,21827,1222,11193,10561,464,17159,16438,168,1254,1579,0,58586,52259,15629,21956,-7802.0,-6153.0,6199.0,27.0,-691.0,-174.0,27.0,-677.0,-10443.0,-144.0,8.0,-501.0,0.0,-7603.0,-5009.0,-199.0,-2793.0,100,36.6,29.4,1.6,15.1,14.2,0.6,23.1,22.1,0.2,1.7,2.1,0.0,78.9,70.4,21.1,29.6,73,10.0,9.0,,5.0,6.0,,14.0,25.0,8.0,,,0.0,40.0,47.0,39.7,26.5,51.3,40.7,39.7,26.5,51.0,39.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.021460249427,SHORT,0.108246685596,SHORT,0.0290521283442,LONG,2009-04-27,-7993.57,2442.35,-0.0217458733358,2442.35,-14045.04,-0.0024031681458,0.0289823111948,0.0503616878703,0.0,5570.01,0.0829781705447,0.112909898592,2442.35,-18619.14
150,150,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-04-28,28.04.2009,97741,CME,0,97,75734,24999,31376,623,9183,11282,2637,20112,8077,185,800,1040,0,58539,55220,17195,20514,1519.0,-2127.0,9549.0,-599.0,-2010.0,721.0,2173.0,2953.0,-8361.0,17.0,-454.0,-539.0,0.0,-47.0,2961.0,1566.0,-1442.0,100,33.0,41.4,0.8,12.1,14.9,3.5,26.6,10.7,0.2,1.1,1.4,0.0,77.3,72.9,22.7,27.1,69,10.0,9.0,5.0,5.0,7.0,,17.0,19.0,8.0,,,0.0,42.0,43.0,37.7,36.8,51.6,51.6,37.7,36.8,50.7,50.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.426939586363,SHORT,-0.11311751663,LONG,-0.102565355485,SHORT,2009-05-04,1776.42,1957.48,-0.131617483829,1776.42,-12268.62,-0.0125336600664,-0.101279836185,0.0264454890536,0.0,5570.01,0.0948173323414,0.317337540781,1776.42,-16842.72
151,151,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-05-05,05.05.2009,97741,CME,0,97,75595,26747,27677,1355,9222,11717,2576,18308,10482,258,1506,1040,0,59972,55105,15623,20490,-139.0,1748.0,-3699.0,732.0,39.0,435.0,-61.0,-1804.0,2405.0,73.0,706.0,0.0,0.0,1433.0,-115.0,-1572.0,-24.0,100,35.4,36.6,1.8,12.2,15.5,3.4,24.2,13.9,0.3,2.0,1.4,0.0,79.3,72.9,20.7,27.1,68,10.0,10.0,5.0,5.0,8.0,4.0,14.0,18.0,10.0,,,0.0,43.0,44.0,39.6,33.0,53.0,47.0,39.5,33.0,51.8,46.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.2718304967,SHORT,-0.01708804939,LONG,-0.119155642581,SHORT,2009-05-11,1643.91,1642.38,-0.016590287096,1643.91,-10624.71,-0.00192780763626,-0.118925933423,-0.102892567044,1643.91,7213.92,0.0842193497169,0.321511672368,1643.91,-15198.81
152,152,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-05-12,12.05.2009,97741,CME,0,97,85709,25890,41902,1408,11117,11658,1151,25188,8219,219,800,1040,0,65773,65597,19936,20112,10114.0,-857.0,14225.0,53.0,1895.0,-59.0,-1425.0,6880.0,-2263.0,-39.0,-706.0,0.0,0.0,5801.0,10492.0,4313.0,-378.0,100,30.2,48.9,1.6,13.0,13.6,1.3,29.4,9.6,0.3,0.9,1.2,0.0,76.7,76.5,23.3,23.5,69,8.0,11.0,4.0,5.0,8.0,4.0,18.0,17.0,9.0,,,0.0,43.0,43.0,35.5,44.5,48.9,56.0,35.4,44.5,48.5,54.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.507947436166,SHORT,-0.236193061128,LONG,-0.0237541163557,SHORT,2009-05-18,1789.32,2147.98,0.0954015262253,1789.32,-8835.39,0.00839817334217,-0.0239536075424,-0.11725160188,1789.32,9003.24,0.0875369900035,0.319088840512,1789.32,-13409.49
153,153,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-05-19,19.05.2009,97741,CME,0,97,90204,25039,49603,1484,11666,11193,1103,27186,5924,214,800,1040,0,67492,70561,22712,19643,4495.0,-851.0,7701.0,76.0,549.0,-465.0,-48.0,1998.0,-2295.0,-5.0,0.0,0.0,0.0,1719.0,4964.0,2776.0,-469.0,100,27.8,55.0,1.6,12.9,12.4,1.2,30.1,6.6,0.2,0.9,1.2,0.0,74.8,78.2,25.2,21.8,68,7.0,13.0,5.0,6.0,7.0,4.0,19.0,14.0,8.0,,,0.0,43.0,42.0,33.3,47.5,47.1,58.9,33.3,47.5,46.8,58.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.642162488674,SHORT,-0.329090860374,LONG,0.0206920687694,LONG,2009-05-25,2005.86,2437.14,0.0444461851251,2437.14,-6398.25,0.00369993811099,0.0207686281432,-0.0228636614657,0.0,9003.24,0.0808626746724,0.304457691389,2437.14,-10972.35
154,154,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-05-26,26.05.2009,97741,CME,0,97,96706,24731,50542,2439,11724,11069,1080,31699,8535,658,800,2394,0,73131,76717,23575,19989,6502.0,-308.0,939.0,955.0,58.0,-124.0,-23.0,4513.0,2611.0,444.0,0.0,1354.0,0.0,5639.0,6156.0,863.0,346.0,100,25.6,52.3,2.5,12.1,11.4,1.1,32.8,8.8,0.7,0.8,2.5,0.0,75.6,79.3,24.4,20.7,76,10.0,12.0,6.0,6.0,7.0,,21.0,16.0,8.0,,,0.0,49.0,44.0,31.6,45.0,44.9,55.8,31.4,44.5,44.4,55.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.575731967987,SHORT,-0.342898516068,LONG,0.0287368929057,LONG,2009-06-01,365.19,2286.84,0.0080448241363,2286.84,-4111.41,0.000343623483947,0.028746767577,0.0208531627456,0.0,9003.24,0.072648596759,0.266458121604,2286.84,-8685.51
155,155,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-06-02,02.06.2009,97741,CME,0,97,96969,24039,50391,4751,14317,10819,1910,30811,8133,697,800,3117,0,77325,79818,19644,17151,263.0,-692.0,-151.0,2312.0,2593.0,-250.0,830.0,-888.0,-402.0,39.0,0.0,723.0,0.0,4194.0,3101.0,-3931.0,-2838.0,100,24.8,52.0,4.9,14.8,11.2,2.0,31.8,8.4,0.7,0.8,3.2,0.0,79.7,82.3,20.3,17.7,76,9.0,14.0,6.0,6.0,7.0,4.0,19.0,16.0,9.0,,4.0,0.0,46.0,49.0,34.0,41.9,49.0,53.9,31.1,41.9,46.0,52.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.582323336072,SHORT,-0.354050785973,LONG,0.139162953533,LONG,2009-06-08,2106.77,2311.7,0.110426060627,2311.7,-1799.71,0.00978348046279,0.14052445157,0.030972644079,0.0,9003.24,0.0836298365119,0.291374695469,2311.7,-6373.81
156,156,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-06-09,09.06.2009,97741,CME,0,97,93527,31552,39406,4841,14413,10228,2329,23149,14438,2183,800,1045,0,79267,74470,14260,19057,-3442.0,7513.0,-10985.0,90.0,96.0,-591.0,419.0,-7662.0,6305.0,1486.0,0.0,-2072.0,0.0,1942.0,-5348.0,-5384.0,1906.0,100,33.7,42.1,5.2,15.4,10.9,2.5,24.8,15.4,2.3,0.9,1.1,0.0,84.8,79.6,15.2,20.4,68,9.0,12.0,8.0,6.0,8.0,4.0,17.0,14.0,8.0,,,0.0,45.0,43.0,41.8,35.0,56.4,47.0,40.0,34.3,53.9,45.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.231755660202,SHORT,-0.110685194058,LONG,0.169838886409,LONG,2009-06-15,1657.94,-2210.01,0.030675932876,-2210.01,-4009.72,0.00243027956564,0.170251642384,0.13978472731,-2210.01,6793.23,0.076276697842,0.281612108538,-2210.01,-8583.82
157,157,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-06-16,16.06.2009,97741,CME,0,97,62998,12707,17800,1640,16283,10320,619,15998,12684,31,800,2074,0,48078,45168,14920,17830,-30529.0,-18845.0,-21606.0,-3201.0,1870.0,92.0,-1710.0,-7151.0,-1754.0,-2152.0,0.0,1029.0,0.0,-31189.0,-29302.0,660.0,-1227.0,100,20.2,28.3,2.6,25.8,16.4,1.0,25.4,20.1,0.0,1.3,3.3,0.0,76.3,71.7,23.7,28.3,61,9.0,10.0,,6.0,9.0,,11.0,12.0,,,,0.0,30.0,39.0,31.7,24.3,49.9,37.9,31.4,24.3,49.4,37.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.115542849174,SHORT,-0.166945291245,LONG,0.22414765252,LONG,2009-06-22,1948.26,2282.71,0.054308766111,2282.71,-1727.01,0.00460929764932,0.225180815768,0.170945724996,2282.71,9075.94,0.0734881513471,0.281551427305,2282.71,-6301.11
158,158,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-06-23,23.06.2009,97741,CME,0,97,73797,12067,31236,1799,18663,10216,545,20020,11843,40,800,1095,0,53934,56774,19863,17023,10799.0,-640.0,13436.0,159.0,2380.0,-104.0,-74.0,4022.0,-841.0,9.0,0.0,-979.0,0.0,5856.0,11606.0,4943.0,-807.0,100,16.4,42.3,2.4,25.3,13.8,0.7,27.1,16.0,0.1,1.1,1.5,0.0,73.1,76.9,26.9,23.1,64,8.0,11.0,,6.0,9.0,,13.0,15.0,4.0,,,0.0,33.0,39.0,30.9,30.6,50.3,45.7,30.9,30.6,49.9,45.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.25662994696,SHORT,-0.442671408447,LONG,0.292496277572,LONG,2009-06-29,1712.51,1962.1,0.068348625052,1962.1,235.09,0.00590381474004,0.294223121407,0.225549161898,1962.1,11038.04,0.0739510861999,0.245693270763,1962.1,-4339.01
159,159,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-06-30,30.06.2009,97741,CME,0,97,73476,12821,35848,1903,19471,8858,620,20993,10095,33,800,1095,0,56641,58452,16835,15024,-321.0,754.0,4612.0,104.0,808.0,-1358.0,75.0,973.0,-1748.0,-7.0,0.0,0.0,0.0,2707.0,1678.0,-3028.0,-1999.0,100,17.4,48.8,2.6,26.5,12.1,0.8,28.6,13.7,0.0,1.1,1.5,0.0,77.1,79.6,22.9,20.4,70,8.0,12.0,,7.0,8.0,,18.0,15.0,4.0,,,0.0,38.0,39.0,30.6,35.3,47.2,50.7,30.3,34.6,46.8,49.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.350553268142,SHORT,-0.473134849699,LONG,0.374633767517,LONG,2009-07-06,1638.14,-14084.57,0.082137489945,-14084.57,-13849.48,0.00717518942696,0.377321835765,0.294192788736,-14084.57,-3046.53,0.0772437596042,0.198976807068,-14084.57,-18423.58
160,160,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-07-07,07.07.2009,97741,CME,0,97,89956,12151,57195,1648,21115,7152,278,32366,6591,54,800,1095,0,68412,74013,21544,15943,16480.0,-670.0,21347.0,-255.0,1644.0,-1706.0,-342.0,11373.0,-3504.0,21.0,0.0,0.0,0.0,11771.0,15561.0,4709.0,919.0,100,13.5,63.6,1.8,23.5,8.0,0.3,36.0,7.3,0.1,0.9,1.2,0.0,76.1,82.3,23.9,17.7,64,8.0,12.0,,8.0,7.0,,18.0,9.0,4.0,,,0.0,39.0,32.0,26.8,48.3,44.3,62.5,26.8,47.7,44.0,60.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.661626921991,SHORT,-0.649554408329,LONG,0.493968231507,LONG,2009-07-13,2013.84,2369.89,0.11933446399,2369.89,-11479.59,0.0106048619633,0.499206696416,0.377125226095,2369.89,-676.64,0.0890819866183,0.224464416449,2369.89,-16053.69
161,161,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-07-14,14.07.2009,97741,CME,0,97,110140,11615,77567,1599,20747,7206,284,48354,5939,13,800,1523,0,83412,94131,26728,16009,20184.0,-536.0,20372.0,-49.0,-368.0,54.0,6.0,15988.0,-652.0,-41.0,0.0,428.0,0.0,15000.0,20118.0,5184.0,66.0,100,10.5,70.4,1.5,18.8,6.5,0.3,43.9,5.4,0.0,0.7,1.4,0.0,75.7,85.5,24.3,14.5,69,7.0,13.0,,8.0,7.0,,23.0,8.0,,,,0.0,41.0,32.0,25.6,57.1,41.5,69.2,25.6,57.1,41.3,67.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.781224098871,SHORT,-0.739521428091,LONG,0.484420276893,LONG,2009-07-20,1725.92,1967.67,-0.009547954614,1967.67,-9511.92,-0.00127848346607,0.483800953578,0.493764885948,1967.67,1291.03,0.0793016563761,0.286719236836,1967.67,-14086.02
162,162,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-07-21,21.07.2009,97741,CME,0,97,110610,11463,81225,1740,19852,6889,291,49236,5147,44,800,1095,0,83426,96431,27184,14179,470.0,-152.0,3658.0,141.0,-895.0,-317.0,7.0,882.0,-792.0,31.0,0.0,-428.0,0.0,14.0,2300.0,456.0,-1830.0,100,10.4,73.4,1.6,17.9,6.2,0.3,44.5,4.7,0.0,0.7,1.0,0.0,75.4,87.2,24.6,12.8,70,7.0,13.0,,8.0,7.0,,24.0,9.0,,,,0.0,42.0,34.0,24.7,61.2,39.5,72.6,24.7,61.2,39.2,71.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.810712906607,SHORT,-0.752654065251,LONG,0.484761228077,LONG,2009-07-27,1435.77,1609.66,0.000340951184,1609.66,-7902.26,-0.000366696701132,0.484583467734,0.48442354071,1609.66,2900.69,0.0712250993372,0.321892767491,1609.66,-12476.36
163,163,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-07-28,28.07.2009,97741,CME,0,97,90649,9888,63545,1742,19988,6585,298,32279,2477,55,1240,1095,0,65490,75797,25159,14852,-19961.0,-1575.0,-17680.0,2.0,136.0,-304.0,7.0,-16957.0,-2670.0,11.0,440.0,0.0,0.0,-17936.0,-20634.0,-2025.0,673.0,100,10.9,70.1,1.9,22.0,7.3,0.3,35.6,2.7,0.1,1.4,1.2,0.0,72.2,83.6,27.8,16.4,67,7.0,12.0,,8.0,7.0,,21.0,9.0,,,,0.0,41.0,33.0,23.3,58.1,39.1,69.1,23.3,56.3,38.7,67.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.857463459547,SHORT,-0.730693285035,LONG,0.504384149325,LONG,2009-08-03,-4345.98,1753.21,0.019622921248,1753.21,-6149.05,0.00141115875279,0.505095915432,0.485167921824,1753.21,4653.9,0.0654408097665,0.315776988568,1753.21,-10723.15
164,164,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-08-04,04.08.2009,97741,CME,0,97,80101,9874,45668,2014,20395,6593,289,22967,7951,31,1810,1545,0,57380,64091,22721,16010,-10548.0,-14.0,-17877.0,272.0,407.0,8.0,-9.0,-9312.0,5474.0,-24.0,570.0,450.0,0.0,-8110.0,-11706.0,-2438.0,1158.0,100,12.3,57.0,2.5,25.5,8.2,0.4,28.7,9.9,0.0,2.3,1.9,0.0,71.6,80.0,28.4,20.0,68,6.0,13.0,4.0,9.0,7.0,,15.0,13.0,,,,0.0,39.0,37.0,26.1,46.3,41.2,58.3,26.0,44.8,40.8,55.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.485671776958,SHORT,-0.644449245616,LONG,0.511412479621,LONG,2009-08-10,1902.36,-7412.94,0.007028330296,-7412.94,-13561.99,0.000249899704071,0.511540281448,0.504527271967,-7412.94,-2759.04,0.0601648449788,0.120083161013,-7412.94,-18136.09
165,165,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-08-11,11.08.2009,97741,CME,0,97,70654,10670,23626,1958,20618,6464,289,18849,13347,93,1442,2445,0,53919,48222,16735,22432,-9447.0,796.0,-22042.0,-56.0,223.0,-129.0,0.0,-4118.0,5396.0,62.0,-368.0,900.0,0.0,-3461.0,-15869.0,-5986.0,6422.0,100,15.1,33.4,2.8,29.2,9.1,0.4,26.7,18.9,0.1,2.0,3.5,0.0,76.3,68.3,23.7,31.7,66,7.0,14.0,,9.0,7.0,,14.0,11.0,5.0,,,0.0,36.0,39.0,29.6,27.3,45.3,39.9,29.5,25.5,44.9,37.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.170890793887,SHORT,-0.377770002333,LONG,0.52263496049,LONG,2009-08-17,1984.1,2182.28,0.011222480869,2182.28,-11379.71,0.000636612962416,0.52296767668,0.511643583562,2182.28,-576.76,0.0561645793635,0.120624705852,2182.28,-15953.81
166,166,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-08-18,18.08.2009,97741,CME,0,97,72642,9724,29362,2045,20590,6736,314,20271,11913,189,1501,3052,0,54634,53611,18008,19031,1988.0,-946.0,5736.0,87.0,-28.0,272.0,25.0,1422.0,-1434.0,96.0,59.0,607.0,0.0,715.0,5389.0,1273.0,-3401.0,100,13.4,40.4,2.8,28.3,9.3,0.4,27.9,16.4,0.3,2.1,4.2,0.0,75.2,73.8,24.8,26.2,70,6.0,16.0,,9.0,7.0,,14.0,13.0,5.0,,,0.0,36.0,44.0,29.8,31.0,47.5,44.4,29.8,29.0,47.0,41.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.259694258016,SHORT,-0.502430537788,LONG,0.506989680158,LONG,2009-08-24,1552.94,-362.11,-0.015645280332,-362.11,-11741.82,-0.00184067517916,0.506056476838,0.522303390817,-362.11,-938.87,0.0530103394746,0.0991208501632,-362.11,-16315.92
167,167,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-08-25,25.08.2009,97741,CME,0,97,86500,10305,45973,2102,20592,6984,297,29117,11023,204,1575,2455,0,64192,69038,22308,17462,13858.0,581.0,16611.0,57.0,2.0,248.0,-17.0,8846.0,-890.0,15.0,74.0,-597.0,0.0,9558.0,15427.0,4300.0,-1569.0,100,11.9,53.1,2.4,23.8,8.1,0.3,33.7,12.7,0.2,1.8,2.8,0.0,74.2,79.8,25.8,20.2,72,7.0,16.0,,9.0,7.0,,18.0,11.0,7.0,,,0.0,43.0,39.0,25.7,37.4,41.8,53.0,25.7,37.0,41.5,50.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.450772296961,SHORT,-0.633782295035,LONG,0.493472584856,LONG,2009-08-31,1787.09,1932.35,-0.013517095302,1932.35,-9809.47,-0.00164445013836,0.492661093796,0.506703108431,1932.35,993.48,0.0504673808254,0.0815499421838,1932.35,-14383.57
168,168,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-09-01,01.09.2009,97741,CME,0,97,107605,9598,69715,2776,20429,6799,288,46177,7637,748,2211,3376,0,82227,91339,25378,16266,21105.0,-707.0,23742.0,674.0,-163.0,-185.0,-9.0,17060.0,-3386.0,544.0,636.0,921.0,0.0,18035.0,22301.0,3070.0,-1196.0,100,8.9,64.8,2.6,19.0,6.3,0.3,42.9,7.1,0.7,2.1,3.1,0.0,76.4,84.9,23.6,15.1,78,6.0,16.0,4.0,10.0,7.0,,22.0,11.0,7.0,,,0.0,48.0,42.0,25.6,48.0,41.7,61.9,25.6,46.4,41.5,59.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.716170513249,SHORT,-0.757971580951,LONG,0.50058763038,LONG,2009-09-07,1458.06,-10228.88,0.007115045524,-10228.88,-20038.35,0.000257895108095,0.500716729481,0.493617467749,-10228.88,-9235.4,0.0484569920609,0.0811316722934,-10228.88,-24612.45
169,169,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-09-08,08.09.2009,97741,CME,0,97,115249,9214,80466,1960,20520,7205,277,50886,2780,2607,2337,3015,0,87801,98310,27448,16939,7644.0,-384.0,10751.0,-816.0,91.0,406.0,-11.0,4709.0,-4857.0,1859.0,126.0,-361.0,0.0,5574.0,6971.0,2070.0,673.0,100,8.0,69.8,1.7,17.8,6.3,0.2,44.2,2.4,2.3,2.0,2.6,0.0,76.2,85.3,23.8,14.7,82,6.0,18.0,,9.0,7.0,,26.0,11.0,10.0,,,0.0,52.0,44.0,25.9,52.0,39.1,64.2,25.9,51.0,38.9,62.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.896396228525,SHORT,-0.79451382694,LONG,0.480252479711,LONG,2009-09-14,1110.96,1844.95,-0.020335150669,1844.95,-18193.4,-0.00227309528609,0.479160820063,0.500159094174,1844.95,-7390.45,0.0474277717717,0.0994746210137,1844.95,-22767.5
170,170,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-09-15,15.09.2009,97741,CME,0,97,108330,6523,74750,80,21288,8477,277,47652,5262,46,2285,2950,0,78151,91842,30179,16488,-6919.0,-2691.0,-5716.0,-1880.0,768.0,1272.0,0.0,-3234.0,2482.0,-2561.0,-52.0,-65.0,0.0,-9650.0,-6468.0,2731.0,-451.0,100,6.0,69.0,0.1,19.7,7.8,0.3,44.0,4.9,0.0,2.1,2.7,0.0,72.1,84.8,27.9,15.2,68,4.0,11.0,,8.0,8.0,,22.0,10.0,5.0,,,0.0,42.0,33.0,30.3,56.6,44.1,68.7,30.3,56.6,43.9,68.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.801111237102,SHORT,-0.839479285864,LONG,0.430404837897,LONG,2009-09-21,1636.71,-10784.04,-0.049847641814,-10784.04,-28977.44,-0.00499423545832,0.428255294794,0.479212536013,-10784.04,-18174.49,0.0507817918971,0.184508562733,-10784.04,-33551.54
171,171,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-09-22,22.09.2009,97741,CME,0,97,119425,7015,88056,22,22817,8806,283,57576,3837,85,1727,2955,0,89525,104044,29900,15381,11095.0,492.0,13306.0,-58.0,1529.0,329.0,6.0,9924.0,-1425.0,39.0,-558.0,5.0,0.0,11374.0,12202.0,-279.0,-1107.0,100,5.9,73.7,0.0,19.1,7.4,0.2,48.2,3.2,0.1,1.4,2.5,0.0,75.0,87.1,25.0,12.9,71,4.0,12.0,,9.0,8.0,,22.0,12.0,7.0,,,0.0,43.0,38.0,33.1,58.5,48.1,73.1,33.1,58.5,48.1,73.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.875042743393,SHORT,-0.85242608156,LONG,0.443063592954,LONG,2009-09-28,2059.71,2245.2,0.012658755057,2245.2,-26732.24,0.000769041748997,0.443404327354,0.430664827686,2245.2,-15929.29,0.0489908802756,0.185208380046,2245.2,-31306.34
172,172,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-09-29,29.09.2009,97741,CME,0,97,119276,8431,85090,20,22583,9151,283,55551,3773,28,3183,2795,0,90079,101140,29197,18136,-149.0,1416.0,-2966.0,-2.0,-234.0,345.0,0.0,-2025.0,-64.0,-57.0,1456.0,-160.0,0.0,554.0,-2904.0,-703.0,2755.0,100,7.1,71.3,0.0,18.9,7.7,0.2,46.6,3.2,0.0,2.7,2.3,0.0,75.5,84.8,24.5,15.2,73,6.0,12.0,,8.0,9.0,,24.0,8.0,4.0,4.0,,0.0,45.0,34.0,30.7,59.6,45.7,71.9,30.7,59.6,45.7,71.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.872800215764,SHORT,-0.819698249591,LONG,0.423268418731,LONG,2009-10-05,1636.18,1755.74,-0.019795174223,1755.74,-24976.5,-0.00222330783873,0.422327362738,0.44264886835,1755.74,-14173.55,0.0477866660309,0.172473639105,1755.74,-29550.6
