,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_EURUSD,PUT_EURUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
132,132,EURO FX - CHICAGO MERCANTILE EXCHANGE,2008-12-22,22.12.2008,99741,CME,0,99,118546,19843,48814,683,24360,20233,2635,18580,17933,1185,14158,433,290,81734,92206,36812,26340,-843.0,-3146.0,7475.0,229.0,12136.0,-1002.0,370.0,857.0,-2779.0,597.0,-8802.0,-1491.0,-45.0,2196.0,3354.0,-3039.0,-4197.0,100,16.7,41.2,0.6,20.5,17.1,2.2,15.7,15.1,1.0,11.9,0.4,0.2,68.9,77.8,31.1,22.2,98,11.0,13.0,4.0,10.0,13.0,7.0,23.0,19.0,6.0,8.0,,4.0,59.0,60.0,29.5,38.1,38.9,49.9,28.0,37.8,36.8,49.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.0177197162654,SHORT,-0.421967170136,LONG,0.0925481577826,LONG,2008-12-29,3428.25,3211.5,0.361862841426,3211.5,-110906.47,0.0678870467363,0.0988309788953,-0.217774290888,3428.25,-86829.36,0.190050204278,0.504011718353,3211.5,-107921.26
133,133,EURO FX - CHICAGO MERCANTILE EXCHANGE,2008-12-30,30.12.2008,99741,CME,0,99,120499,18952,48473,885,25457,20281,2549,21011,19213,877,13217,955,45,82993,93278,37506,27221,1953.0,-891.0,-341.0,202.0,1097.0,48.0,-86.0,2431.0,1280.0,-308.0,-941.0,522.0,-245.0,1259.0,1072.0,694.0,881.0,100,15.7,40.2,0.7,21.1,16.8,2.1,17.4,15.9,0.7,11.0,0.8,0.0,68.9,77.4,31.1,22.6,96,10.0,10.0,5.0,10.0,13.0,7.0,26.0,17.0,5.0,8.0,,,59.0,57.0,29.2,37.4,38.5,48.7,27.7,37.1,36.6,48.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.044699681782,SHORT,-0.437834631072,LONG,0.113166294984,LONG,2009-01-05,4142.17,3746.86,0.0206181372014,3746.86,-107159.61,0.00355232307894,0.113568298225,0.0954909774446,0.0,-86829.36,0.161030593073,0.516711900932,3746.86,-104174.4
134,134,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-01-06,06.01.2009,99741,CME,0,99,123878,18891,52083,890,24527,18018,2978,20881,20562,1005,12922,427,45,82139,96008,41739,27870,3379.0,-61.0,3610.0,5.0,-930.0,-2263.0,429.0,-130.0,1349.0,128.0,-295.0,-528.0,0.0,-854.0,2730.0,4233.0,649.0,100,15.2,42.0,0.7,19.8,14.5,2.4,16.9,16.6,0.8,10.4,0.3,0.0,66.3,77.5,33.7,22.5,98,12.0,11.0,5.0,12.0,11.0,6.0,24.0,19.0,6.0,8.0,,,62.0,56.0,25.5,38.2,35.7,50.9,24.0,37.9,33.8,50.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.00769731920952,SHORT,-0.467664215065,LONG,0.152990950758,LONG,2009-01-12,3399.72,3075.42,0.039824655774,3075.42,-104084.19,0.00717332012151,0.154088403823,0.118895390222,3075.42,-83753.94,0.138007439076,0.531440314465,3075.42,-101098.98
135,135,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-01-13,13.01.2009,99741,CME,0,99,117502,27046,44448,1202,18477,18915,2821,13656,19648,1281,14917,406,36,79436,88757,38066,28745,-6376.0,8155.0,-7635.0,312.0,-6050.0,897.0,-157.0,-7225.0,-914.0,276.0,1995.0,-21.0,-9.0,-2703.0,-7251.0,-3673.0,875.0,100,23.0,37.8,1.0,15.7,16.1,2.4,11.6,16.7,1.1,12.7,0.3,0.0,67.6,75.5,32.4,24.5,96,12.0,13.0,8.0,9.0,11.0,5.0,17.0,23.0,8.0,10.0,,,56.0,64.0,27.1,36.0,39.6,48.0,25.3,35.7,37.2,47.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.179918328129,LONG,-0.243405040982,LONG,-0.0117137355584,SHORT,2009-01-19,3267.07,2997.84,-0.164704686316,3267.07,-100817.12,-0.0313865125743,-0.01134608225,0.129983766137,2997.84,-80756.1,0.140137114778,0.531995204562,3267.07,-97831.91
136,136,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-01-20,20.01.2009,99741,CME,0,99,131714,41566,43466,1147,12678,24655,1937,14747,19736,1073,16751,407,31,89930,92452,41784,39262,14212.0,14520.0,-982.0,-55.0,-5799.0,5740.0,-884.0,1091.0,88.0,-208.0,1834.0,1.0,-5.0,10494.0,3695.0,3718.0,10517.0,100,31.6,33.0,0.9,9.6,18.7,1.5,11.2,15.0,0.8,12.7,0.3,0.0,68.3,70.2,31.7,29.8,93,13.0,11.0,8.0,8.0,11.0,4.0,19.0,22.0,7.0,9.0,,,59.0,56.0,31.3,35.3,43.3,47.9,31.2,34.1,42.7,46.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.14467998724,LONG,-0.0223445291184,LONG,-0.320815364423,SHORT,2009-01-26,-774.44,2979.68,-0.309101628865,-774.44,-101591.56,-0.0586096087302,-0.30201250144,-0.0523555627818,0.0,-80756.1,0.186821304721,0.490261042088,-774.44,-98606.35
137,137,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-01-27,27.01.2009,99741,CME,0,99,134554,42999,45425,751,12966,30650,1938,20159,19934,1320,18407,2012,81,98621,102111,35933,32443,2840.0,1433.0,1959.0,-396.0,288.0,5995.0,1.0,5412.0,198.0,247.0,1656.0,1605.0,50.0,8691.0,9659.0,-5851.0,-6819.0,100,32.0,33.8,0.6,9.6,22.8,1.4,15.0,14.8,1.0,13.7,1.5,0.1,73.3,75.9,26.7,24.1,106,14.0,13.0,5.0,9.0,11.0,4.0,26.0,21.0,10.0,9.0,,,65.0,63.0,31.7,39.1,44.5,51.8,31.7,37.9,44.0,50.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.00561195221111,SHORT,-0.0274359902289,LONG,-0.405447542186,SHORT,2009-02-02,3141.21,2875.53,-0.084632177763,3141.21,-98450.35,-0.0162904754884,-0.398842608938,-0.331739178655,3141.21,-77614.89,0.162690198475,0.461687978652,3141.21,-95465.14
138,138,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-02-03,03.02.2009,99741,CME,0,99,145456,49939,45701,828,13206,36686,1948,19149,23849,1138,20793,2457,51,107052,112658,38404,32798,10902.0,6940.0,276.0,77.0,240.0,6036.0,10.0,-1010.0,3915.0,-182.0,2386.0,445.0,-30.0,8431.0,10547.0,2471.0,355.0,100,34.3,31.4,0.6,9.1,25.2,1.3,13.2,16.4,0.8,14.3,1.7,0.0,73.6,77.5,26.4,22.5,110,16.0,14.0,5.0,9.0,11.0,4.0,27.0,22.0,8.0,9.0,,,68.0,62.0,35.4,40.4,46.4,52.9,35.4,39.3,46.0,51.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.109307409647,LONG,0.0443120033459,SHORT,-0.470616531708,SHORT,2009-02-09,2731.3,2556.72,-0.065168989522,2731.3,-95719.05,-0.0126210886188,-0.464676838756,-0.413739643706,2731.3,-74883.59,0.141151610448,0.447020899932,2731.3,-92733.84
139,139,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-02-10,10.02.2009,99741,CME,0,99,152419,50512,41423,1155,12839,38824,2014,22785,26947,1161,20832,3210,64,111362,114798,41057,37621,6963.0,573.0,-4278.0,327.0,-367.0,2138.0,66.0,3636.0,3098.0,23.0,39.0,753.0,13.0,4310.0,2140.0,2653.0,4823.0,100,33.1,27.2,0.8,8.4,25.5,1.3,14.9,17.7,0.8,13.7,2.1,0.0,73.1,75.3,26.9,24.7,111,16.0,13.0,6.0,11.0,12.0,5.0,26.0,23.0,10.0,8.0,,,71.0,64.0,34.6,42.0,45.3,52.5,34.4,40.9,44.9,51.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.0836885707392,LONG,0.0988633273508,SHORT,-0.5029711786,SHORT,2009-02-16,2706.2,2501.27,-0.032354646892,2706.2,-93012.85,-0.00643461410666,-0.499734753159,-0.474693082711,2706.2,-72177.39,0.121055581804,0.476699247937,2706.2,-90027.64
140,140,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-02-17,17.02.2009,99741,CME,0,99,157952,64481,41946,1047,12787,39367,2020,15216,33365,622,23109,1274,60,119342,119701,38610,38251,5533.0,13969.0,523.0,-108.0,-52.0,543.0,6.0,-7569.0,6418.0,-539.0,2277.0,-1936.0,-4.0,7980.0,4903.0,-2447.0,630.0,100,40.8,26.6,0.7,8.1,24.9,1.3,9.6,21.1,0.4,14.6,0.8,0.0,75.6,75.8,24.4,24.2,115,18.0,14.0,5.0,11.0,12.0,5.0,23.0,27.0,7.0,8.0,,,66.0,68.0,41.4,40.5,51.5,50.2,41.3,39.3,51.1,49.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.373582264671,LONG,0.211741381416,SHORT,-0.509644514323,SHORT,2009-02-23,2868.4,2629.0,-0.006673335723,2868.4,-90144.45,-0.00159292708042,-0.508832687775,-0.503791789884,2868.4,-69308.99,0.103708304454,0.249671372987,2868.4,-87159.24
141,141,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-02-24,24.02.2009,99741,CME,0,99,166903,76527,45069,2102,12709,50159,2499,13614,29583,614,20783,1386,33,128881,131445,38022,35458,8951.0,12046.0,3123.0,1055.0,-78.0,10792.0,479.0,-1602.0,-3782.0,-8.0,-2326.0,112.0,-27.0,9539.0,11744.0,-588.0,-2793.0,100,45.9,27.0,1.3,7.6,30.1,1.5,8.2,17.7,0.4,12.5,0.8,0.0,77.2,78.8,22.8,21.2,111,16.0,17.0,7.0,11.0,11.0,6.0,20.0,26.0,6.0,8.0,,,65.0,66.0,44.3,46.5,53.9,55.1,44.2,44.8,53.7,53.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.369678449892,LONG,0.258709168065,SHORT,-0.595692562194,SHORT,2009-03-02,2581.94,2386.99,-0.086048047871,2581.94,-87562.51,-0.0165574088972,-0.585829436865,-0.520310403479,2581.94,-66727.05,0.0978034987024,0.2515210872,2581.94,-84577.3
142,142,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-03,03.03.2009,99741,CME,0,99,183858,87670,45560,5147,11388,49296,2379,15189,40939,624,23280,1731,68,145745,145744,38113,38114,16955.0,11143.0,491.0,3045.0,-1321.0,-863.0,-120.0,1575.0,11356.0,10.0,2497.0,345.0,35.0,16864.0,14299.0,91.0,2656.0,100,47.7,24.8,2.8,6.2,26.8,1.3,8.3,22.3,0.3,12.7,0.9,0.0,79.3,79.3,20.7,20.7,119,18.0,17.0,10.0,9.0,11.0,5.0,22.0,32.0,9.0,8.0,,,67.0,78.0,47.3,43.1,55.5,51.8,47.2,41.3,55.3,49.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.458772805017,LONG,0.316069954215,SHORT,-0.624678663239,SHORT,2009-03-09,2215.37,-11861.89,-0.028986101045,2215.37,-85347.14,-0.00579954354436,-0.62105581213,-0.599243417185,2215.37,-64511.68,0.0856678702348,0.246391163277,2215.37,-82361.93
143,143,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-10,10.03.2009,99741,CME,0,99,180278,79898,46192,9895,11419,49276,2356,17583,33078,2132,17301,2562,5,140589,145496,39689,34782,-3580.0,-7772.0,632.0,4748.0,31.0,-20.0,-23.0,2394.0,-7861.0,1508.0,-5979.0,831.0,-63.0,-5156.0,-248.0,1576.0,-3332.0,100,44.3,25.6,5.5,6.3,27.3,1.3,9.8,18.3,1.2,9.6,1.4,0.0,78.0,80.7,22.0,19.3,109,15.0,15.0,9.0,11.0,12.0,6.0,25.0,22.0,7.0,6.0,,,66.0,66.0,42.8,44.7,53.3,55.6,42.5,42.6,50.2,50.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.305856576064,LONG,0.267316995797,SHORT,-0.623725183294,SHORT,2009-03-16,2438.05,-17086.29,0.000953479945,2438.05,-82909.09,-0.000155046661146,-0.623628476787,-0.624531637136,2438.05,-62073.63,0.074935507868,0.264654036305,2438.05,-79923.88
144,144,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-17,17.03.2009,99741,CME,0,99,111077,27323,16682,590,11014,25397,2306,20960,27809,411,8656,4913,0,71260,78108,39817,32969,-69201.0,-52575.0,-29510.0,-9305.0,-405.0,-23879.0,-50.0,3377.0,-5269.0,-1721.0,-8645.0,2351.0,-5.0,-69329.0,-67388.0,128.0,-1813.0,100,24.6,15.0,0.5,9.9,22.9,2.1,18.9,25.0,0.4,7.8,4.4,0.0,64.2,70.3,35.8,29.7,99,11.0,12.0,,8.0,12.0,5.0,27.0,17.0,4.0,7.0,5.0,0.0,60.0,51.0,22.3,31.6,34.2,42.5,22.3,29.6,34.2,40.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.140437573048,LONG,0.241813430292,SHORT,-0.395017989069,SHORT,2009-03-23,-12556.12,2726.2,0.228707194225,-12556.12,-95465.21,0.0427832673662,-0.41191814931,-0.594072198536,-12556.12,-74629.75,0.126564959596,0.427562703267,-12556.12,-92480.0
145,145,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-24,24.03.2009,99741,CME,0,99,112887,21983,29787,1005,13177,23590,2834,23099,22456,445,8641,2850,0,71184,82967,41703,29920,1810.0,-5340.0,13105.0,415.0,2163.0,-1807.0,528.0,2139.0,-5353.0,34.0,-15.0,-2063.0,0.0,-76.0,4859.0,1886.0,-3049.0,100,19.5,26.4,0.9,11.7,20.9,2.5,20.5,19.9,0.4,7.7,2.5,0.0,63.1,73.5,36.9,26.5,102,12.0,16.0,5.0,11.0,11.0,5.0,23.0,19.0,4.0,7.0,,0.0,60.0,56.0,24.5,29.8,36.0,42.9,24.3,27.7,35.8,40.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.0141148062781,SHORT,-0.150743673942,LONG,-0.283215927326,SHORT,2009-03-30,3086.44,2910.69,0.111802061743,3086.44,-92378.77,0.0207431908485,-0.289090729358,-0.380188172709,3086.44,-71543.31,0.120534241079,0.429253884694,3086.44,-89393.56
146,146,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-03-31,31.03.2009,99741,CME,0,99,104404,23655,28388,1208,11793,22830,2673,16447,16361,382,7447,3262,0,63605,75104,40799,29300,-8483.0,1672.0,-1399.0,203.0,-1384.0,-760.0,-161.0,-6652.0,-6095.0,-63.0,-1194.0,412.0,0.0,-7579.0,-7863.0,-904.0,-620.0,100,22.7,27.2,1.2,11.3,21.9,2.6,15.8,15.7,0.4,7.1,3.1,0.0,60.9,71.9,39.1,28.1,100,15.0,14.0,6.0,8.0,12.0,6.0,22.0,20.0,,6.0,,0.0,58.0,57.0,24.2,27.7,34.4,41.5,24.0,25.2,34.2,39.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.00262131187515,SHORT,-0.0909440270546,LONG,-0.318776535829,SHORT,2009-04-06,2180.28,2149.1,-0.035560608503,2180.28,-90198.49,-0.00703903272986,-0.31653265736,-0.287880269531,2180.28,-69363.03,0.104457479816,0.426473229916,2180.28,-87213.28
147,147,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-04-07,07.04.2009,99741,CME,0,99,113508,25582,42155,1238,13213,21074,2754,21126,16285,378,8294,2987,0,72585,86871,40923,26637,9104.0,1927.0,13767.0,30.0,1420.0,-1756.0,81.0,4679.0,-76.0,-4.0,847.0,-275.0,0.0,8980.0,11767.0,124.0,-2663.0,100,22.5,37.1,1.1,11.6,18.6,2.4,18.6,14.3,0.3,7.3,2.6,0.0,63.9,76.5,36.1,23.5,97,17.0,12.0,5.0,9.0,11.0,5.0,20.0,20.0,4.0,6.0,,0.0,57.0,54.0,24.7,35.5,35.7,46.7,24.6,33.1,35.5,44.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.12940044372,SHORT,-0.244666873348,LONG,-0.22927056902,SHORT,2009-04-13,-14147.78,2042.54,0.089505966809,-14147.78,-104346.27,0.0165397172459,-0.233062639404,-0.30677659033,-14147.78,-83510.81,0.0997184733215,0.383143984493,-14147.78,-101361.06
148,148,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-04-14,14.04.2009,99741,CME,0,99,108304,28366,38568,1752,13345,20247,2798,17007,16058,416,7851,2987,0,71535,82826,36769,25478,-5204.0,2784.0,-3587.0,514.0,132.0,-827.0,44.0,-4119.0,-227.0,38.0,-443.0,0.0,0.0,-1050.0,-4045.0,-4154.0,-1159.0,100,26.2,35.6,1.6,12.3,18.7,2.6,15.7,14.8,0.4,7.2,2.8,0.0,66.1,76.5,33.9,23.5,99,15.0,13.0,6.0,9.0,11.0,5.0,23.0,19.0,4.0,6.0,,0.0,59.0,55.0,25.6,33.2,35.3,44.8,25.3,30.7,35.1,42.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.0287010433994,SHORT,-0.15241880061,LONG,-0.205465587045,SHORT,2009-04-20,1971.24,1835.09,0.023804981975,1971.24,-102375.03,0.00415313761265,-0.206318913903,-0.226057337304,1971.24,-81539.57,0.0870956971866,0.275976219522,1971.24,-99389.82
149,149,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-04-21,21.04.2009,99741,CME,0,99,106679,32538,26335,1752,12899,19760,2848,12767,19641,1091,8021,3427,0,71916,74854,34763,31825,-1625.0,4172.0,-12233.0,0.0,-446.0,-487.0,50.0,-4240.0,3583.0,675.0,170.0,440.0,0.0,381.0,-7972.0,-2006.0,6347.0,100,30.5,24.7,1.6,12.1,18.5,2.7,12.0,18.4,1.0,7.5,3.2,0.0,67.4,70.2,32.6,29.8,100,15.0,13.0,8.0,8.0,11.0,5.0,21.0,23.0,5.0,6.0,,0.0,58.0,60.0,28.9,25.7,39.0,36.1,28.6,23.1,38.5,33.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.212108121451,LONG,0.10536239023,SHORT,-0.210079916715,SHORT,2009-04-27,1944.99,-603.79,-0.00461432967,1944.99,-100430.04,-0.00120474351658,-0.209826824297,-0.20607616026,1944.99,-79594.58,0.0760833348313,0.256157725626,1944.99,-97444.83
150,150,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-04-28,28.04.2009,99741,CME,0,99,108592,36298,24474,1743,13719,19728,3162,10831,21193,704,7515,3347,0,73972,74351,34620,34241,1913.0,3760.0,-1861.0,-9.0,820.0,-32.0,314.0,-1936.0,1552.0,-387.0,-506.0,-80.0,0.0,2056.0,-503.0,-143.0,2416.0,100,33.4,22.5,1.6,12.6,18.2,2.9,10.0,19.5,0.6,6.9,3.1,0.0,68.1,68.5,31.9,31.5,98,16.0,12.0,8.0,9.0,13.0,5.0,19.0,20.0,4.0,6.0,,0.0,58.0,57.0,28.5,23.0,40.3,33.4,28.2,20.1,39.5,30.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.323569822633,LONG,0.194563285724,SHORT,-0.179657368374,SHORT,2009-05-04,2026.46,2044.25,0.030422548341,2026.46,-98403.58,0.00540074467635,-0.18062765195,-0.205956599648,2026.46,-77568.12,0.0689333733644,0.256938607274,2026.46,-95418.37
151,151,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-05-05,05.05.2009,99741,CME,0,99,110768,31798,33339,2099,14202,18872,3404,12971,17437,879,9569,3747,0,74922,79777,35846,30991,2176.0,-4500.0,8865.0,356.0,483.0,-856.0,242.0,2140.0,-3756.0,175.0,2054.0,400.0,0.0,950.0,5426.0,1226.0,-3250.0,100,28.7,30.1,1.9,12.8,17.0,3.1,11.7,15.7,0.8,8.6,3.4,0.0,67.6,72.0,32.4,28.0,104,15.0,15.0,9.0,9.0,13.0,5.0,20.0,19.0,6.0,8.0,4.0,0.0,64.0,60.0,27.5,24.9,37.6,36.5,27.2,22.8,37.2,33.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.146869244936,LONG,-0.0236578288837,LONG,-0.141198524521,SHORT,2009-05-11,2026.17,2022.58,0.038458843853,2026.17,-96377.41,0.00691582416211,-0.142175028689,-0.174409840818,2026.17,-75541.95,0.0644286854736,0.16135657903,2026.17,-93392.2
152,152,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-05-12,12.05.2009,99741,CME,0,99,124499,30778,45401,2082,14739,19512,3109,18659,16685,1170,11849,3874,0,82386,91833,42113,32666,13731.0,-1020.0,12062.0,-17.0,537.0,640.0,-295.0,5688.0,-752.0,291.0,2280.0,127.0,0.0,7464.0,12056.0,6267.0,1675.0,100,24.7,36.5,1.7,11.8,15.7,2.5,15.0,13.4,0.9,9.5,3.1,0.0,66.2,73.8,33.8,26.2,102,15.0,14.0,10.0,10.0,12.0,5.0,21.0,18.0,7.0,8.0,4.0,0.0,65.0,59.0,23.6,29.9,35.1,41.0,23.4,28.1,34.5,38.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.0558510638298,SHORT,-0.191955788341,LONG,-0.139353595515,SHORT,2009-05-18,1639.4,-15189.67,0.001844929006,1639.4,-94738.01,1.30178634727e-05,-0.139355409601,-0.140940488432,1639.4,-73902.55,0.0581223555984,0.1818856515,1639.4,-91752.8
153,153,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-05-19,19.05.2009,99741,CME,0,99,125472,31708,49749,2374,15389,19631,3074,23142,15935,915,8741,3927,0,85343,95605,40129,29867,973.0,930.0,4348.0,292.0,650.0,119.0,-35.0,4483.0,-750.0,-255.0,-3108.0,53.0,0.0,2957.0,3772.0,-1984.0,-2799.0,100,25.3,39.6,1.9,12.3,15.6,2.4,18.4,12.7,0.7,7.0,3.1,0.0,68.0,76.2,32.0,23.8,108,15.0,16.0,9.0,11.0,13.0,5.0,23.0,18.0,8.0,8.0,4.0,0.0,68.0,62.0,23.9,33.5,35.6,45.0,23.6,31.5,35.1,42.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.18443073931,SHORT,-0.221478817045,LONG,-0.12113078241,SHORT,2009-05-25,2189.61,2262.83,0.018222813105,2189.61,-92548.4,0.00310073361278,-0.121506376699,-0.136854984881,2189.61,-71712.94,0.0540381280623,0.169509387895,2189.61,-89563.19
154,154,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-05-26,26.05.2009,99741,CME,0,99,139357,30469,56405,3801,15590,19393,3107,27952,17528,2296,9380,5648,0,92595,108178,46762,31179,13885.0,-1239.0,6656.0,1427.0,201.0,-238.0,33.0,4810.0,1593.0,1381.0,639.0,1721.0,0.0,7252.0,12573.0,6633.0,1312.0,100,21.9,40.5,2.7,11.2,13.9,2.2,20.1,12.6,1.6,6.7,4.1,0.0,66.4,77.6,33.6,22.4,115,15.0,18.0,9.0,12.0,12.0,5.0,29.0,16.0,7.0,8.0,5.0,0.0,73.0,63.0,21.4,34.3,32.6,44.3,20.6,32.3,31.8,41.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.229199648197,SHORT,-0.298547321408,LONG,-0.10870994483,SHORT,2009-06-01,-1897.68,2319.44,0.01242083758,-1897.68,-94446.08,0.0020068895547,-0.108928113683,-0.119422408788,-1897.68,-73610.62,0.0505480714396,0.166561244341,-1897.68,-91460.87
155,155,EURO FX - CHICAGO MERCANTILE EXCHANGE,2009-06-02,02.06.2009,99741,CME,0,99,151004,31363,61426,5549,19648,18270,4940,32713,23762,1924,8394,3871,0,104531,119742,46473,31262,11647.0,894.0,5021.0,1748.0,4058.0,-1123.0,1833.0,4761.0,6234.0,-372.0,-986.0,-1777.0,0.0,11936.0,11564.0,-289.0,83.0,100,20.8,40.7,3.7,13.0,12.1,3.3,21.7,15.7,1.3,5.6,2.6,0.0,69.2,79.3,30.8,20.7,124,15.0,18.0,9.0,12.0,12.0,4.0,36.0,18.0,10.0,7.0,6.0,0.0,78.0,69.0,21.1,33.8,32.7,45.0,19.3,31.4,29.8,41.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.158494909252,SHORT,-0.323993145739,LONG,0.0363415791972,LONG,2009-06-08,2277.07,2088.58,0.145051524027,2088.58,-92357.5,0.02701169829,0.0373232269699,-0.088265300778,0.0,-73610.62,0.0834769183211,0.348714739138,2088.58,-89372.29
