,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
21,21,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-11-07,07.11.2006,90741,CME,0,90,103426,39194,31703,3126,4442,10796,107,23392,33229,1107,3222,2442,0,74590,82510,28836,20916,-924.0,-288.0,1747.0,885.0,36.0,173.0,0.0,-432.0,-2708.0,-324.0,-556.0,66.0,0.0,-679.0,-161.0,-245.0,-763.0,100,37.9,30.7,3.0,4.3,10.4,0.1,22.6,32.1,1.1,3.1,2.4,0.0,72.1,79.8,27.9,20.2,75,13.0,11.0,6.0,,5.0,,17.0,21.0,,,,0.0,41.0,43.0,26.4,28.7,42.6,45.6,26.4,28.7,42.1,44.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.173734126914,LONG,0.105660324132,SHORT,-0.416983856149,SHORT,2006-11-13,552.13,678.72,-0.00331694551,552.13,13568.67,0.00199059526019,-0.417813902237,-0.414828068286,552.13,8046.67,0.0848027205432,0.347863692744,552.13,10347.28
22,22,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-11-14,14.11.2006,90741,CME,0,90,129537,54174,27673,5326,4549,10614,107,27456,58486,1400,4618,3497,0,97630,107103,31907,22434,26111.0,14980.0,-4030.0,2200.0,107.0,-182.0,0.0,4064.0,25257.0,293.0,1396.0,1055.0,0.0,23040.0,24593.0,3071.0,1518.0,100,41.8,21.4,4.1,3.5,8.2,0.1,21.2,45.2,1.1,3.6,2.7,0.0,75.4,82.7,24.6,17.3,90,16.0,9.0,6.0,,5.0,,19.0,30.0,5.0,5.0,,0.0,50.0,52.0,31.5,27.9,46.3,42.3,31.0,27.9,45.8,42.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.361057457355,LONG,0.323787066111,SHORT,-0.399986809998,SHORT,2006-11-20,562.92,-4832.01,0.016997046151,562.92,14131.59,0.00421927474442,-0.401674464244,-0.412697226415,562.92,8609.59,0.0797416805003,0.310676335846,562.92,10910.2
23,23,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-11-21,21.11.2006,90741,CME,0,90,138113,68055,24865,5374,4538,11243,107,22013,66676,1678,4272,2959,0,106037,112902,32076,25211,8576.0,13881.0,-2808.0,48.0,-11.0,629.0,0.0,-5443.0,8190.0,278.0,-346.0,-538.0,0.0,8407.0,5799.0,169.0,2777.0,100,49.3,18.0,3.9,3.3,8.1,0.1,15.9,48.3,1.2,3.1,2.1,0.0,76.8,81.7,23.2,18.3,88,16.0,9.0,6.0,,6.0,,17.0,29.0,6.0,5.0,,0.0,48.0,53.0,36.2,25.7,49.3,39.3,35.7,25.7,48.8,39.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.503591200713,LONG,0.464808437365,SHORT,-0.42487801787,SHORT,2006-11-27,852.73,796.15,-0.024891207872,852.73,14984.32,-0.000376350474363,-0.424718114826,-0.40691157535,852.73,9462.32,0.0753988203754,0.312837605355,852.73,11762.93
24,24,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-11-28,28.11.2006,90741,CME,0,90,124553,61376,26653,4065,4578,12285,10,21389,50662,1667,4517,4268,0,97602,99610,26951,24943,-13560.0,-6679.0,1788.0,-1309.0,40.0,1042.0,-97.0,-624.0,-16014.0,-11.0,245.0,1309.0,0.0,-8435.0,-13292.0,-5125.0,-268.0,100,49.3,21.4,3.3,3.7,9.9,0.0,17.2,40.7,1.3,3.6,3.4,0.0,78.4,80.0,21.6,20.0,89,16.0,9.0,7.0,,6.0,,19.0,27.0,6.0,5.0,4.0,0.0,50.0,53.0,36.4,24.6,50.1,39.6,35.9,24.6,49.5,39.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.406281661601,LONG,0.394449556396,SHORT,-0.45703611457,SHORT,2006-12-04,828.84,771.05,-0.0321580967,828.84,15813.16,-0.00117361210149,-0.456499731455,-0.433732097674,828.84,10291.16,0.0720478687653,0.149194233223,828.84,12591.77
25,25,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-12-05,05.12.2006,90741,CME,0,90,131624,67400,23596,4810,4595,12308,10,19820,58369,1443,5740,3263,19,103837,103818,27787,27806,7071.0,6024.0,-3057.0,745.0,17.0,23.0,0.0,-1569.0,7707.0,-224.0,1223.0,-1005.0,19.0,6235.0,4208.0,836.0,2863.0,100,51.2,17.9,3.7,3.5,9.4,0.0,15.1,44.3,1.1,4.4,2.5,0.0,78.9,78.9,21.1,21.1,92,17.0,9.0,11.0,,6.0,,16.0,31.0,6.0,8.0,,,54.0,57.0,38.5,23.9,50.9,37.5,37.8,23.9,50.2,37.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.4930233153,LONG,0.48138379709,SHORT,-0.456309530853,SHORT,2006-12-11,962.91,893.52,0.000726583717,962.91,16776.07,0.00243421711366,-0.457420287322,-0.457143682941,962.91,11254.07,0.0675269619455,0.155907967998,962.91,13554.68
26,26,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-12-12,12.12.2006,90741,CME,0,90,165716,73523,24976,25938,4582,11664,260,20439,65676,5291,7111,2630,1,137145,136436,28571,29280,34092.0,6123.0,1380.0,21128.0,-13.0,-644.0,250.0,619.0,7307.0,3848.0,1371.0,-633.0,-18.0,33308.0,32618.0,784.0,1474.0,100,44.4,15.1,15.7,2.8,7.0,0.2,12.3,39.6,3.2,4.3,1.6,0.0,82.8,82.3,17.2,17.7,88,16.0,11.0,11.0,,5.0,,14.0,26.0,7.0,8.0,,,55.0,54.0,33.9,30.4,48.8,44.4,30.7,22.2,42.1,33.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.525309179585,LONG,0.492867947898,SHORT,-0.435922688662,SHORT,2006-12-18,1058.8,991.64,0.020386842191,1058.8,17834.87,0.00459117451755,-0.437924085802,-0.451161606239,1058.8,12312.87,0.0641990807808,0.155701636206,1058.8,14613.48
27,27,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-12-19,19.12.2006,90741,CME,0,90,183332,76413,27669,35891,4702,12713,10,19761,69043,3060,7787,2552,50,147674,150988,35658,32344,17616.0,2890.0,2693.0,9953.0,120.0,1049.0,-250.0,-678.0,3367.0,-2231.0,676.0,-78.0,49.0,10529.0,14552.0,7087.0,3064.0,100,41.7,15.1,19.6,2.6,6.9,0.0,10.8,37.7,1.7,4.2,1.4,0.0,80.6,82.4,19.4,17.6,82,15.0,11.0,11.0,,5.0,,15.0,23.0,4.0,8.0,,,48.0,51.0,39.1,32.5,53.2,47.7,28.5,22.9,40.1,33.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.554952479618,LONG,0.468323052977,SHORT,-0.460005742176,SHORT,2006-12-25,850.2,801.09,-0.024083053514,850.2,18685.07,-0.000287686608205,-0.459873404684,-0.442628889148,850.2,13163.07,0.0612298202509,0.155112949531,850.2,15463.68
28,28,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-12-26,26.12.2006,90741,CME,0,90,136963,81473,12253,522,4668,12713,10,17361,78597,1793,7033,2592,50,112910,108530,24053,28433,-46369.0,5060.0,-15416.0,-35369.0,-34.0,0.0,0.0,-2400.0,9554.0,-1267.0,-754.0,40.0,0.0,-34764.0,-42458.0,-11605.0,-3911.0,100,59.5,8.9,0.4,3.4,9.3,0.0,12.7,57.4,1.3,5.1,1.9,0.0,82.4,79.2,17.6,20.8,77,12.0,9.0,4.0,,5.0,,13.0,26.0,,7.0,,,39.0,47.0,45.4,36.0,61.6,47.2,45.1,36.0,61.3,47.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.638154192459,LONG,0.738535731814,SHORT,-0.462861745584,SHORT,2007-01-01,916.67,998.87,-0.002856003408,916.67,19601.74,0.00204116593203,-0.46380652321,-0.461069960866,916.67,14079.74,0.0575910848534,0.146658747523,916.67,16380.35
29,29,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-03,03.01.2007,90741,CME,0,90,148644,87735,11490,1896,4685,13362,12,17298,87168,1905,8170,2610,50,121751,118493,26893,30151,11681.0,6262.0,-763.0,1374.0,17.0,649.0,2.0,-63.0,8571.0,112.0,1137.0,18.0,0.0,8841.0,9963.0,2840.0,1718.0,100,59.0,7.7,1.3,3.2,9.0,0.0,11.6,58.6,1.3,5.5,1.8,0.0,81.9,79.7,18.1,20.3,84,14.0,7.0,4.0,,6.0,,14.0,30.0,,8.0,,,41.0,52.0,44.1,34.6,57.5,44.9,42.9,34.6,56.2,44.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.668830049968,LONG,0.768405139834,SHORT,-0.480800132986,SHORT,2007-01-08,1156.61,1148.11,-0.017938387402,1156.61,20758.35,0.000386454226832,-0.48098594023,-0.467936520085,1156.61,15236.35,0.0547988614418,0.129636362386,1156.61,17536.96
30,30,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-09,09.01.2007,90741,CME,0,90,155922,96607,10892,1742,4844,13531,12,13936,94854,1991,8575,2542,50,127757,125614,28165,30308,7278.0,8872.0,-598.0,-154.0,159.0,169.0,0.0,-3362.0,7686.0,86.0,405.0,-68.0,0.0,6006.0,7121.0,1272.0,157.0,100,62.0,7.0,1.1,3.1,8.7,0.0,8.9,60.8,1.3,5.5,1.6,0.0,81.9,80.6,18.1,19.4,88,13.0,7.0,4.0,,7.0,,14.0,33.0,,9.0,,,41.0,55.0,48.3,34.2,60.4,44.4,47.4,34.2,59.5,44.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.743799981616,LONG,0.797356254477,SHORT,-0.472761904762,SHORT,2007-01-15,-3367.13,804.19,0.008038228224,-3367.13,17391.22,0.00323638895564,-0.474291946169,-0.478977840677,-3367.13,11869.22,0.0519022192838,0.131322384863,-3367.13,14169.83
31,31,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-16,16.01.2007,90741,CME,0,90,152438,94249,11205,1930,4870,13731,12,13138,90077,2061,7780,4019,50,124090,123085,28348,29353,-3484.0,-2358.0,313.0,188.0,26.0,200.0,0.0,-798.0,-4777.0,70.0,-795.0,1477.0,0.0,-3667.0,-2529.0,183.0,-955.0,100,61.8,7.4,1.3,3.2,9.0,0.0,8.6,59.1,1.4,5.1,2.6,0.0,81.4,80.7,18.6,19.3,96,13.0,9.0,5.0,,7.0,,12.0,39.0,,9.0,4.0,,40.0,65.0,47.6,26.7,59.8,36.8,46.5,26.7,58.6,36.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.745424599138,LONG,0.787490280122,SHORT,-0.476372238052,SHORT,2007-01-22,862.85,820.61,-0.00361033329,862.85,18254.07,0.00195840723249,-0.477305168888,-0.474034018717,862.85,12732.07,0.0490715534677,0.111846601078,862.85,15032.68
32,32,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-23,23.01.2007,90741,CME,0,90,152395,91828,13154,1747,5111,14811,12,13692,88807,2108,8037,2627,50,122585,123316,29810,29079,-43.0,-2421.0,1949.0,-183.0,241.0,1080.0,0.0,554.0,-1270.0,47.0,257.0,-1392.0,0.0,-1505.0,231.0,1462.0,-274.0,100,60.3,8.6,1.1,3.4,9.7,0.0,9.0,58.3,1.4,5.3,1.7,0.0,80.4,80.9,19.6,19.1,97,12.0,10.0,5.0,,7.0,,17.0,37.0,,9.0,,,44.0,62.0,45.6,29.1,57.2,39.3,44.6,29.1,56.2,39.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.732836417916,LONG,0.749404659846,SHORT,-0.486898905732,SHORT,2007-01-29,999.54,989.64,-0.01052666768,999.54,19253.61,0.00119960547563,-0.487482992325,-0.479483249249,999.54,13731.61,0.0466744109947,0.103995567474,999.54,16032.22
33,33,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-30,30.01.2007,90741,CME,0,90,146376,85978,13372,2523,5076,14930,12,13777,81244,2254,8245,2890,50,117915,117275,28461,29101,-6019.0,-5850.0,218.0,776.0,-35.0,119.0,0.0,85.0,-7563.0,146.0,208.0,263.0,0.0,-4670.0,-6041.0,-1349.0,22.0,100,58.7,9.1,1.7,3.5,10.2,0.0,9.4,55.5,1.5,5.6,2.0,0.0,80.6,80.1,19.4,19.9,94,11.0,11.0,6.0,,7.0,,17.0,33.0,,9.0,,,43.0,61.0,45.7,27.5,57.6,38.3,44.2,27.5,56.1,38.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.710021995138,LONG,0.730810266734,SHORT,-0.49255223433,SHORT,2007-02-05,573.65,602.48,-0.005653328598,573.65,19827.26,0.00173426705338,-0.493406451442,-0.488721018531,573.65,14305.26,0.0443477641078,0.0734125097055,573.65,16605.87
34,34,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-02-06,06.02.2007,90741,CME,0,90,154591,90615,17017,2710,5059,15838,12,12373,84889,2667,8952,2817,170,122558,126120,32033,28471,8215.0,4637.0,3645.0,187.0,-17.0,908.0,0.0,-1404.0,3645.0,413.0,707.0,-73.0,120.0,4643.0,8845.0,3572.0,-630.0,100,58.6,11.0,1.8,3.3,10.2,0.0,8.0,54.9,1.7,5.8,1.8,0.1,79.3,81.6,20.7,18.4,96,12.0,10.0,6.0,,8.0,,15.0,36.0,,10.0,,,43.0,65.0,45.4,31.0,57.6,42.3,43.8,31.0,56.0,42.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.745573810944,LONG,0.683792924037,SHORT,-0.515815667321,SHORT,2007-02-12,879.25,-627.03,-0.023263432991,879.25,20706.51,-0.000197764771328,-0.515713657154,-0.499037432721,879.25,15184.51,0.0434095914498,0.12612531297,879.25,17485.12
35,35,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-02-13,13.02.2007,90741,CME,0,90,140722,78440,21877,3413,5110,15952,30,13967,63934,2166,7880,3862,50,111056,111284,29666,29438,-13869.0,-12175.0,4860.0,703.0,51.0,114.0,18.0,1594.0,-20955.0,-501.0,-1072.0,1045.0,-120.0,-11502.0,-14836.0,-2367.0,967.0,100,55.7,15.5,2.4,3.6,11.3,0.0,9.9,45.4,1.5,5.6,2.7,0.0,78.9,79.1,21.1,20.9,92,9.0,12.0,5.0,,8.0,,14.0,36.0,4.0,7.0,,,37.0,67.0,46.4,25.4,57.2,35.5,44.4,25.4,54.7,35.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.641416669876,LONG,0.563842618898,SHORT,-0.514765929162,SHORT,2007-02-19,766.15,792.07,0.001049738159,766.15,21472.66,0.00246967088794,-0.516037231591,-0.515877705317,766.15,15950.66,0.0413662000868,0.131394555252,766.15,18251.27
36,36,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-02-20,20.02.2007,90741,CME,0,90,141561,79944,19694,3063,5223,16472,31,13537,68667,2356,7147,2861,50,111351,113194,30210,28367,839.0,1504.0,-2183.0,-350.0,113.0,520.0,1.0,-430.0,4733.0,190.0,-733.0,-1001.0,0.0,295.0,1910.0,544.0,-1071.0,100,56.5,13.9,2.2,3.7,11.6,0.0,9.6,48.5,1.7,5.0,2.0,0.0,78.7,80.0,21.3,20.0,85,9.0,10.0,4.0,,8.0,,14.0,33.0,,6.0,,,36.0,59.0,48.5,25.0,58.3,37.3,46.7,25.0,56.4,37.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.670648630237,LONG,0.604688974086,SHORT,-0.518506568334,SHORT,2007-02-26,-9166.61,779.9,-0.003740639172,-9166.61,12306.05,0.00194411117238,-0.519514602746,-0.516095557766,-9166.61,6784.05,0.0395146067146,0.134734855287,-9166.61,9084.66
37,37,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-02-27,27.02.2007,90741,CME,0,90,137776,77765,24935,2623,5330,16265,31,10336,59860,2646,8477,2888,50,107258,109298,30518,28478,-3785.0,-2179.0,5241.0,-440.0,107.0,-207.0,0.0,-3201.0,-8807.0,290.0,1330.0,27.0,0.0,-4093.0,-3896.0,308.0,111.0,100,56.4,18.1,1.9,3.9,11.8,0.0,7.5,43.4,1.9,6.2,2.1,0.0,77.8,79.3,22.2,20.7,84,10.0,11.0,4.0,,8.0,,12.0,30.0,4.0,8.0,,,38.0,57.0,48.0,25.4,57.8,38.0,46.1,25.4,55.9,38.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.705510285486,LONG,0.51441090555,SHORT,-0.506367214633,SHORT,2007-03-05,899.54,-1379.03,0.012139353701,899.54,13205.59,0.0036863297829,-0.508233851177,-0.51563020753,899.54,7683.59,0.0383780613778,0.134242068513,899.54,9984.2
38,38,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-03-06,06.03.2007,90741,CME,0,90,156871,96465,24120,2639,5385,13367,12,11698,82586,2721,9258,4988,50,128228,130483,28643,26388,19095.0,18700.0,-815.0,16.0,55.0,-2898.0,-19.0,1362.0,22726.0,75.0,781.0,2100.0,0.0,20970.0,21185.0,-1875.0,-2090.0,100,61.5,15.4,1.7,3.4,8.5,0.0,7.5,52.6,1.7,5.9,3.2,0.0,81.7,83.2,18.3,16.8,91,12.0,11.0,7.0,,7.0,,15.0,31.0,,8.0,4.0,,41.0,62.0,48.5,31.0,58.3,43.9,47.1,31.0,56.8,43.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.751856094353,LONG,0.599950242567,SHORT,-0.425661262799,SHORT,2007-03-12,879.38,920.83,0.080705951834,879.38,14084.97,0.0112088774492,-0.430432447729,-0.4851054799,879.38,8562.97,0.0533836698288,0.261140271089,879.38,10863.58
39,39,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-03-13,13.03.2007,90741,CME,0,90,159619,93306,22828,9026,5590,12872,143,9912,78522,3033,10680,3747,1109,132799,131280,26820,28339,2748.0,-3159.0,-1292.0,6387.0,205.0,-495.0,131.0,-1786.0,-4064.0,312.0,1422.0,-1241.0,1059.0,4571.0,797.0,-1823.0,1951.0,100,58.5,14.3,5.7,3.5,8.1,0.1,6.2,49.2,1.9,6.7,2.3,0.7,83.2,82.2,16.8,17.8,97,13.0,14.0,8.0,,6.0,,13.0,35.0,4.0,9.0,,5.0,48.0,67.0,46.6,26.2,58.9,37.5,43.7,26.2,55.9,36.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.775832824479,LONG,0.606867928428,SHORT,-0.394431805872,SHORT,2007-03-19,789.06,-5010.44,0.031229456927,789.06,14874.03,0.00578073457157,-0.396711911448,-0.417555444421,789.06,9352.03,0.052717467249,0.249305904328,789.06,11652.64
40,40,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-03-20,20.03.2007,90741,CME,0,90,161700,86189,20468,16727,5665,13405,12,18209,67018,1993,7005,2684,0,135800,122307,25900,39393,2081.0,-7117.0,-2360.0,7701.0,75.0,533.0,-131.0,8297.0,-11504.0,-1040.0,-3675.0,-1063.0,-1109.0,3001.0,-8973.0,-920.0,11054.0,100,53.3,12.7,10.3,3.5,8.3,0.0,11.3,41.4,1.2,4.3,1.7,0.0,84.0,75.6,16.0,24.4,88,13.0,11.0,12.0,,6.0,,18.0,29.0,,6.0,,0.0,46.0,58.0,47.0,20.7,58.7,33.8,41.1,18.5,51.8,30.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.572694099288,LONG,0.616190217238,SHORT,-0.405873099109,SHORT,2007-03-26,904.65,948.97,-0.011441293237,904.65,15778.68,0.00109926048935,-0.406319259371,-0.397760292852,904.65,10256.68,0.0500207248593,0.242189549322,904.65,12557.29
41,41,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-03-27,27.03.2007,90741,CME,0,90,114484,53231,19065,1706,5626,13009,12,17010,49748,2011,7956,1896,0,87552,87447,26932,27037,-47216.0,-32958.0,-1403.0,-15021.0,-39.0,-396.0,0.0,-1199.0,-17270.0,18.0,951.0,-788.0,0.0,-48248.0,-34860.0,1032.0,-12356.0,100,46.5,16.7,1.5,4.9,11.4,0.0,14.9,43.5,1.8,6.9,1.7,0.0,76.5,76.4,23.5,23.6,84,8.0,12.0,4.0,,7.0,,19.0,27.0,,7.0,,0.0,41.0,51.0,43.2,18.7,53.0,33.8,41.9,18.7,51.7,33.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.490398154528,LONG,0.472584928627,SHORT,-0.396189965119,SHORT,2007-04-02,651.24,659.53,0.00968313399,651.24,16429.92,0.0034168541146,-0.397543688431,-0.403540864119,651.24,10907.92,0.0476431172369,0.244284512177,651.24,13208.53
42,42,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-04-03,03.04.2007,90741,CME,0,90,113096,52203,24509,1856,5650,13048,12,13995,45057,2232,7592,1890,0,83540,88604,29556,24492,-1388.0,-1028.0,5444.0,150.0,24.0,39.0,0.0,-3015.0,-4691.0,221.0,-364.0,-6.0,0.0,-4012.0,1157.0,2624.0,-2545.0,100,46.2,21.7,1.6,5.0,11.5,0.0,12.4,39.8,2.0,6.7,1.7,0.0,73.9,78.3,26.1,21.7,82,7.0,14.0,5.0,,7.0,,16.0,27.0,,7.0,,0.0,38.0,53.0,43.1,19.5,52.9,34.2,41.7,19.5,51.4,34.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.526010973379,LONG,0.361012618626,SHORT,-0.39565728955,SHORT,2007-04-09,680.01,-10152.66,0.000532675569,680.01,17109.93,0.00241294315045,-0.396611988097,-0.396308131553,680.01,11587.93,0.0451970008133,0.152632158463,680.01,13888.54
43,43,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-04-10,10.04.2007,90741,CME,0,90,110266,45613,32926,3418,5619,9804,12,15518,33038,2729,8962,3304,0,81871,85231,28395,25035,-2830.0,-6590.0,8417.0,1562.0,-31.0,-3244.0,0.0,1523.0,-12019.0,497.0,1370.0,1414.0,0.0,-1669.0,-3373.0,-1161.0,543.0,100,41.4,29.9,3.1,5.1,8.9,0.0,14.1,30.0,2.5,8.1,3.0,0.0,74.2,77.3,25.8,22.7,85,9.0,14.0,5.0,,7.0,,17.0,24.0,4.0,9.0,,0.0,44.0,51.0,41.4,20.6,51.1,33.1,38.5,20.6,48.3,33.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.360820495922,LONG,0.161537580056,SHORT,-0.271347986773,SHORT,2007-04-16,903.65,935.57,0.124309302777,903.65,18013.58,0.0159926686072,-0.275687565203,-0.362065766733,903.65,12491.58,0.0731080721039,0.325415513206,903.65,14792.19
44,44,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-04-17,17.04.2007,90741,CME,0,90,114610,45842,37780,4087,5481,9237,12,17815,34437,3181,8346,1918,19,84783,90671,29827,23939,4344.0,229.0,4854.0,669.0,-138.0,-567.0,0.0,2297.0,1399.0,452.0,-616.0,-1386.0,19.0,2912.0,5440.0,1432.0,-1096.0,100,40.0,33.0,3.6,4.8,8.1,0.0,15.5,30.0,2.8,7.3,1.7,0.0,74.0,79.1,26.0,20.9,83,9.0,15.0,4.0,,6.0,,17.0,24.0,5.0,7.0,,,44.0,50.0,40.9,22.0,50.5,35.6,37.6,22.0,47.2,35.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.318112225369,LONG,0.0964100356366,SHORT,-0.255197717081,SHORT,2007-04-23,848.5,-2154.88,0.016150269692,848.5,18862.08,0.00412637358775,-0.2562507582,-0.267120762773,848.5,13340.08,0.0689979149485,0.323678155598,848.5,15640.69
