,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
134,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-01-06,06.01.2009,096742,CME,0,96,78257,32979,0,843,2905,30778,642,12012,18447,56,2394,9003,200,52031,59969,26226,18288,1917.0,-441.0,0.0,291.0,178.0,693.0,32.0,135.0,1134.0,24.0,-121.0,0.0,0.0,98.0,2174.0,1819.0,-257.0,100,42.1,0.0,1.1,3.7,39.3,0.8,15.3,23.6,0.1,3.1,11.5,0.3,66.5,76.6,33.5,23.4,59,9.0,0.0,,,11.0,4.0,12.0,21.0,,,,,29.0,41.0,37.6,38.7,49.9,50.8,36.5,38.5,48.3,50.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.211267605634,LONG,1.0,SHORT,-0.82750942612,SHORT
135,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-01-13,13.01.2009,096742,CME,0,96,75438,31796,0,997,3366,28393,558,9629,18252,50,2674,9484,200,49270,57934,26168,17504,-2819.0,-1183.0,0.0,154.0,461.0,-2385.0,-84.0,-2383.0,-195.0,-6.0,280.0,481.0,0.0,-2761.0,-2035.0,-58.0,-784.0,100,42.1,0.0,1.3,4.5,37.6,0.7,12.8,24.2,0.1,3.5,12.6,0.3,65.3,76.8,34.7,23.2,56,8.0,0.0,4.0,4.0,10.0,4.0,8.0,22.0,,,,,25.0,43.0,39.5,39.3,51.6,52.3,38.1,39.0,49.8,52.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.309278720275,LONG,1.0,SHORT,-0.788028590321,SHORT
136,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-01-20,20.01.2009,096742,CME,0,96,87698,38653,30,2224,2936,31114,515,7329,22211,64,4895,8849,200,56816,65207,30882,22491,12260.0,6857.0,30.0,1227.0,-430.0,2721.0,-43.0,-2300.0,3959.0,14.0,2221.0,-635.0,0.0,7546.0,7273.0,4714.0,4987.0,100,44.1,0.0,2.5,3.3,35.5,0.6,8.4,25.3,0.1,5.6,10.1,0.2,64.8,74.4,35.2,25.6,59,7.0,,,,10.0,,8.0,25.0,,,,,24.0,44.0,45.0,35.9,56.2,47.4,43.9,35.7,54.7,47.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.503791469194,LONG,0.998448931055,SHORT,-0.827547723935,SHORT
137,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-01-27,27.01.2009,096742,CME,0,96,87433,39200,0,2640,2973,31552,509,8860,20113,108,5023,8953,200,59513,64075,27920,23358,-265.0,547.0,-30.0,416.0,37.0,438.0,-6.0,1531.0,-2098.0,44.0,128.0,104.0,0.0,2697.0,-1132.0,-2962.0,867.0,100,44.8,0.0,3.0,3.4,36.1,0.6,10.1,23.0,0.1,5.7,10.2,0.2,68.1,73.3,31.9,26.7,62,12.0,0.0,4.0,,10.0,,12.0,21.0,5.0,,,,31.0,44.0,44.2,36.6,55.2,47.7,43.0,36.4,53.7,47.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.388396092914,LONG,1.0,SHORT,-0.827776973208,SHORT
138,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-02-03,03.02.2009,096742,CME,0,96,83589,37352,1507,2389,2868,29358,539,8124,16305,100,3289,9091,200,54861,59489,28728,24100,-3844.0,-1848.0,1507.0,-251.0,-105.0,-2194.0,30.0,-736.0,-3808.0,-8.0,-1734.0,138.0,0.0,-4652.0,-4586.0,808.0,742.0,100,44.7,1.8,2.9,3.4,35.1,0.6,9.7,19.5,0.1,3.9,10.9,0.2,65.6,71.2,34.4,28.8,63,10.0,,5.0,,10.0,,12.0,21.0,4.0,,,,29.0,47.0,43.6,35.8,54.3,47.1,42.3,35.5,52.7,46.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.334888861599,LONG,0.922437530559,SHORT,-0.822007075033,SHORT
139,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-02-10,10.02.2009,096742,CME,0,96,80695,34794,1664,2170,2827,27848,577,7999,15834,24,1650,8995,200,50241,57312,30454,23383,-2894.0,-2558.0,157.0,-219.0,-41.0,-1510.0,38.0,-125.0,-471.0,-76.0,-1639.0,-96.0,0.0,-4620.0,-2177.0,1726.0,-717.0,100,43.1,2.1,2.7,3.5,34.5,0.7,9.9,19.6,0.0,2.0,11.1,0.2,62.3,71.0,37.7,29.0,55,9.0,,4.0,,9.0,,8.0,19.0,,,,,24.0,40.0,40.7,36.4,51.2,48.2,39.7,36.1,49.5,47.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.328745856585,LONG,0.908716879697,SHORT,-0.815680521597,SHORT
140,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-02-17,17.02.2009,096742,CME,0,96,83306,36866,3495,2260,2818,28400,552,10148,17068,24,1690,8000,200,54558,59999,28748,23307,2611.0,2072.0,1831.0,90.0,-9.0,552.0,-25.0,2149.0,1234.0,0.0,40.0,-995.0,0.0,4317.0,2687.0,-1706.0,-76.0,100,44.3,4.2,2.7,3.4,34.1,0.7,12.2,20.5,0.0,2.0,9.6,0.2,65.5,72.0,34.5,28.0,58,9.0,5.0,5.0,,9.0,,11.0,19.0,,,,,28.0,39.0,40.6,36.3,51.0,48.3,39.7,36.0,49.7,47.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.254262198707,LONG,0.826813012562,SHORT,-0.819463130245,SHORT
141,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-02-24,24.02.2009,096742,CME,0,96,86102,41292,2318,2100,2856,31863,786,9164,16109,24,1759,7928,200,58181,61328,27921,24774,2796.0,4426.0,-1177.0,-160.0,38.0,3463.0,234.0,-984.0,-959.0,0.0,69.0,-72.0,0.0,3623.0,1329.0,-827.0,1467.0,100,48.0,2.7,2.4,3.3,37.0,0.9,10.6,18.7,0.0,2.0,9.2,0.2,67.6,71.2,32.4,28.8,55,10.0,4.0,6.0,,9.0,,10.0,17.0,,,,,27.0,38.0,42.7,39.8,52.7,51.2,42.7,39.3,52.0,50.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.274799192814,LONG,0.893694106856,SHORT,-0.835479132463,SHORT
142,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-03-03,03.03.2009,096742,CME,0,96,94175,40825,2696,7919,2871,28407,784,11730,22262,48,2071,7135,200,66448,69451,27727,24724,8073.0,-467.0,378.0,5819.0,15.0,-3456.0,-2.0,2566.0,6153.0,24.0,312.0,-793.0,0.0,8267.0,8123.0,-194.0,-50.0,100,43.4,2.9,8.4,3.0,30.2,0.8,12.5,23.6,0.1,2.2,7.6,0.2,70.6,73.7,29.4,26.3,63,12.0,5.0,7.0,,9.0,,9.0,22.0,,,,,31.0,45.0,39.0,30.9,50.3,43.4,38.7,30.3,48.6,42.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.309837608849,LONG,0.87610578801,SHORT,-0.816420487243,SHORT
143,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-03-10,10.03.2009,096742,CME,0,96,113352,47613,2851,24785,2499,27215,769,7953,26144,16,2115,7069,540,86290,89389,27062,23963,19177.0,6788.0,155.0,16866.0,-372.0,-1192.0,-15.0,-3777.0,3882.0,-32.0,44.0,-66.0,340.0,19842.0,19938.0,-665.0,-761.0,100,42.0,2.5,21.9,2.2,24.0,0.7,7.0,23.1,0.0,1.9,6.2,0.5,76.1,78.9,23.9,21.1,63,13.0,5.0,5.0,,9.0,,8.0,21.0,,,,,28.0,45.0,45.1,30.5,59.4,46.4,34.2,24.1,41.9,34.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.533507346687,LONG,0.887008560558,SHORT,-0.831796459581,SHORT
144,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-03-17,17.03.2009,096742,CME,0,96,76198,43766,5476,162,2073,17444,815,6689,24701,70,3082,7288,0,56657,55956,19541,20242,-37154.0,-3847.0,2625.0,-24623.0,-426.0,-9771.0,46.0,-1264.0,-1443.0,54.0,967.0,219.0,-540.0,-29633.0,-33433.0,-7521.0,-3721.0,100,57.4,7.2,0.2,2.7,22.9,1.1,8.8,32.4,0.1,4.0,9.6,0.0,74.4,73.4,25.6,26.6,61,8.0,4.0,,,10.0,,8.0,24.0,,,,0.0,23.0,45.0,50.1,25.9,63.0,40.7,50.1,25.9,62.7,40.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.573813316343,LONG,0.777588237683,SHORT,-0.787569810934,SHORT
145,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-03-24,24.03.2009,096742,CME,0,96,76157,41114,8055,345,2294,17149,605,10104,17217,69,0,11616,0,54531,55056,21626,21101,-41.0,-2652.0,2579.0,183.0,221.0,-295.0,-210.0,3415.0,-7484.0,-1.0,-3082.0,4328.0,0.0,-2126.0,-900.0,2085.0,859.0,100,54.0,10.6,0.5,3.0,22.5,0.8,13.3,22.6,0.1,0.0,15.3,0.0,71.6,72.3,28.4,27.7,54,5.0,8.0,,,10.0,,10.0,17.0,,0.0,,0.0,21.0,40.0,51.6,33.1,62.3,47.0,51.6,33.1,61.7,47.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.260349181948,LONG,0.672354532327,SHORT,-0.764028184951,SHORT
146,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-03-31,31.03.2009,096742,CME,0,96,78516,46458,5571,398,2320,17491,576,8795,22659,59,0,11616,0,58606,58370,19910,20146,2359.0,5344.0,-2484.0,53.0,26.0,342.0,-29.0,-1309.0,5442.0,-10.0,0.0,0.0,0.0,4075.0,3314.0,-1716.0,-955.0,100,59.2,7.1,0.5,3.0,22.3,0.7,11.2,28.9,0.1,0.0,14.8,0.0,74.6,74.3,25.4,25.7,57,8.0,5.0,,,10.0,,11.0,19.0,,0.0,,0.0,25.0,40.0,53.8,34.5,62.8,48.7,53.8,34.5,62.3,48.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.440770649202,LONG,0.785850198928,SHORT,-0.765786684165,SHORT
147,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-04-07,07.04.2009,096742,CME,0,96,79456,45477,9741,402,4085,17133,568,6330,18458,59,561,11616,0,57482,57977,21974,21479,940.0,-981.0,4170.0,4.0,1765.0,-358.0,-8.0,-2465.0,-4201.0,0.0,561.0,0.0,0.0,-1124.0,-393.0,2064.0,1333.0,100,57.2,12.3,0.5,5.1,21.6,0.7,8.0,23.2,0.1,0.7,14.6,0.0,72.3,73.0,27.7,27.0,53,9.0,5.0,,4.0,10.0,,8.0,15.0,,,,0.0,24.0,37.0,51.6,35.0,61.2,49.8,51.5,35.0,60.6,49.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.48926900113,LONG,0.647180267304,SHORT,-0.614949571119,SHORT
148,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-04-14,14.04.2009,096742,CME,0,96,83635,53420,15697,350,8925,17150,568,6655,17008,164,0,11616,0,70082,62553,13553,21082,4179.0,7943.0,5956.0,-52.0,4840.0,17.0,0.0,325.0,-1450.0,105.0,-561.0,0.0,0.0,12600.0,4576.0,-8421.0,-397.0,100,63.9,18.8,0.4,10.7,20.5,0.7,8.0,20.3,0.2,0.0,13.9,0.0,83.8,74.8,16.2,25.2,54,9.0,7.0,,5.0,10.0,,8.0,14.0,,0.0,,0.0,24.0,38.0,57.6,39.2,70.5,54.2,57.6,39.2,70.1,54.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.43751848878,LONG,0.545784683942,SHORT,-0.315436241611,SHORT
149,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-04-21,21.04.2009,096742,CME,0,96,83379,52187,15312,930,7468,16923,575,9940,17273,47,493,12573,0,71640,63633,11739,19746,-256.0,-1233.0,-385.0,580.0,-1457.0,-227.0,7.0,3285.0,265.0,-117.0,493.0,957.0,0.0,1558.0,1080.0,-1814.0,-1336.0,100,62.6,18.4,1.1,9.0,20.3,0.7,11.9,20.7,0.1,0.6,15.1,0.0,85.9,76.3,14.1,23.7,58,9.0,7.0,5.0,5.0,10.0,,11.0,13.0,,,,0.0,30.0,37.0,56.8,40.7,69.4,55.7,56.7,40.7,68.3,55.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.269466798956,LONG,0.546304389695,SHORT,-0.387642983068,SHORT
150,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-04-28,28.04.2009,096742,CME,0,96,84760,51919,16774,866,8726,17412,592,11328,16354,31,0,11616,0,73462,63645,11298,21115,1381.0,-268.0,1462.0,-64.0,1258.0,489.0,17.0,1388.0,-919.0,-16.0,-493.0,-957.0,0.0,1822.0,12.0,-441.0,1369.0,100,61.3,19.8,1.0,10.3,20.5,0.7,13.4,19.3,0.0,0.0,13.7,0.0,86.7,75.1,13.3,24.9,56,10.0,9.0,4.0,6.0,10.0,,9.0,11.0,,0.0,,0.0,28.0,36.0,55.9,41.0,71.6,56.2,55.8,41.0,70.3,56.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.181562025865,LONG,0.511624182959,SHORT,-0.332313107353,SHORT
151,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-05-05,05.05.2009,096742,CME,0,96,91226,50177,20923,1036,10935,16864,562,12462,15775,0,773,15216,0,75945,70376,15281,20850,6466.0,-1742.0,4149.0,170.0,2209.0,-548.0,-30.0,1134.0,-579.0,-31.0,773.0,3600.0,0.0,2483.0,6731.0,3983.0,-265.0,100,55.0,22.9,1.1,12.0,18.5,0.6,13.7,17.3,0.0,0.8,16.7,0.0,83.2,77.1,16.8,22.9,61,10.0,9.0,5.0,7.0,10.0,,11.0,11.0,0.0,,,0.0,32.0,37.0,51.6,41.3,65.7,57.5,51.6,41.3,64.5,57.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.11732832808,LONG,0.411448663854,SHORT,-0.213281053275,SHORT
152,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-05-12,12.05.2009,096742,CME,0,96,91329,51032,23748,1301,10060,16504,566,11783,15109,31,0,15366,0,74773,72625,16556,18704,103.0,855.0,2825.0,265.0,-875.0,-360.0,4.0,-679.0,-666.0,31.0,-773.0,150.0,0.0,-1172.0,2249.0,1275.0,-2146.0,100,55.9,26.0,1.4,11.0,18.1,0.6,12.9,16.5,0.0,0.0,16.8,0.0,81.9,79.5,18.1,20.5,59,9.0,8.0,6.0,6.0,10.0,,15.0,9.0,,0.0,,0.0,33.0,36.0,51.8,43.9,64.3,60.1,51.8,43.9,62.8,60.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.123679904804,LONG,0.364856913613,SHORT,-0.242583948201,SHORT
153,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-05-19,19.05.2009,096742,CME,0,96,92870,51660,18479,1887,10050,16637,526,9908,15509,347,0,16916,0,74378,70301,18492,22569,1541.0,628.0,-5269.0,586.0,-10.0,133.0,-40.0,-1875.0,400.0,316.0,0.0,1550.0,0.0,-395.0,-2324.0,1936.0,3865.0,100,55.6,19.9,2.0,10.8,17.9,0.6,10.7,16.7,0.4,0.0,18.2,0.0,80.1,75.7,19.9,24.3,57,8.0,9.0,6.0,6.0,10.0,,13.0,9.0,,0.0,,0.0,31.0,37.0,52.5,41.0,65.0,53.9,52.5,41.0,63.3,53.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.220364323091,LONG,0.473074894139,SHORT,-0.246824296474,SHORT
154,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-05-26,26.05.2009,096742,CME,0,96,93484,50374,18014,2114,10059,16362,522,10383,12401,1651,0,19572,0,75103,70636,18381,22848,614.0,-1286.0,-465.0,227.0,9.0,-275.0,-4.0,475.0,-3108.0,1304.0,0.0,2656.0,0.0,725.0,335.0,-111.0,279.0,100,53.9,19.3,2.3,10.8,17.5,0.6,11.1,13.3,1.8,0.0,20.9,0.0,80.3,75.6,19.7,24.4,59,9.0,9.0,6.0,6.0,10.0,,13.0,9.0,,0.0,,0.0,31.0,39.0,51.5,40.1,63.6,52.3,51.5,40.1,61.5,52.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.0885709269663,LONG,0.473182429666,SHORT,-0.238560236176,SHORT
155,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-06-02,02.06.2009,096742,CME,0,96,99293,49900,24710,2104,10020,15546,506,12369,10307,2059,961,19632,0,77919,74864,21374,24429,5809.0,-474.0,6696.0,-10.0,-39.0,-816.0,-16.0,1986.0,-2094.0,408.0,961.0,60.0,0.0,2816.0,4228.0,2993.0,1581.0,100,50.3,24.9,2.1,10.1,15.7,0.5,12.5,10.4,2.1,1.0,19.8,0.0,78.5,75.4,21.5,24.6,63,9.0,9.0,7.0,6.0,10.0,,14.0,12.0,4.0,,,0.0,35.0,41.0,47.9,41.4,59.2,54.6,47.8,40.9,58.2,53.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0909331451755,SHORT,0.33762230264,SHORT,-0.216146444497,SHORT
156,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-06-09,09.06.2009,096742,CME,0,96,101196,47197,27842,3002,10302,14896,506,14285,11904,3652,452,19276,0,79396,81078,21800,20118,1903.0,-2703.0,3132.0,898.0,282.0,-650.0,0.0,1916.0,1597.0,1593.0,-509.0,-356.0,0.0,1477.0,6214.0,426.0,-4311.0,100,46.6,27.5,3.0,10.2,14.7,0.5,14.1,11.8,3.6,0.4,19.0,0.0,78.5,80.1,21.5,19.9,62,6.0,10.0,9.0,6.0,10.0,,17.0,10.0,,,,0.0,36.0,39.0,45.8,43.7,60.0,58.1,45.7,42.9,57.7,55.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0909160334492,SHORT,0.257932541745,SHORT,-0.18231605683,SHORT
157,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-06-16,16.06.2009,096742,CME,0,96,81438,30265,17220,1119,13275,14203,236,16716,8853,86,0,20408,0,61697,62125,19741,19313,-19758.0,-16932.0,-10622.0,-1883.0,2973.0,-693.0,-270.0,2431.0,-3051.0,-3566.0,-452.0,1132.0,0.0,-17699.0,-18953.0,-2059.0,-805.0,100,37.2,21.1,1.4,16.3,17.4,0.3,20.5,10.9,0.1,0.0,25.1,0.0,75.8,76.3,24.2,23.7,58,6.0,6.0,6.0,7.0,10.0,,16.0,10.0,,0.0,,0.0,32.0,36.0,44.0,44.3,56.5,55.0,43.9,44.3,56.1,55.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.307520826,SHORT,0.274718332105,SHORT,-0.0337724725235,SHORT
158,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-06-23,23.06.2009,096742,CME,0,96,84320,27807,19146,1116,16881,14582,236,16793,8965,18,0,19801,0,62851,63864,21469,20456,2882.0,-2458.0,1926.0,-3.0,3606.0,379.0,0.0,77.0,112.0,-68.0,0.0,-607.0,0.0,1154.0,1739.0,1728.0,1143.0,100,33.0,22.7,1.3,20.0,17.3,0.3,19.9,10.6,0.0,0.0,23.5,0.0,74.5,75.7,25.5,24.3,55,6.0,6.0,5.0,7.0,10.0,,13.0,10.0,,0.0,,0.0,29.0,33.0,41.9,44.4,58.9,54.6,41.8,44.3,58.5,54.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.303905582732,SHORT,0.184461056801,SHORT,0.0730699551855,LONG
159,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-06-30,30.06.2009,096742,CME,0,96,92518,27374,30630,1841,17879,13367,226,22098,10113,18,1600,17227,0,71036,73422,21482,19096,8198.0,-433.0,11484.0,725.0,998.0,-1215.0,-10.0,5305.0,1148.0,0.0,1600.0,-2574.0,0.0,8185.0,9558.0,13.0,-1360.0,100,29.6,33.1,2.0,19.3,14.4,0.2,23.9,10.9,0.0,1.7,18.6,0.0,76.8,79.4,23.2,20.6,65,4.0,9.0,4.0,8.0,9.0,,16.0,15.0,,,,0.0,32.0,39.0,38.6,43.5,55.7,56.1,38.5,43.4,55.3,55.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.3720778616,SHORT,-0.05613405972,LONG,0.144402483518,LONG
160,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-07-07,07.07.2009,096742,CME,0,96,87303,30190,24243,2095,17147,13127,226,15561,14573,89,3168,15676,0,68476,70029,18827,17274,-5215.0,2816.0,-6387.0,254.0,-732.0,-240.0,0.0,-6537.0,4460.0,71.0,1568.0,-1551.0,0.0,-2560.0,-3393.0,-2655.0,-1822.0,100,34.6,27.8,2.4,19.6,15.0,0.3,17.8,16.7,0.1,3.6,18.0,0.0,78.4,80.2,21.6,19.8,61,5.0,10.0,5.0,8.0,9.0,,11.0,16.0,,,,0.0,29.0,39.0,44.7,40.5,61.9,53.3,44.5,40.5,61.6,52.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0327868852459,SHORT,0.109253577793,SHORT,0.132787210147,LONG
161,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-07-14,14.07.2009,096742,CME,0,96,90346,30691,25399,1964,17950,13824,235,17662,14859,0,3200,16556,0,71702,72837,18644,17509,3043.0,501.0,1156.0,-131.0,803.0,697.0,9.0,2101.0,286.0,-89.0,32.0,880.0,0.0,3226.0,2808.0,-183.0,235.0,100,34.0,28.1,2.2,19.9,15.3,0.3,19.5,16.4,0.0,3.5,18.3,0.0,79.4,80.6,20.6,19.4,63,5.0,9.0,5.0,9.0,9.0,,12.0,16.0,0.0,,,0.0,31.0,38.0,43.3,38.5,62.0,53.3,43.2,38.5,61.6,52.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0861904615479,SHORT,0.0943483686932,SHORT,0.129854598099,LONG
162,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-07-21,21.07.2009,096742,CME,0,96,94151,29747,34063,2562,16440,13289,243,20882,11451,9,3600,15220,0,73483,76837,20668,17314,3805.0,-944.0,8664.0,598.0,-1510.0,-535.0,8.0,3220.0,-3408.0,9.0,400.0,-1336.0,0.0,1781.0,4000.0,2024.0,-195.0,100,31.6,36.2,2.7,17.5,14.1,0.3,22.2,12.2,0.0,3.8,16.2,0.0,78.0,81.6,22.0,18.4,69,5.0,10.0,4.0,8.0,9.0,,16.0,16.0,,,,0.0,34.0,41.0,41.4,43.9,56.3,56.1,41.3,43.9,55.9,55.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.291683419417,SHORT,-0.0676383012067,LONG,0.10599078341,LONG
163,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-07-28,28.07.2009,096742,CME,0,96,92133,30846,33285,2315,17345,12797,251,20981,10034,57,754,15111,0,72549,73850,19584,18283,-2018.0,1099.0,-778.0,-247.0,905.0,-492.0,8.0,99.0,-1417.0,48.0,-2846.0,-109.0,0.0,-934.0,-2987.0,-1084.0,969.0,100,33.5,36.1,2.5,18.8,13.9,0.3,22.8,10.9,0.1,0.8,16.4,0.0,78.7,80.2,21.3,19.8,65,6.0,9.0,5.0,9.0,9.0,,13.0,15.0,,,,0.0,33.0,41.0,43.7,43.7,59.1,55.8,43.6,43.7,57.2,55.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.35295824601,SHORT,-0.0380315292136,LONG,0.150885807179,LONG
164,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2009-08-04,04.08.2009,096742,CME,0,96,107366,28026,44263,2498,16847,12720,241,35248,9957,34,0,17126,0,82894,86839,24472,20527,15233.0,-2820.0,10978.0,183.0,-498.0,-77.0,-10.0,14267.0,-77.0,-23.0,-754.0,2015.0,0.0,10345.0,12989.0,4888.0,2244.0,100,26.1,41.2,2.3,15.7,11.8,0.2,32.8,9.3,0.0,0.0,16.0,0.0,77.2,80.9,22.8,19.1,73,5.0,12.0,4.0,9.0,9.0,,22.0,13.0,,0.0,,0.0,38.0,41.0,38.1,45.3,51.2,57.5,37.8,45.3,50.4,57.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.559473509568,SHORT,-0.224612319993,LONG,0.139581289952,LONG
